air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
2.5,2.3, 997.3, None,4.8,87.0, None,2021-12-10 00:00:00, None,0.0, 990.0,50
2.8,2.3, 997.3, None,4.8,84.0, None,2021-12-10 01:00:00, None,0.0, 990.0,50
2.7,2.3, 997.2, None,4.8,85.0, None,2021-12-10 02:00:00, None,0.0, 990.0,50
2.1,2.1, 997.3, None,4.8,85.0, None,2021-12-10 03:00:00, None,0.0, 990.0,50
2.7,2.0, 997.3, None,4.8,82.0, None,2021-12-10 04:00:00, None,0.0, 990.0,50
2.2,2.0, 997.3, None,4.8,86.0, None,2021-12-10 05:00:00, None,0.0, 990.0,50
1.7,1.7, 997.3, None,4.8,88.0, None,2021-12-10 06:00:00, None,0.0, 990.0,50
1.8,1.7, 998.3, None,2.0,88.0, None,2021-12-10 07:00:00, None,0.0, 991.0,50
1.9,1.7, 998.3, None,2.0,89.0, None,2021-12-10 08:00:00, None,0.0, 991.0,50
2.2,1.7, 997.3, None,2.2,90.0, None,2021-12-10 09:00:00, None,1.0, 990.0,50
2.5,1.7, 998.3, None,2.5,89.0, None,2021-12-10 10:00:00, None,1.0, 991.0,50
3.0,1.7, 998.3, None,3.0,89.0, None,2021-12-10 11:00:00, None,1.0, 991.0,50
4.1,1.7, 997.3, None,4.2,88.0, None,2021-12-10 12:00:00, None,2.0, 990.0,50
4.6,1.7, 997.3, None,4.5,88.0, None,2021-12-10 13:00:00, None,3.0, 990.0,50
4.0,1.7, 996.3, None,4.7,84.0, None,2021-12-10 14:00:00, None,2.0, 989.0,50
4.4,1.7, 995.2, None,4.7,82.0, None,2021-12-10 15:00:00, None,2.0, 988.0,50
4.9,1.7, 994.2, None,4.9,82.0, None,2021-12-10 16:00:00, None,2.0, 987.0,50
5.2,1.7, 993.2, None,5.4,80.0, None,2021-12-10 17:00:00, None,2.0, 986.0,50
5.5,1.7, 992.2, None,5.6,81.0, None,2021-12-10 18:00:00, None,3.0, 985.0,50
5.9,5.5, 991.2, None,5.9,80.0, None,2021-12-10 19:00:00, None,3.0, 984.0,50
6.0,5.5, 990.2, None,6.1,84.0, None,2021-12-10 20:00:00, None,3.0, 983.0,50
6.2,5.5, 988.2, None,6.1,84.0, None,2021-12-10 21:00:00, None,4.0, 981.0,50
6.3,5.5, 987.2, None,6.4,85.0, None,2021-12-10 22:00:00, None,4.0, 980.0,50
6.5,5.5, 986.2, None,6.5,87.0, None,2021-12-10 23:00:00, None,4.0, 979.0,50
6.8,5.5, 985.1, None,6.9,86.0, None,2021-12-11 00:00:00, None,5.0, 978.0,50
