pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -9.97, 90.2, -9.6, 90.0, -11.0, -10.0, -11.6, -11.0, 0.0, 0.0,2022-12-17 00:00:00, 11.0, 10.87,51
None, -9.47, 90.4, -9.2, 90.0, -10.0, -9.5, -11.6, -10.0, 0.0, 0.0,2022-12-17 01:00:00, 11.0, 10.96,51
None, -8.95, 91.5, -8.5, 92.0, -10.0, -9.0, -11.6, -10.0, 0.0, 0.0,2022-12-17 02:00:00, 11.0, 11.05,51
None, -8.68, 92.7, -8.4, 93.0, -10.0, -8.7, -11.6, -10.0, 0.0, 0.0,2022-12-17 03:00:00, 11.0, 11.04,51
None, -8.41, 94.9, -8.1, 95.0, -9.0, -8.4, -11.6, -9.0, 0.0, 0.0,2022-12-17 04:00:00, 11.0, 11.12,51
None, -8.01, 94.7, -7.6, 95.0, -9.0, -8.0, -11.6, -9.0, 0.0, 0.0,2022-12-17 05:00:00, 11.0, 11.18,51
None, -8.06, 92.9, -7.1, 93.0, -9.0, -8.1, -11.6, -9.0, 0.0, 0.0,2022-12-17 06:00:00, 11.0, 11.26,51
None, -7.847, 92.9, -7.3, 93.0, -9.0, -7.8, -8.2, -9.0, 0.0, 0.0,2022-12-17 07:00:00, 11.0, 10.94,51
None, -7.13, 91.7, -6.8, 92.0, -8.0, -7.1, -8.2, -8.0, 0.0, 0.0,2022-12-17 08:00:00, 11.0, 11.04,51
None, -6.955, 91.6, -6.4, 92.0, -8.0, -7.0, -8.2, -8.0, 0.0, 0.0,2022-12-17 09:00:00, 11.0, 11.06,51
None, -6.268, 91.7, -5.7, 92.0, -7.0, -6.3, -8.2, -7.0, -1.0, 0.0,2022-12-17 10:00:00, 11.0, 10.95,51
None, -6.011, 91.1, -5.4, 91.0, -7.0, -6.0, -8.2, -7.0, 0.0, 0.0,2022-12-17 11:00:00, 11.0, 10.75,51
None, -5.836, 88.4, -5.0, 88.0, -7.0, -5.8, -8.2, -7.0, 0.0, 0.0,2022-12-17 12:00:00, 11.0, 10.53,51
None, -5.27, 87.4, -4.7, 87.0, -7.0, -5.3, -8.2, -7.0, 0.0, 0.0,2022-12-17 13:00:00, 11.0, 10.71,51
None, -5.264, 85.6, -4.7, 86.0, -7.0, -5.3, -8.2, -7.0, 0.0, 0.0,2022-12-17 14:00:00, 11.0, 10.67,51
None, -4.83, 86.3, -4.3, 86.0, -7.0, -4.8, -8.2, -7.0, 0.0, 0.0,2022-12-17 15:00:00, 11.0, 10.65,51
None, -4.396, 64.67, -4.0, 65.0, -10.0, -4.4, -8.2, -10.0, 0.0, 0.0,2022-12-17 16:00:00, 11.0, 10.82,51
None, -5.588, 49.88, -3.9, 50.0, -13.0, -5.6, -8.2, -13.0, 0.5, 1.0,2022-12-17 17:00:00, 12.0, 11.55,51
None, -6.717, 51.27, -3.9, 51.0, -15.0, -6.7, -8.2, -15.0, 0.5, 0.0,2022-12-17 18:00:00, 12.0, 11.5,51
None, -7.551, 50.09, -6.8, 50.0, -15.0, -7.6, -7.9, -15.0, 0.0, 0.0,2022-12-17 19:00:00, 11.0, 11.32,51
None, -8.31, 48.17, -6.8, 48.0, -16.0, -8.3, -8.5, -16.0, 0.0, 0.0,2022-12-17 20:00:00, 11.0, 11.4,51
None, -9.46, 47.74, -6.8, 48.0, -17.0, -9.5, -9.5, -17.0, 0.0, 0.0,2022-12-17 21:00:00, 11.0, 11.41,51
None, -10.25, 46.15, -6.8, 46.0, -19.0, -10.3, -10.4, -19.0, 0.3, 0.0,2022-12-17 22:00:00, 11.0, 11.33,51
None, -11.57, 46.8, -6.8, 47.0, -20.0, -11.6, -11.6, -20.0, 0.6, 0.0,2022-12-17 23:00:00, 11.0, 11.42,51
None, -12.63, 44.19, -6.8, 44.0, -21.0, -12.6, -12.7, -21.0, 0.0, 0.0,2022-12-18 00:00:00, 11.0, 11.33,51
None, -12.94, 44.8, -6.8, 45.0, -21.0, -12.9, -13.0, -21.0, 0.0, 0.0,2022-12-18 01:00:00, 11.0, 11.38,51
None, -13.66, 45.51, -6.8, 46.0, -22.0, -13.7, -13.8, -22.0, 0.0, 0.0,2022-12-18 02:00:00, 11.0, 11.38,51
None, -14.45, 50.22, -6.8, 50.0, -21.0, -14.5, -14.4, -21.0, 0.0, 0.0,2022-12-18 03:00:00, 11.0, 11.36,51
None, -14.9, 53.44, -6.8, 53.0, -21.0, -14.9, -15.0, -21.0, 0.3, 0.0,2022-12-18 04:00:00, 11.0, 11.33,51
None, -15.35, 51.17, -6.8, 51.0, -22.0, -15.4, -15.4, -22.0, 0.3, 0.0,2022-12-18 05:00:00, 11.0, 11.39,51
None, -15.62, 52.02, -6.8, 52.0, -23.0, -15.6, -15.8, -23.0, 0.4, 0.0,2022-12-18 06:00:00, 11.0, 11.39,51
None, -16.0, 48.32, -15.2, 48.0, -23.0, -16.0, -16.1, -23.0, -0.2, 0.0,2022-12-18 07:00:00, 11.0, 11.34,51
None, -16.51, 45.87, -15.2, 46.0, -25.0, -16.5, -16.6, -25.0, 0.2, 0.0,2022-12-18 08:00:00, 11.0, 11.32,51
None, -16.99, 41.29, None, None, None, None, None, -26.0, None, None,2022-12-18 09:00:00, None, 11.27,51
None, -17.33, 39.78, None, None, None, None, None, -26.0, None, None,2022-12-18 10:00:00, None, 11.17,51
None, -17.48, 39.89, None, None, None, None, None, -27.0, None, None,2022-12-18 11:00:00, None, 11.1,51
