pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.6, -8.92, 82.7, -4.2, None, 28.04, 7.743, 175.6, -11.0, None, -8.9, -9.1, -11.0, 0.0, None, 0.0, 83.0,2022-12-17 00:00:00, None, None,51
0.6, -9.75, 81.4, -4.2, None, 27.58, 7.315, 171.3, -12.0, None, -9.8, -10.0, -12.0, 0.0, None, 0.0, 81.0,2022-12-17 01:00:00, None, None,51
1.2, -10.24, 88.6, -4.2, None, 30.59, 6.389, 178.5, -11.0, None, -10.2, -10.7, -11.0, 0.6, None, 1.0, 89.0,2022-12-17 02:00:00, None, None,51
1.6, -11.04, 88.2, -4.2, None, 22.83, 8.4, 178.1, -13.0, None, -11.0, -11.4, -13.0, 0.4, None, 1.0, 88.0,2022-12-17 03:00:00, None, None,51
1.6, -12.59, 87.1, -4.2, None, 23.36, 8.14, 171.4, -14.0, None, -12.6, -12.7, -14.0, 0.1, None, 0.0, 87.0,2022-12-17 04:00:00, None, None,51
1.6, -13.79, 86.4, -4.2, None, 23.88, 5.907, 170.6, -15.0, None, -13.8, -13.8, -15.0, 0.1, None, 0.0, 86.0,2022-12-17 05:00:00, None, None,51
1.6, -14.18, 85.8, -4.2, None, 34.46, 3.73, 183.1, -16.0, None, -14.2, -14.6, -16.0, 0.0, None, 0.0, 86.0,2022-12-17 06:00:00, None, None,51
1.6, -14.9, 84.7, -14.1, None, 31.35, 4.454, 168.5, -17.0, None, -14.9, -15.0, -17.0, 0.0, None, 0.0, 85.0,2022-12-17 07:00:00, None, None,51
1.6, -16.13, 82.4, -14.1, None, 39.14, 5.158, 164.7, -18.0, None, -16.1, -16.1, -18.0, 0.0, None, 0.0, 82.0,2022-12-17 08:00:00, None, None,51
1.6, -16.95, 80.1, -14.1, None, 25.57, 7.9, 175.2, -19.0, None, -17.0, -17.0, -19.0, 0.0, None, 0.0, 80.0,2022-12-17 09:00:00, None, None,51
1.6, -17.37, 78.12, -14.1, None, 22.1, 12.38, 171.4, -19.0, None, -17.4, -17.4, -19.0, 0.0, None, 0.0, 78.0,2022-12-17 10:00:00, None, None,51
1.6, -16.39, 75.38, -14.1, None, 23.59, 9.23, 164.1, -20.0, None, -16.4, -17.4, -20.0, 0.0, None, 0.0, 75.0,2022-12-17 11:00:00, None, None,51
1.6, -16.35, 72.1, -14.1, None, 19.25, 11.47, 164.4, -20.0, None, -16.4, -17.4, -20.0, 0.0, None, 0.0, 72.0,2022-12-17 12:00:00, None, None,51
1.6, -16.46, 71.48, -14.1, None, 22.76, 8.29, 171.7, -20.0, None, -16.5, -17.4, -20.0, 0.0, None, 0.0, 71.0,2022-12-17 13:00:00, None, None,51
1.6, -17.08, 66.29, -14.1, None, 20.28, 9.64, 171.4, -22.0, None, -17.1, -17.4, -22.0, 0.0, None, 0.0, 66.0,2022-12-17 14:00:00, None, None,51
1.6, -17.96, 66.97, -14.1, None, 21.61, 9.48, 170.6, -22.0, None, -18.0, -18.1, -22.0, 0.0, None, 0.0, 67.0,2022-12-17 15:00:00, None, None,51
1.6, -18.26, 68.88, -14.1, None, 25.56, 5.584, 180.3, -22.0, None, -18.3, -18.3, -22.0, 0.0, None, 0.0, 69.0,2022-12-17 16:00:00, None, None,51
1.6, -18.78, 69.16, -14.1, None, 29.03, 6.932, 168.3, -23.0, None, -18.8, -19.0, -23.0, 0.0, None, 0.0, 69.0,2022-12-17 17:00:00, None, None,51
