pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -7.825, 91.8, -5.5, None, 20.41, 8.28, 308.5, -9.0, None, -7.8, -7.9, 1023.0, 0.1, -9.0, 919.0, None, 0.0, 92.0,2022-12-17 00:00:00, 38.0, 37.7, 919.0,51
None, -9.07, 89.5, -5.5, None, 18.01, 10.97, 308.1, -10.0, None, -9.1, -9.1, 1023.1, -0.8, -10.0, 919.0, None, 0.0, 90.0,2022-12-17 01:00:00, 38.0, 37.73, 919.0,51
None, -10.8, 85.0, -5.5, None, 16.77, 12.06, 309.0, -12.0, None, -10.8, -10.7, 1022.1, -0.6, -12.0, 918.0, None, 0.0, 85.0,2022-12-17 02:00:00, 38.0, 37.6, 918.0,51
None, -11.37, 85.7, -5.5, None, 19.28, 10.85, 310.0, -13.0, None, -11.4, -11.6, 1022.2, 0.4, -13.0, 918.0, None, 0.0, 86.0,2022-12-17 03:00:00, 38.0, 37.59, 918.0,51
None, -12.04, 83.3, -5.5, None, 15.27, 12.39, 307.4, -14.0, None, -12.0, -12.4, 1022.5, -0.1, -14.0, 918.0, None, 0.0, 83.0,2022-12-17 04:00:00, 37.0, 37.47, 918.0,51
None, -13.1, 81.3, -5.5, None, 20.71, 11.17, 309.0, -15.0, None, -13.1, -13.4, 1022.7, -0.5, -15.0, 918.0, None, 0.0, 81.0,2022-12-17 05:00:00, 37.0, 37.28, 918.0,51
None, -14.4, 79.67, -5.5, None, 17.8, 12.43, 307.6, -17.0, None, -14.4, -14.4, 1022.8, 0.2, -17.0, 918.0, None, 0.0, 80.0,2022-12-17 06:00:00, 37.0, 37.31, 918.0,51
None, -15.12, 77.63, -14.0, None, 19.03, 13.11, 307.6, -18.0, None, -15.1, -15.3, 1022.9, -0.7, -18.0, 918.0, None, 0.0, 78.0,2022-12-17 07:00:00, 37.0, 37.12, 918.0,51
None, -16.26, 75.07, -14.0, None, 16.93, 14.53, 308.9, -20.0, None, -16.3, -16.4, 1023.0, 0.2, -20.0, 918.0, None, 1.0, 75.0,2022-12-17 08:00:00, 37.0, 37.43, 918.0,51
None, -17.32, 74.93, -14.0, None, 19.21, 12.23, 308.6, -20.0, None, -17.3, -17.3, 1024.3, 0.2, -20.0, 919.0, None, 0.0, 75.0,2022-12-17 09:00:00, 37.0, 37.46, 919.0,51
None, -17.84, 74.19, -14.0, None, 20.47, 11.38, 308.5, -21.0, None, -17.8, -18.0, 1024.5, -0.2, -21.0, 919.0, None, 0.0, 74.0,2022-12-17 10:00:00, 37.0, 37.34, 919.0,51
None, -18.28, 73.07, -14.0, None, 20.75, 13.0, 309.0, -21.0, None, -18.3, -18.5, 1024.6, -0.4, -21.0, 919.0, None, 0.0, 73.0,2022-12-17 11:00:00, 37.0, 37.43, 919.0,51
None, -18.55, 70.55, -14.0, None, 18.62, 12.37, 309.3, -22.0, None, -18.6, -18.7, 1024.7, 0.5, -22.0, 919.0, None, 0.0, 71.0,2022-12-17 12:00:00, 37.0, 37.39, 919.0,51
None, -17.52, 67.94, -14.0, None, 16.38, 13.09, 306.6, -22.0, None, -17.5, -18.7, 1024.7, 0.1, -22.0, 919.0, None, 0.0, 68.0,2022-12-17 13:00:00, 37.0, 37.29, 919.0,51
None, -17.39, 66.7, -14.0, None, 17.3, 12.02, 308.6, -22.0, None, -17.4, -18.7, 1024.9, -0.1, -22.0, 919.0, None, 0.0, 67.0,2022-12-17 14:00:00, 37.0, 37.38, 919.0,51
None, -18.15, 67.57, -14.0, None, 17.89, 12.1, 308.4, -23.0, None, -18.2, -18.7, 1026.2, -0.1, -23.0, 920.0, None, 0.0, 68.0,2022-12-17 15:00:00, 37.0, 37.2, 920.0,51
None, -18.98, 67.76, -14.0, None, 18.62, 10.96, 306.8, -23.0, None, -19.0, -19.1, 1026.4, 0.3, -23.0, 920.0, None, 0.0, 68.0,2022-12-17 16:00:00, 37.0, 37.03, 920.0,51
None, -20.26, 70.56, -14.0, None, 32.42, 5.351, 314.6, -24.0, None, -20.3, -20.4, 1026.7, -0.1, -24.0, 920.0, None, 0.0, 71.0,2022-12-17 17:00:00, 37.0, 36.9, 920.0,51
None, -21.42, 73.85, -14.0, None, 47.99, 2.719, 338.1, -24.0, None, -21.4, -21.3, 1027.0, 0.0, -24.0, 920.0, None, 0.0, 74.0,2022-12-17 18:00:00, 37.0, 36.68, 920.0,51
None, -22.01, 74.32, -20.9, None, 38.95, 4.461, 317.0, -25.0, None, -22.0, -22.1, 1027.2, 0.0, -25.0, 920.0, None, 1.0, 74.0,2022-12-17 19:00:00, 37.0, 36.94, 920.0,51
None, -23.22, 75.9, -20.9, None, 40.02, 1.909, 319.6, -26.0, None, -23.2, -23.3, 1027.5, -0.1, -26.0, 920.0, None, 0.0, 76.0,2022-12-17 20:00:00, 37.0, 37.1, 920.0,51
None, -23.71, 75.68, -20.9, None, 41.39, 1.686, 324.9, -26.0, None, -23.7, -24.3, 1027.7, 0.0, -26.0, 920.0, None, 0.0, 76.0,2022-12-17 21:00:00, 37.0, 37.06, 920.0,51
None, -24.05, 75.69, -20.9, None, 31.04, 2.882, 306.4, -27.0, None, -24.1, -24.4, 1027.9, -0.1, -27.0, 920.0, None, 0.0, 76.0,2022-12-17 22:00:00, 37.0, 37.04, 920.0,51
None, -24.74, 78.2, -20.9, None, 42.73, 0.856, 330.9, -27.0, None, -24.7, -25.2, 1028.0, 0.0, -27.0, 920.0, None, 0.0, 78.0,2022-12-17 23:00:00, 37.0, 37.2, 920.0,51
None, -24.19, 75.33, -20.9, None, 21.32, 3.745, 310.5, -27.0, None, -24.2, -25.2, 1028.0, 0.2, -27.0, 920.0, None, 0.0, 75.0,2022-12-18 00:00:00, 37.0, 37.04, 920.0,51
None, -24.7, 74.99, -20.9, None, 25.29, 4.358, 306.5, -27.0, None, -24.7, -25.2, 1027.9, -0.2, -27.0, 920.0, None, 0.0, 75.0,2022-12-18 01:00:00, 37.0, 36.99, 920.0,51
None, -24.68, 75.17, -20.9, None, 30.95, 3.211, 310.8, -27.0, None, -24.7, -25.2, 1027.9, 0.1, -27.0, 920.0, None, 0.0, 75.0,2022-12-18 02:00:00, 37.0, 37.06, 920.0,51
None, -24.6, 75.37, -20.9, None, 41.1, 2.483, 313.6, -28.0, None, -24.6, -25.2, 1028.0, 0.0, -28.0, 920.0, None, 0.0, 75.0,2022-12-18 03:00:00, 37.0, 37.07, 920.0,51
None, -24.47, 74.51, -20.9, None, 27.1, 4.575, 309.4, -28.0, None, -24.5, -25.2, 1028.1, 0.0, -28.0, 920.0, None, 0.0, 75.0,2022-12-18 04:00:00, 37.0, 37.08, 920.0,51
None, -24.8, 74.34, -20.9, None, 26.2, 3.862, 311.0, -28.0, None, -24.8, -25.2, 1028.3, -0.1, -28.0, 920.0, None, 0.0, 74.0,2022-12-18 05:00:00, 37.0, 37.0, 920.0,51
None, -25.37, 74.97, -20.9, None, 31.48, 2.602, 315.7, -29.0, None, -25.4, -25.6, 1028.5, -0.1, -29.0, 920.0, None, 0.0, 75.0,2022-12-18 06:00:00, 37.0, 36.91, 920.0,51
None, -26.24, 75.87, -25.3, None, 44.85, 1.515, 344.3, -29.0, None, -26.2, -26.4, 1028.7, -0.1, -29.0, 920.0, None, 0.0, 76.0,2022-12-18 07:00:00, 37.0, 37.04, 920.0,51
None, -26.62, 76.45, -25.3, None, 43.57, 1.548, 355.0, -29.0, None, -26.6, -26.9, 1029.0, 0.0, -29.0, 920.0, None, 0.0, 76.0,2022-12-18 08:00:00, 37.0, 36.96, 920.0,51
None, -26.61, 76.64, None, None, 38.97, 0.87, 332.6, None, None, None, None, None, None, -30.0, 920.0, None, None, None,2022-12-18 09:00:00, None, 36.99, None,51
None, -25.34, 71.13, None, None, 28.61, 2.809, 311.4, None, None, None, None, None, None, -29.0, 920.0, None, None, None,2022-12-18 10:00:00, None, 37.12, None,51
None, -24.57, 67.48, None, None, 19.75, 7.228, 306.1, None, None, None, None, None, None, -29.0, 921.0, None, None, None,2022-12-18 11:00:00, None, 37.29, None,51
None, -23.59, 64.32, None, None, 16.47, 8.73, 305.8, None, None, None, None, None, None, -28.0, 920.0, None, None, None,2022-12-18 12:00:00, None, 37.17, None,51
None, -22.51, 62.28, None, None, 19.6, 8.21, 308.6, None, None, None, None, None, None, -27.0, 920.0, None, None, None,2022-12-18 13:00:00, None, 37.25, None,51
None, -21.89, 60.27, None, None, 15.69, 8.7, 307.3, None, None, None, None, None, None, -27.0, 920.0, None, None, None,2022-12-18 14:00:00, None, 37.18, None,51
