pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
0.0,-9.3,-9.5, 0.0, 0.0,-6.4,91.0,2022-12-17 00:00:00,-10.0,51
0.0,-9.2,-10.2, 0.0, 0.0,-6.4,91.0,2022-12-17 01:00:00,-11.0,51
0.0,-8.8,-10.2, 0.0, 0.0,-6.4,91.0,2022-12-17 02:00:00,-10.0,51
0.0,-9.0,-10.2, 0.0, 0.0,-6.4,91.0,2022-12-17 03:00:00,-10.0,51
0.0,-9.4,-10.2, 0.0, 0.0,-6.4,90.0,2022-12-17 04:00:00,-10.0,51
0.0,-10.5,-10.7, 0.0, 0.0,-6.4,90.0,2022-12-17 05:00:00,-12.0,51
0.0,-10.6,-11.2, 0.0, 0.0,-6.4,90.0,2022-12-17 06:00:00,-12.0,51
0.0,-9.9,-10.7, 0.0, 0.0,-9.8,90.0,2022-12-17 07:00:00,-11.0,51
0.0,-9.7,-10.7, 0.0, 0.0,-9.7,90.0,2022-12-17 08:00:00,-11.0,51
0.0,-9.9,-10.7, 0.0, 0.0,-9.7,90.0,2022-12-17 09:00:00,-11.0,51
0.0,-9.9,-10.7, 0.0, 0.0,-9.7,89.0,2022-12-17 10:00:00,-11.0,51
0.0,-10.0,-10.7, 0.0, 0.0,-9.7,89.0,2022-12-17 11:00:00,-11.0,51
0.0,-9.4,-10.7, 0.0, 0.0,-9.3,88.0,2022-12-17 12:00:00,-11.0,51
0.0,-8.1,-10.7, 0.0, 0.0,-8.1,87.0,2022-12-17 13:00:00,-10.0,51
0.0,-7.8,-10.7, 0.0, 0.0,-7.6,84.0,2022-12-17 14:00:00,-10.0,51
0.0,-7.3,-10.7, 0.0, 0.0,-7.2,84.0,2022-12-17 15:00:00,-9.0,51
0.0,-7.4,-10.7, 0.0, 0.0,-7.2,83.0,2022-12-17 16:00:00,-10.0,51
0.0,-7.6,-10.7, 0.0, 0.0,-7.2,86.0,2022-12-17 17:00:00,-9.0,51
0.0,-7.6,-10.7, 0.0, 0.0,-7.2,86.0,2022-12-17 18:00:00,-9.0,51
0.0,-8.0,-8.0, 0.1, 0.0,-7.6,84.0,2022-12-17 19:00:00,-10.0,51
None,-7.5,-8.3, 0.0, 0.0,-7.5,86.0,2022-12-17 20:00:00,-9.0,51
None,-7.4,-8.3, 0.0, 0.0,-7.1,88.0,2022-12-17 21:00:00,-9.0,51
None,-7.8,-8.3, 0.0, 0.0,-7.1,86.0,2022-12-17 22:00:00,-10.0,51
None,-8.5,-8.4, 0.0, 0.0,-7.1,86.0,2022-12-17 23:00:00,-10.0,51
None,-9.3,-9.3, 0.0, 0.0,-7.1,81.0,2022-12-18 00:00:00,-12.0,51
None,-10.1,-10.1, 0.0, 0.0,-7.1,81.0,2022-12-18 01:00:00,-13.0,51
None,-10.8,-10.8, 0.0, 0.0,-7.1,79.0,2022-12-18 02:00:00,-13.0,51
None,-11.7,-11.6, 0.0, 0.0,-7.1,76.0,2022-12-18 03:00:00,-15.0,51
None,-12.4,-12.5, 0.0, 0.0,-7.1,77.0,2022-12-18 04:00:00,-15.0,51
None,-13.6,-13.6, 0.0, 0.0,-7.1,77.0,2022-12-18 05:00:00,-16.0,51
