pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
None,-2.2,-3.7, 1027.0, None, None,-1.5,81.0,2022-12-17 00:00:00,-5.0,987.0,51
None,-3.0,-3.7, 1027.0, None, None,-1.5,74.0,2022-12-17 01:00:00,-7.0,987.0,51
None,-3.7,-3.7, 1027.0, None, None,-1.5,73.0,2022-12-17 02:00:00,-8.0,987.0,51
None,-4.3,-4.3, 1028.0, None, None,-1.5,73.0,2022-12-17 03:00:00,-8.0,988.0,51
None,-4.9,-4.9, 1028.1, None, None,-1.5,72.0,2022-12-17 04:00:00,-9.0,988.0,51
None,-5.4,-5.4, 1028.1, None, None,-1.5,69.0,2022-12-17 05:00:00,-10.0,988.0,51
None,-5.8,-5.8, 1028.1, None, None,-1.5,69.0,2022-12-17 06:00:00,-10.0,988.0,51
None,-6.6,-6.7, 1028.1, None, None,-5.7,69.0,2022-12-17 07:00:00,-11.0,988.0,51
None,-6.9,-7.0, 1028.2, None, None,-5.7,67.0,2022-12-17 08:00:00,-12.0,988.0,51
None,-7.4,-7.5, 1029.2, None, None,-5.7,70.0,2022-12-17 09:00:00,-12.0,989.0,51
None,-7.5,-7.6, 1030.3, None, None,-5.7,71.0,2022-12-17 10:00:00,-11.0,990.0,51
None,-7.5,-7.6, 1030.2, None, None,-5.7,70.0,2022-12-17 11:00:00,-12.0,990.0,51
None,-7.1,-7.6, 1030.2, None, None,-5.7,69.0,2022-12-17 12:00:00,-11.0,990.0,51
None,-6.3,-7.6, 1030.2, None, None,-5.7,54.0,2022-12-17 13:00:00,-13.0,990.0,51
None,-6.8,-7.6, 1030.2, None, None,-5.7,52.0,2022-12-17 14:00:00,-14.0,990.0,51
None,-7.2,-7.6, 1031.3, None, None,-5.7,49.0,2022-12-17 15:00:00,-15.0,991.0,51
None,-8.0,-8.1, 1031.4, None, None,-5.7,62.0,2022-12-17 16:00:00,-13.0,991.0,51
None,-8.6,-8.6, 1032.5, None, None,-5.7,60.0,2022-12-17 17:00:00,-14.0,992.0,51
None,-9.6,-9.6, 1032.5, None, None,-5.7,56.0,2022-12-17 18:00:00,-16.0,992.0,51
None,-9.6,-9.9, 1032.6, None, None,-9.5,49.0,2022-12-17 19:00:00,-18.0,992.0,51
None,-10.2,-10.2, 1032.6, None, None,-9.5,48.0,2022-12-17 20:00:00,-18.0,992.0,51
None,-11.0,-11.1, 1033.7, None, None,-9.5,52.0,2022-12-17 21:00:00,-18.0,993.0,51
None,-12.2,-12.3, 1033.8, None, None,-9.5,62.0,2022-12-17 22:00:00,-17.0,993.0,51
None,-14.1,-14.2, 1034.9, None, None,-9.5,77.0,2022-12-17 23:00:00,-17.0,994.0,51
None,-15.0,-15.1, 1034.9, None, None,-9.5,81.0,2022-12-18 00:00:00,-17.0,994.0,51
None,-16.4,-16.3, 1035.0, None, None,-9.5,84.0,2022-12-18 01:00:00,-18.0,994.0,51
None,-17.4,-17.4, 1035.0, None, None,-9.5,84.0,2022-12-18 02:00:00,-19.0,994.0,51
None,-18.0,-18.3, 1036.1, None, None,-9.5,86.0,2022-12-18 03:00:00,-20.0,995.0,51
None,-19.2,-19.2, 1036.2, None, None,-9.5,84.0,2022-12-18 04:00:00,-21.0,995.0,51
None,-20.0,-20.0, 1036.3, None, None,-9.5,83.0,2022-12-18 05:00:00,-22.0,995.0,51
None,-20.7,-20.8, 1037.4, None, None,-9.5,83.0,2022-12-18 06:00:00,-23.0,996.0,51
None,-21.3,-21.4, 1037.4, None, None,-20.6,81.0,2022-12-18 07:00:00,-23.0,996.0,51
None,-21.8,-21.9, 1037.5, None, None,-20.6,81.0,2022-12-18 08:00:00,-24.0,996.0,51
