CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -4.932, 88.1, None, None, None, None, 28.23, None, 13.86, 236.5, -6.0, None, -4.9, -5.2, None, None, None, None, -1.5, None, None, 88.0, None,2022-12-17 00:00:00, None, None,51
None, -5.485, 94.2, None, None, None, None, 26.08, None, 13.86, 253.9, -6.0, None, -5.5, -5.6, None, None, None, None, -1.5, None, None, 94.0, None,2022-12-17 01:00:00, None, None,51
None, -5.511, 89.0, None, None, None, None, 27.89, None, 15.77, 230.9, -7.0, None, -5.5, -5.7, None, None, None, None, -1.5, None, None, 89.0, None,2022-12-17 02:00:00, None, None,51
None, -5.513, 86.7, None, None, None, None, 19.55, None, 21.58, 255.1, -7.0, None, -5.5, -5.8, None, None, None, None, -1.5, None, None, 87.0, None,2022-12-17 03:00:00, None, None,51
None, -5.83, 85.2, None, None, None, None, 20.97, None, 26.47, 245.9, -8.0, None, -5.8, -5.8, None, None, None, None, -1.5, None, None, 85.0, None,2022-12-17 04:00:00, None, None,51
None, -6.197, 85.5, None, None, None, None, 20.94, None, 26.98, 246.9, -8.0, None, -6.2, -6.3, None, None, None, None, -1.5, None, None, 86.0, None,2022-12-17 05:00:00, None, None,51
None, -6.54, 90.5, None, None, None, None, 31.45, None, 21.75, 240.9, -8.0, None, -6.5, -6.5, None, None, None, None, -1.5, None, None, 91.0, None,2022-12-17 06:00:00, None, None,51
None, -6.557, 91.6, None, None, None, None, 30.05, None, 21.41, 251.4, -7.0, None, -6.6, -6.8, None, None, None, None, -6.2, None, None, 92.0, None,2022-12-17 07:00:00, None, None,51
None, -7.184, 99.9, None, None, None, None, 26.93, None, 24.62, 248.4, -7.0, None, -7.2, -7.3, None, None, None, None, -6.2, None, None, 100.0, None,2022-12-17 08:00:00, None, None,51
None, -7.689, 99.9, None, None, None, None, 23.36, None, 26.35, 244.1, -8.0, None, -7.7, -7.7, None, None, None, None, -6.2, None, None, 100.0, None,2022-12-17 09:00:00, None, None,51
None, -7.529, 100.0, None, None, None, None, 26.42, None, 18.15, 256.8, -8.0, None, -7.5, -7.8, None, None, None, None, -6.2, None, None, 100.0, None,2022-12-17 10:00:00, None, None,51
None, -7.744, 99.9, None, None, None, None, 25.92, None, 12.64, 244.5, -8.0, None, -7.7, -7.8, None, None, None, None, -6.2, None, None, 100.0, None,2022-12-17 11:00:00, None, None,51
None, -7.605, 100.0, None, None, None, None, 25.74, None, 13.03, 253.2, -8.0, None, -7.6, -7.9, None, None, None, None, -6.2, None, None, 100.0, None,2022-12-17 12:00:00, None, None,51
None, -8.02, 99.5, None, None, None, None, 25.43, None, 12.3, 240.9, -8.0, None, -8.0, -8.0, None, None, None, None, -6.2, None, None, 100.0, None,2022-12-17 13:00:00, None, None,51
None, -8.08, 99.0, None, None, None, None, 29.04, None, 14.08, 247.6, -8.0, None, -8.1, -8.3, None, None, None, None, -6.2, None, None, 99.0, None,2022-12-17 14:00:00, None, None,51
None, -8.33, 98.4, None, None, None, None, 22.56, None, 13.36, 266.9, -8.0, None, -8.3, -8.5, None, None, None, None, -6.2, None, None, 98.0, None,2022-12-17 15:00:00, None, None,51
