pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, -11.64, 89.0, -9.1, None, 34.35, 1.067, 53.88, -14.0, None, -11.6, -13.3, -14.0, 0.0, None, 0.0, 89.0,2022-12-17 00:00:00, None,51
0.0, -12.78, 87.7, -9.1, None, 61.21, 0.413, 359.0, -14.0, None, -12.8, -13.3, -14.0, 0.0, None, 0.0, 88.0,2022-12-17 01:00:00, None,51
0.0, -12.46, 87.9, -9.1, None, 68.67, 0.756, 84.9, -14.0, None, -12.5, -13.5, -14.0, 0.0, None, 0.0, 88.0,2022-12-17 02:00:00, None,51
0.0, -12.9, 87.6, -9.1, None, 67.17, 0.864, 242.9, -15.0, None, -12.9, -13.5, -15.0, 0.0, None, 0.0, 88.0,2022-12-17 03:00:00, None,51
0.0, -13.07, 87.3, -9.1, None, 65.54, 0.859, 194.0, -14.0, None, -13.1, -13.5, -14.0, 0.0, None, 0.0, 87.0,2022-12-17 04:00:00, None,51
0.0, -12.62, 88.2, -9.1, None, 37.97, 2.635, 111.6, -13.0, None, -12.6, -13.8, -13.0, 0.0, None, 0.0, 88.0,2022-12-17 05:00:00, None,51
0.0, -13.26, 87.8, -9.1, None, 36.99, 1.865, 112.0, -15.0, None, -13.3, -13.8, -15.0, 0.0, None, 0.0, 88.0,2022-12-17 06:00:00, None,51
0.0, -13.3, 87.6, -12.7, None, 36.8, 1.622, 93.7, -15.0, None, -13.3, -13.5, -15.0, 0.0, None, 0.0, 88.0,2022-12-17 07:00:00, None,51
0.0, -12.22, 88.3, -12.2, None, 57.97, 0.538, 37.6, -13.0, None, -12.2, -13.5, -13.0, 0.0, None, 0.0, 88.0,2022-12-17 08:00:00, None,51
0.0, -11.31, 89.0, -11.3, None, 53.2, 0.963, 42.96, -13.0, None, -11.3, -13.5, -13.0, 0.0, None, 0.0, 89.0,2022-12-17 09:00:00, None,51
0.0, -10.25, 89.7, -10.3, None, 31.68, 0.401, 24.14, -11.0, None, -10.3, -13.5, -11.0, 0.0, None, 0.0, 90.0,2022-12-17 10:00:00, None,51
0.0, -9.49, 90.3, -9.0, None, 51.03, 1.982, 54.55, -11.0, None, -9.5, -13.5, -11.0, 0.0, None, 0.0, 90.0,2022-12-17 11:00:00, None,51
0.0, -8.22, 91.2, -8.3, None, 41.28, 1.432, 16.85, -10.0, None, -8.2, -13.5, -10.0, 0.0, None, 0.0, 91.0,2022-12-17 12:00:00, None,51
0.0, -8.16, 90.9, -7.9, None, 41.28, 1.405, 7.095, -9.0, None, -8.2, -13.5, -9.0, 0.0, None, 0.0, 91.0,2022-12-17 13:00:00, None,51
0.0, -8.03, 90.5, -7.7, None, 33.3, 0.737, 10.3, -9.0, None, -8.0, -13.5, -9.0, 0.0, None, 0.0, 91.0,2022-12-17 14:00:00, None,51
0.0, -8.54, 90.8, -7.7, None, 34.0, 1.332, 348.8, -10.0, None, -8.5, -13.5, -10.0, 0.0, None, 0.0, 91.0,2022-12-17 15:00:00, None,51
0.2, -9.68, 90.4, -7.7, None, 28.22, 2.296, 311.6, -11.0, None, -9.7, -13.5, -11.0, 0.2, None, 0.0, 90.0,2022-12-17 16:00:00, None,51
0.4, -8.93, 90.4, -7.7, None, 66.53, 1.007, 352.5, -10.0, None, -8.9, -13.5, -10.0, 0.2, None, 0.0, 90.0,2022-12-17 17:00:00, None,51
0.6, -9.25, 90.4, -7.7, None, 50.39, 1.517, 318.8, -11.0, None, -9.3, -13.5, -11.0, 0.2, None, 0.0, 90.0,2022-12-17 18:00:00, None,51
0.8, -9.28, 90.7, -8.9, None, 44.25, 2.76, 288.4, -10.0, None, -9.3, -9.7, -10.0, 0.2, None, 0.0, 91.0,2022-12-17 19:00:00, None,51
0.8, -10.22, 89.6, -8.9, None, 36.89, 4.801, 282.0, -11.0, None, -10.2, -10.6, -11.0, 0.1, None, 0.0, 90.0,2022-12-17 20:00:00, None,51
0.8, -10.96, 89.1, -8.9, None, 43.34, 2.91, 299.4, -13.0, None, -11.0, -11.2, -13.0, 0.1, None, 0.0, 89.0,2022-12-17 21:00:00, None,51
1.0, -12.17, 87.9, -8.9, None, 49.35, 2.937, 305.2, -14.0, None, -12.2, -12.2, -14.0, 0.2, None, 0.0, 88.0,2022-12-17 22:00:00, None,51
1.0, -13.41, 86.7, -8.9, None, 50.82, 3.733, 286.3, -15.0, None, -13.4, -13.3, -15.0, 0.1, None, 0.0, 87.0,2022-12-17 23:00:00, None,51
1.2, -14.59, 86.2, -8.9, None, 37.24, 5.203, 287.1, -17.0, None, -14.6, -14.7, -17.0, 0.2, None, 0.0, 86.0,2022-12-18 00:00:00, None,51
1.2, -15.28, 85.7, -8.9, None, 44.01, 4.116, 283.4, -17.0, None, -15.3, -15.3, -17.0, 0.0, None, 0.0, 86.0,2022-12-18 01:00:00, None,51
1.2, -15.71, 85.3, -8.9, None, 50.86, 3.725, 289.5, -18.0, None, -15.7, -16.0, -18.0, 0.1, None, 0.0, 85.0,2022-12-18 02:00:00, None,51
1.2, -16.63, 84.6, -8.9, None, 44.03, 3.628, 298.6, -18.0, None, -16.6, -16.8, -18.0, 0.0, None, 0.0, 85.0,2022-12-18 03:00:00, None,51
