pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.0,1.3,1.2, 0.0, None,2.5, None,2022-12-17 00:00:00, None, None,51
0.0,1.1,1.1, 0.0, None,2.5, None,2022-12-17 01:00:00, None, None,51
0.0,1.1,1.1, 0.0, None,2.5, None,2022-12-17 02:00:00, None, None,51
0.0,1.4,1.1, 0.0, None,2.5, None,2022-12-17 03:00:00, None, None,51
0.0,1.5,1.1, 0.0, None,2.5, None,2022-12-17 04:00:00, None, None,51
0.0,1.5,1.1, 0.0, None,2.5, None,2022-12-17 05:00:00, None, None,51
0.0,1.5,1.1, 0.0, None,2.5, None,2022-12-17 06:00:00, None, None,51
0.0,1.5,1.4, 0.0, None,1.5, None,2022-12-17 07:00:00, None, None,51
0.0,1.5,1.4, 0.0, None,1.6, None,2022-12-17 08:00:00, None, None,51
0.0,1.5,1.4, 0.0, None,1.6, None,2022-12-17 09:00:00, None, None,51
0.0,1.7,1.4, 0.0, None,1.7, None,2022-12-17 10:00:00, None, None,51
0.0,1.9,1.4, 0.0, None,1.9, None,2022-12-17 11:00:00, None, None,51
0.0,2.1,1.4, 0.0, None,2.3, None,2022-12-17 12:00:00, None, None,51
0.0,2.7,1.4, 0.0, None,2.7, None,2022-12-17 13:00:00, None, None,51
0.0,2.8,1.4, 0.1, None,2.8, None,2022-12-17 14:00:00, None, None,51
0.0,2.6,1.4, 0.0, None,2.9, None,2022-12-17 15:00:00, None, None,51
0.0,2.6,1.4, 0.0, None,2.9, None,2022-12-17 16:00:00, None, None,51
0.0,2.7,1.4, 0.0, None,2.9, None,2022-12-17 17:00:00, None, None,51
0.0,3.6,1.4, 0.0, None,3.7, None,2022-12-17 18:00:00, None, None,51
0.0,3.6,3.6, 0.0, None,3.7, None,2022-12-17 19:00:00, None, None,51
0.0,3.4,3.3, 0.0, None,3.7, None,2022-12-17 20:00:00, None, None,51
0.0,3.1,3.2, 0.0, None,3.7, None,2022-12-17 21:00:00, None, None,51
0.0,1.6,1.6, 0.0, None,3.7, None,2022-12-17 22:00:00, None, None,51
0.0,1.5,1.4, 0.0, None,3.7, None,2022-12-17 23:00:00, None, None,51
0.0,2.0,1.4, 0.0, None,3.7, None,2022-12-18 00:00:00, None, None,51
0.0,1.8,1.4, 0.0, None,3.7, None,2022-12-18 01:00:00, None, None,51
0.0,1.6,1.4, 0.0, None,3.7, None,2022-12-18 02:00:00, None, None,51
0.0,1.3,1.2, 0.0, None,3.7, None,2022-12-18 03:00:00, None, None,51
0.0,1.3,1.2, 0.1, None,3.7, None,2022-12-18 04:00:00, None, None,51
0.0,1.4,1.2, 0.0, None,3.7, None,2022-12-18 05:00:00, None, None,51
0.0,0.9,0.9, 0.0, None,3.7, None,2022-12-18 06:00:00, None, None,51
0.3,0.1,0.0, 0.3, None,0.9, None,2022-12-18 07:00:00, None, None,51
0.8,-1.4,-1.3, 0.5, None,0.9, None,2022-12-18 08:00:00, None, None,51
None,-5.2,-5.3, 0.0, None,0.9, None,2022-12-18 15:00:00, None, None,51
None,-5.4,-5.4, 0.0, None,0.9, None,2022-12-18 16:00:00, None, None,51
None,-5.5,-5.5, 0.0, None,0.9, None,2022-12-18 17:00:00, None, None,51
None,-5.9,-5.9, 0.0, None,0.9, None,2022-12-18 18:00:00, None, None,51
None,-6.0,-6.0, 0.0, None,-5.8, None,2022-12-18 19:00:00, None, None,51
None,-6.2,-6.3, 0.0, None,-5.8, None,2022-12-18 20:00:00, None, None,51
None,-6.5,-6.5, 0.0, None,-5.8, None,2022-12-18 21:00:00, None, None,51
None,-6.6,-6.6, 0.0, None,-5.8, None,2022-12-18 22:00:00, None, None,51
None,-6.8,-6.8, 0.0, None,-5.8, None,2022-12-18 23:00:00, None, None,51
None,-7.2,-7.2, 0.0, None,-5.8, None,2022-12-19 00:00:00, None, None,51
None,-7.5,-7.5, 0.0, None,-5.8, None,2022-12-19 01:00:00, None, None,51
None,-7.2,-7.5, 0.0, None,-5.8, None,2022-12-19 02:00:00, None, None,51
None,-7.6,-7.6, 0.0, None,-5.8, None,2022-12-19 03:00:00, None, None,51
None,-7.8,-7.9, 0.0, None,-5.8, None,2022-12-19 04:00:00, None, None,51
None,-8.1,-8.1, 0.0, None,-5.8, None,2022-12-19 05:00:00, None, None,51
None,-8.3,-8.3, 0.0, None,-5.8, None,2022-12-19 06:00:00, None, None,51
None,-8.2,-8.4, 0.0, None,-8.1, None,2022-12-19 07:00:00, None, None,51
None,-8.3,-8.4, 0.0, None,-8.1, None,2022-12-19 08:00:00, None, None,51
None,-8.1,-8.4, 0.0, None,-8.1, None,2022-12-19 09:00:00, None, None,51
None,-8.1,-8.4, 0.0, None,-8.0, None,2022-12-19 10:00:00, None, None,51
None,-7.5,-8.4, 0.0, None,-7.5, None,2022-12-19 11:00:00, None, None,51
None,-7.6,-8.4, 0.0, None,-7.3, None,2022-12-19 12:00:00, None, None,51
None,-7.5,-8.4, 0.0, None,-7.3, None,2022-12-19 13:00:00, None, None,51
None,-7.8,-8.4, 0.0, None,-7.3, None,2022-12-19 14:00:00, None, None,51
None,-7.7,-8.4, 0.0, None,-7.3, None,2022-12-19 15:00:00, None, None,51
None,-7.7,-8.4, 0.0, None,-7.3, None,2022-12-19 16:00:00, None, None,51
None,-8.0,-8.4, 0.0, None,-7.3, None,2022-12-19 17:00:00, None, None,51
None,-8.2,-8.4, 0.1, None,-7.3, None,2022-12-19 18:00:00, None, None,51
None,-8.4,-8.4, 0.1, None,-8.2, None,2022-12-19 19:00:00, None, None,51
None,-8.4,-8.5, 0.1, None,-8.2, None,2022-12-19 20:00:00, None, None,51
None,-8.4,-8.6, 0.3, None,-8.2, None,2022-12-19 21:00:00, None, None,51
None,-8.4,-8.6, 0.3, None,-8.2, None,2022-12-19 22:00:00, None, None,51
None,-8.4,-8.6, 0.4, None,-8.2, None,2022-12-19 23:00:00, None, None,51
None,-8.4,-8.6, 0.3, None,-8.2, None,2022-12-20 00:00:00, None, None,51
None,-8.5,-8.6, 0.2, None,-8.2, None,2022-12-20 01:00:00, None, None,51
None,-8.6,-8.6, 0.3, None,-8.2, None,2022-12-20 02:00:00, None, None,51
None,-8.5,-8.6, 0.2, None,-8.2, None,2022-12-20 03:00:00, None, None,51
None,-8.5,-8.6, 0.3, None,-8.2, None,2022-12-20 04:00:00, None, None,51
None,-8.5,-8.6, 0.3, None,-8.2, None,2022-12-20 05:00:00, None, None,51
None,-8.6,-8.7, 0.3, None,-8.2, None,2022-12-20 06:00:00, None, None,51
None,-8.5,-8.6, 0.2, None,-8.4, None,2022-12-20 07:00:00, None, None,51
None,-8.6,-8.7, 0.1, None,-8.4, None,2022-12-20 08:00:00, None, None,51
None,-8.5,-8.7, 0.0, None,-8.4, None,2022-12-20 09:00:00, None, None,51
None,-8.1,-8.7, 0.0, None,-8.1, None,2022-12-20 10:00:00, None, None,51
None,-7.9,-8.7, 0.0, None,-7.7, None,2022-12-20 11:00:00, None, None,51
None,-7.9,-8.7, 0.0, None,-7.7, None,2022-12-20 12:00:00, None, None,51
None,-7.6,-8.7, 0.0, None,-7.5, None,2022-12-20 13:00:00, None, None,51
None,-7.7,-8.7, 0.0, None,-7.5, None,2022-12-20 14:00:00, None, None,51
None,-7.7,-8.7, 0.0, None,-7.5, None,2022-12-20 15:00:00, None, None,51
None,-7.8,-8.7, 0.0, None,-7.5, None,2022-12-20 16:00:00, None, None,51
None,-7.7,-8.7, 0.0, None,-7.5, None,2022-12-20 17:00:00, None, None,51
None,-7.8,-8.7, 0.0, None,-7.5, None,2022-12-20 18:00:00, None, None,51
None,-7.7,-7.8, 0.0, None,-7.7, None,2022-12-20 19:00:00, None, None,51
None,-7.7,-7.8, 0.0, None,-7.6, None,2022-12-20 20:00:00, None, None,51
None,-7.7,-7.8, 0.1, None,-7.6, None,2022-12-20 21:00:00, None, None,51
None,-7.8,-7.9, 0.0, None,-7.6, None,2022-12-20 22:00:00, None, None,51
None,-7.8,-7.9, 0.0, None,-7.6, None,2022-12-20 23:00:00, None, None,51
None,-7.8,-7.9, 0.0, None,-7.6, None,2022-12-21 00:00:00, None, None,51
None,-7.9,-8.0, 0.0, None,-7.6, None,2022-12-21 01:00:00, None, None,51
None,-8.0,-8.2, 0.0, None,-7.6, None,2022-12-21 02:00:00, None, None,51
None,-8.3,-8.3, 0.0, None,-7.6, None,2022-12-21 03:00:00, None, None,51
None,-8.4,-8.5, 0.0, None,-7.6, None,2022-12-21 04:00:00, None, None,51
None,-8.5,-8.5, 0.0, None,-7.6, None,2022-12-21 05:00:00, None, None,51
None,-8.7,-8.7, 0.0, None,-7.6, None,2022-12-21 06:00:00, None, None,51
None,-8.8,-8.9, 0.0, None,-8.6, None,2022-12-21 07:00:00, None, None,51
None,-9.2,-9.2, 0.0, None,-8.6, None,2022-12-21 08:00:00, None, None,51
None,-9.3,-9.7, 0.0, None,-8.6, None,2022-12-21 09:00:00, None, None,51
None,-8.2,-9.7, 0.0, None,-8.2, None,2022-12-21 10:00:00, None, None,51
None,-6.7,-9.7, 0.0, None,-6.6, None,2022-12-21 11:00:00, None, None,51
None,-6.4,-9.7, 0.0, None,-6.4, None,2022-12-21 12:00:00, None, None,51
None,-6.8,-9.7, 0.0, None,-6.4, None,2022-12-21 13:00:00, None, None,51
None,-7.0,-9.7, 0.0, None,-6.4, None,2022-12-21 14:00:00, None, None,51
None,-6.7,-9.7, 0.0, None,-6.4, None,2022-12-21 15:00:00, None, None,51
None,-8.0,-9.7, 0.0, None,-6.4, None,2022-12-21 16:00:00, None, None,51
None,-9.0,-9.7, 0.0, None,-6.4, None,2022-12-21 17:00:00, None, None,51
