pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,-11.2,-11.6, 1033.2, 0.1, 0.0,-10.2,72.0,2022-12-17 00:00:00, 66.0,-15.0, 933.0,51
None,-11.6,-11.9, 1033.3, -0.5, 0.0,-10.2,69.0,2022-12-17 01:00:00, 66.0,-15.0, 933.0,51
None,-11.5,-11.9, 1033.4, 0.3, 0.0,-10.2,68.0,2022-12-17 02:00:00, 66.0,-16.0, 933.0,51
None,-12.4,-12.6, 1033.6, 0.0, 0.0,-10.2,69.0,2022-12-17 03:00:00, 66.0,-17.0, 933.0,51
None,-13.5,-13.5, 1033.9, 0.0, 0.0,-10.2,69.0,2022-12-17 04:00:00, 66.0,-17.0, 933.0,51
None,-13.8,-14.0, 1034.1, 0.0, 0.0,-10.2,66.0,2022-12-17 05:00:00, 66.0,-19.0, 933.0,51
None,-14.9,-14.8, 1033.2, 0.0, 0.0,-10.2,69.0,2022-12-17 06:00:00, 66.0,-19.0, 932.0,51
None,-15.2,-15.5, 1034.4, 0.0, 0.0,-14.7,68.0,2022-12-17 07:00:00, 66.0,-19.0, 933.0,51
None,-15.9,-16.0, 1034.5, -0.3, 0.0,-14.7,67.0,2022-12-17 08:00:00, 66.0,-20.0, 933.0,51
None,-16.9,-16.8, 1033.5, 0.3, 0.0,-14.7,70.0,2022-12-17 09:00:00, 66.0,-20.0, 932.0,51
None,-17.0,-17.2, 1034.6, -0.1, 0.0,-14.7,70.0,2022-12-17 10:00:00, 66.0,-21.0, 933.0,51
None,-16.6,-17.3, 1034.6, 0.1, 0.0,-14.7,68.0,2022-12-17 11:00:00, 66.0,-21.0, 933.0,51
None,-16.1,-17.3, 1034.5, 0.0, 0.0,-14.7,64.0,2022-12-17 12:00:00, 66.0,-21.0, 933.0,51
None,-15.5,-17.3, 1033.4, 0.0, 0.0,-14.7,61.0,2022-12-17 13:00:00, 66.0,-20.0, 932.0,51
None,-15.2,-17.3, 1033.4, -0.1, 0.0,-14.7,61.0,2022-12-17 14:00:00, 66.0,-21.0, 932.0,51
None,-15.8,-17.3, 1033.5, -0.2, 0.0,-14.7,61.0,2022-12-17 15:00:00, 66.0,-21.0, 932.0,51
None,-17.5,-17.5, 1033.9, 0.2, 0.0,-14.7,67.0,2022-12-17 16:00:00, 66.0,-22.0, 932.0,51
None,-18.2,-18.2, 1034.0, 0.0, -1.0,-14.7,69.0,2022-12-17 17:00:00, 65.0,-21.0, 932.0,51
