pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
None,-4.1,-4.6, 1024.2, None, None,-3.9,91.0,2022-12-17 00:00:00,-5.0,939.0,51
None,-4.0,-4.6, 1024.1, None, None,-3.9,91.0,2022-12-17 01:00:00,-5.0,939.0,51
None,-3.8,-4.6, 1023.0, None, None,-3.7,91.0,2022-12-17 02:00:00,-5.0,938.0,51
None,-3.9,-4.6, 1022.0, None, None,-3.7,90.0,2022-12-17 03:00:00,-5.0,937.0,51
None,-4.0,-4.6, 1021.0, None, None,-3.7,92.0,2022-12-17 04:00:00,-5.0,936.0,51
None,-3.9,-4.6, 1020.0, None, None,-3.7,91.0,2022-12-17 05:00:00,-5.0,935.0,51
None,-4.1,-4.6, 1018.8, None, None,-3.7,91.0,2022-12-17 06:00:00,-5.0,934.0,51
None,-4.2,-4.3, 1018.8, None, None,-4.0,92.0,2022-12-17 07:00:00,-5.0,934.0,51
None,-4.4,-4.5, 1017.7, None, None,-4.0,93.0,2022-12-17 08:00:00,-5.0,933.0,51
None,-4.5,-4.6, 1017.7, None, None,-4.0,93.0,2022-12-17 09:00:00,-5.0,933.0,51
None,-4.4,-4.6, 1017.7, None, None,-4.0,92.0,2022-12-17 10:00:00,-5.0,933.0,51
None,-4.1,-4.6, 1017.7, None, None,-4.0,92.0,2022-12-17 11:00:00,-5.0,933.0,51
None,-3.9,-4.6, 1016.6, None, None,-3.8,89.0,2022-12-17 12:00:00,-5.0,932.0,51
None,-3.9,-4.6, 1015.5, None, None,-3.8,89.0,2022-12-17 13:00:00,-5.0,931.0,51
None,-4.2,-4.6, 1015.5, None, None,-3.8,89.0,2022-12-17 14:00:00,-6.0,931.0,51
None,-4.3,-4.6, 1015.5, None, None,-3.8,88.0,2022-12-17 15:00:00,-6.0,931.0,51
None,-4.8,-4.9, 1015.6, None, None,-3.8,92.0,2022-12-17 16:00:00,-6.0,931.0,51
None,-5.0,-5.0, 1015.6, None, None,-3.8,92.0,2022-12-17 17:00:00,-6.0,931.0,51
None,-5.1,-5.2, 1015.6, None, None,-3.8,92.0,2022-12-17 18:00:00,-6.0,931.0,51
None,-5.3,-5.3, 1014.5, None, None,-5.0,93.0,2022-12-17 19:00:00,-6.0,930.0,51
None,-5.4,-5.5, 1014.6, None, None,-5.0,93.0,2022-12-17 20:00:00,-6.0,930.0,51
None,-5.6,-5.7, 1014.6, None, None,-5.0,93.0,2022-12-17 21:00:00,-7.0,930.0,51
None,-6.3,-6.3, 1014.7, None, None,-5.0,93.0,2022-12-17 22:00:00,-7.0,930.0,51
None,-6.2,-6.6, 1015.7, None, None,-5.0,93.0,2022-12-17 23:00:00,-7.0,931.0,51
None,-6.6,-6.6, 1015.7, None, None,-5.0,85.0,2022-12-18 00:00:00,-8.0,931.0,51
None,-7.3,-7.5, 1015.8, None, None,-5.0,88.0,2022-12-18 01:00:00,-9.0,931.0,51
None,-7.3,-7.8, 1015.8, None, None,-5.0,79.0,2022-12-18 02:00:00,-10.0,931.0,51
None,-7.6,-7.8, 1017.0, None, None,-5.0,77.0,2022-12-18 03:00:00,-11.0,932.0,51
None,-8.6,-8.5, 1017.1, None, None,-5.0,78.0,2022-12-18 04:00:00,-11.0,932.0,51
None,-9.1,-9.1, 1017.2, None, None,-5.0,75.0,2022-12-18 05:00:00,-12.0,932.0,51
None,-9.8,-9.8, 1017.3, None, None,-5.0,77.0,2022-12-18 06:00:00,-13.0,932.0,51
None,-10.7,-10.6, 1017.4, None, None,-9.8,81.0,2022-12-18 07:00:00,-13.0,932.0,51
None,-11.1,-11.0, 1016.4, None, None,-9.8,74.0,2022-12-18 08:00:00,-14.0,931.0,51
None,-13.3,-13.3, 1016.8, None, None,-9.8,75.0,2022-12-18 15:00:00,-16.0,931.0,51
None,-13.6,-13.6, 1017.0, None, None,-9.8,74.0,2022-12-18 16:00:00,-17.0,931.0,51
None,-14.0,-14.0, 1018.2, None, None,-9.8,73.0,2022-12-18 17:00:00,-17.0,932.0,51
None,-14.2,-14.2, 1019.4, None, None,-9.8,69.0,2022-12-18 18:00:00,-18.0,933.0,51
None,-14.4,-14.5, 1020.6, None, None,-14.1,66.0,2022-12-18 19:00:00,-19.0,934.0,51
None,-14.7,-14.8, 1020.7, None, None,-14.1,67.0,2022-12-18 20:00:00,-19.0,934.0,51
None,-15.3,-15.2, 1021.9, None, None,-14.1,66.0,2022-12-18 21:00:00,-20.0,935.0,51
None,-15.9,-15.9, 1023.0, None, None,-14.1,64.0,2022-12-18 22:00:00,-21.0,936.0,51
None,-16.5,-16.5, 1024.2, None, None,-14.1,64.0,2022-12-18 23:00:00,-21.0,937.0,51
None,-17.1,-17.0, 1025.4, None, None,-14.1,62.0,2022-12-19 00:00:00,-22.0,938.0,51
None,-17.4,-17.6, 1027.7, None, None,-14.1,63.0,2022-12-19 01:00:00,-22.0,940.0,51
None,-17.8,-17.7, 1028.9, None, None,-14.1,61.0,2022-12-19 02:00:00,-23.0,941.0,51
None,-18.0,-18.0, 1030.0, None, None,-14.1,60.0,2022-12-19 03:00:00,-23.0,942.0,51
None,-18.3,-18.3, 1030.1, None, None,-14.1,61.0,2022-12-19 04:00:00,-24.0,942.0,51
