pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -9.97, 88.8, None, None, None, 0.0, -11.0, -10.0, -10.0, 1022.8, 0.0, -11.0, 882.0, -8.9, 89.0, None,2022-12-17 00:00:00, 28.0, 28.16, 882.0,51
None, -10.17, 89.0, None, None, None, 0.0, -11.0, -10.2, -10.2, 1021.5, 0.0, -11.0, 881.0, -8.9, 89.0, None,2022-12-17 01:00:00, 28.0, 28.24, 881.0,51
None, -10.11, 89.1, None, None, None, 1.0, -11.0, -10.1, -10.2, 1020.3, 0.0, -11.0, 880.0, -8.9, 89.0, None,2022-12-17 02:00:00, 29.0, 28.53, 880.0,51
None, -10.16, 88.8, None, None, None, 0.0, -11.0, -10.2, -10.2, 1020.4, 0.0, -11.0, 880.0, -8.9, 89.0, None,2022-12-17 03:00:00, 28.0, 28.46, 880.0,51
None, -10.11, 89.2, None, None, None, 0.0, -11.0, -10.1, -10.2, 1019.3, 0.0, -11.0, 879.0, -8.9, 89.0, None,2022-12-17 04:00:00, 28.0, 28.4, 879.0,51
None, -10.06, 88.5, None, None, None, 0.0, -11.0, -10.1, -10.2, 1018.2, 0.0, -11.0, 878.0, -8.9, 89.0, None,2022-12-17 05:00:00, 28.0, 28.37, 878.0,51
None, -10.21, 88.5, None, None, None, 0.0, -12.0, -10.2, -10.2, 1017.1, 0.0, -12.0, 877.0, -8.9, 89.0, None,2022-12-17 06:00:00, 28.0, 28.43, 877.0,51
None, -10.3, 89.0, None, None, None, 0.0, -12.0, -10.3, -10.3, 1016.0, 0.0, -12.0, 876.0, -10.2, 89.0, None,2022-12-17 07:00:00, 28.0, 28.47, 876.0,51
None, -10.11, 89.1, None, None, None, 0.0, -11.0, -10.1, -10.3, 1016.0, 0.1, -11.0, 876.0, -10.1, 89.0, None,2022-12-17 08:00:00, 28.0, 28.1, 876.0,51
None, -9.44, 88.5, None, None, None, 0.0, -11.0, -9.4, -10.3, 1014.8, 0.3, -11.0, 875.0, -9.5, 89.0, None,2022-12-17 09:00:00, 28.0, 28.09, 875.0,51
None, -8.71, 86.4, None, None, None, 1.0, -10.0, -8.7, -10.3, 1014.7, 0.3, -10.0, 875.0, -8.7, 86.0, None,2022-12-17 10:00:00, 28.0, 28.43, 875.0,51
None, -7.669, 83.9, None, None, None, -1.0, -10.0, -7.7, -10.3, 1014.6, 0.4, -10.0, 875.0, -7.7, 84.0, None,2022-12-17 11:00:00, 28.0, 27.54, 875.0,51
None, -6.723, 82.1, None, None, None, 3.0, -9.0, -6.7, -10.3, 1013.3, 0.2, -9.0, 874.0, -6.7, 82.0, None,2022-12-17 12:00:00, 30.0, 29.79, 874.0,51
None, -5.614, 77.29, None, None, None, 0.0, -9.0, -5.6, -10.3, 1012.0, 0.0, -9.0, 873.0, -5.6, 77.0, None,2022-12-17 13:00:00, 29.0, 29.43, 873.0,51
None, -6.079, 79.07, None, None, None, 0.0, -9.0, -6.1, -10.3, 1012.0, 0.0, -9.0, 873.0, -5.6, 79.0, None,2022-12-17 14:00:00, 29.0, 29.45, 873.0,51
None, -6.388, 82.1, None, None, None, 0.0, -9.0, -6.4, -10.3, 1012.1, -0.1, -9.0, 873.0, -5.6, 82.0, None,2022-12-17 15:00:00, 29.0, 29.42, 873.0,51
None, -7.685, 86.0, None, None, None, 0.0, -9.0, -7.7, -10.3, 1012.3, -0.1, -9.0, 873.0, -5.6, 86.0, None,2022-12-17 16:00:00, 29.0, 29.09, 873.0,51
None, -9.07, 88.7, None, None, None, 0.0, -10.0, -9.1, -10.3, 1012.5, 0.0, -10.0, 873.0, -5.6, 89.0, None,2022-12-17 17:00:00, 29.0, 29.26, 873.0,51
None, -9.59, 89.5, None, None, None, 0.0, -11.0, -9.6, -10.3, 1012.6, -0.1, -11.0, 873.0, -5.6, 90.0, None,2022-12-17 18:00:00, 29.0, 29.34, 873.0,51
None, -9.83, 89.4, None, None, None, 1.0, -11.0, -9.8, -9.8, 1012.7, 0.1, -11.0, 873.0, -9.6, 89.0, None,2022-12-17 19:00:00, 30.0, 29.81, 873.0,51
None, -10.4, 89.2, None, None, None, 0.0, -12.0, -10.4, -10.4, 1011.6, 0.0, -12.0, 872.0, -9.6, 89.0, None,2022-12-17 20:00:00, 30.0, 29.84, 872.0,51
None, -10.53, 89.1, None, None, None, 0.0, -12.0, -10.5, -10.5, 1011.5, 0.0, -12.0, 872.0, -9.6, 89.0, None,2022-12-17 21:00:00, 29.0, 29.46, 872.0,51
None, -10.58, 89.1, None, None, None, -2.0, -12.0, -10.6, -10.6, 1011.4, 0.1, -12.0, 872.0, -9.6, 89.0, None,2022-12-17 22:00:00, 28.0, 27.86, 872.0,51
None, -10.77, 89.1, None, None, None, 1.0, -12.0, -10.8, -10.8, 1011.2, 0.1, -12.0, 872.0, -9.6, 89.0, None,2022-12-17 23:00:00, 28.0, 28.15, 872.0,51
None, -10.48, 89.3, None, None, None, 3.0, -12.0, -10.5, -10.8, 1011.0, 0.2, -12.0, 872.0, -9.6, 89.0, None,2022-12-18 00:00:00, 31.0, 30.95, 872.0,51
None, -10.6, 88.4, None, None, None, 0.0, -12.0, -10.6, -10.8, 1010.9, 0.0, -12.0, 872.0, -9.6, 88.0, None,2022-12-18 01:00:00, 31.0, 31.13, 872.0,51
None, -11.05, 87.3, None, None, None, -1.0, -13.0, -11.1, -11.0, 1012.2, 0.0, -13.0, 873.0, -9.6, 87.0, None,2022-12-18 02:00:00, 30.0, 29.86, 873.0,51
None, -11.91, 86.2, None, None, None, 1.0, -14.0, -11.9, -11.9, 1013.5, 0.0, -14.0, 874.0, -9.6, 86.0, None,2022-12-18 03:00:00, 30.0, 30.24, 874.0,51
None, -12.72, 85.4, None, None, None, -1.0, -14.0, -12.7, -12.7, 1013.9, 0.0, -14.0, 874.0, -9.6, 85.0, None,2022-12-18 04:00:00, 30.0, 29.51, 874.0,51
None, -13.04, 85.1, None, None, None, 0.0, -15.0, -13.0, -13.0, 1014.2, 0.0, -15.0, 874.0, -9.6, 85.0, None,2022-12-18 05:00:00, 30.0, 29.54, 874.0,51
None, -13.52, 84.5, None, None, None, 2.0, -15.0, -13.5, -13.5, 1015.5, 0.1, -15.0, 875.0, -9.6, 85.0, None,2022-12-18 06:00:00, 31.0, 30.7, 875.0,51
None, -13.76, 83.9, None, None, None, 1.0, -16.0, -13.8, -13.8, 1015.6, 0.0, -16.0, 875.0, -13.5, 84.0, None,2022-12-18 07:00:00, 31.0, 31.05, 875.0,51
None, -14.14, 83.3, None, None, None, -1.0, -16.0, -14.1, -14.1, 1015.7, 0.1, -16.0, 875.0, -13.5, 83.0, None,2022-12-18 08:00:00, 31.0, 30.51, 875.0,51
None, -14.05, 81.3, None, None, None, None, None, None, None, None, None, -16.0, 875.0, None, None, None,2022-12-18 09:00:00, None, 30.45, None,51
None, -14.29, 79.26, None, None, None, None, None, None, None, None, None, -17.0, 875.0, None, None, None,2022-12-18 10:00:00, None, 30.75, None,51
