wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
None, 10.9, None, 0.03, 0.0, 101.7, 8.6, None, None, 86.0,2018-04-30 00:00:00, None, None,18
180.0, 10.4, None, 0.02, 2.0, 101.7, 8.2, None, None, 86.0,2018-04-30 01:00:00, None, None,18
202.5, 10.4, None, -0.01, 1.0, 101.7, 7.7, None, None, 83.0,2018-04-30 02:00:00, None, None,18
247.5, 10.0, None, -0.02, 1.0, 101.7, 7.6, None, None, 85.0,2018-04-30 03:00:00, None, None,18
22.5, 8.6, None, 0.02, 1.0, 101.7, 7.1, None, None, 90.0,2018-04-30 04:00:00, None, None,18
22.5, 8.1, None, 0.08, 3.0, 101.7, 6.6, None, None, 90.0,2018-04-30 05:00:00, None, None,18
0.0, 8.3, None, 0.07, 3.0, 101.7, 6.6, None, 11.8, 89.0,2018-04-30 06:00:00, 7.7, 10.1,18
22.5, 8.3, None, 0.06, 2.0, 101.8, 6.5, None, None, 89.0,2018-04-30 07:00:00, None, None,18
0.0, 8.4, None, 0.05, 2.0, 101.8, 6.7, None, None, 89.0,2018-04-30 08:00:00, None, None,18
22.5, 8.2, None, 0.03, 2.0, 101.8, 6.4, None, None, 89.0,2018-04-30 09:00:00, None, None,18
22.5, 7.8, None, 0.02, 2.0, 101.8, 6.4, None, None, 91.0,2018-04-30 10:00:00, None, None,18
22.5, 7.5, None, 0.03, 1.0, 101.8, 6.1, None, None, 91.0,2018-04-30 11:00:00, None, None,18
45.0, 7.6, None, 0.06, 2.0, 101.8, 6.1, None, None, 90.0,2018-04-30 12:00:00, None, None,18
None, 7.9, None, 0.06, 0.0, 101.9, 6.1, None, None, 89.0,2018-04-30 13:00:00, None, None,18
None, 8.9, None, 0.07, 0.0, 101.9, 6.7, None, None, 86.0,2018-04-30 14:00:00, None, None,18
None, 9.7, None, 0.11, 0.0, 101.9, 7.0, None, None, 84.0,2018-04-30 15:00:00, None, None,18
225.0, 10.2, None, 0.13, 2.0, 102.0, 7.1, None, None, 81.0,2018-04-30 16:00:00, None, None,18
157.5, 10.6, None, 0.13, 1.0, 102.0, 8.2, None, None, 85.0,2018-04-30 17:00:00, None, None,18
180.0, 10.0, None, 0.13, 1.0, 102.1, 8.2, None, None, 89.0,2018-04-30 18:00:00, None, None,18
247.5, 10.7, None, 0.12, 1.0, 102.1, 7.9, None, None, 83.0,2018-04-30 19:00:00, None, None,18
202.5, 11.1, None, 0.08, 3.0, 102.1, 8.0, None, None, 81.0,2018-04-30 20:00:00, None, None,18
225.0, 12.2, None, 0.02, 3.0, 102.1, 8.2, None, None, 77.0,2018-04-30 21:00:00, None, None,18
180.0, 12.6, None, -0.04, 2.0, 102.1, 7.7, None, None, 72.0,2018-04-30 22:00:00, None, None,18
202.5, 13.0, None, -0.09, 2.0, 102.0, 6.9, None, None, 66.0,2018-04-30 23:00:00, None, 0.0,18
202.5, 13.1, None, -0.1, 2.0, 102.0, 6.1, None, None, 62.0,2018-05-01 00:00:00, None, None,18
225.0, 13.3, None, -0.08, 1.0, 102.0, 6.6, None, None, 64.0,2018-05-01 01:00:00, None, None,18
None, 11.5, None, -0.05, 0.0, 102.0, 7.4, None, None, 76.0,2018-05-01 02:00:00, None, None,18
270.0, 10.4, None, -0.05, 2.0, 101.9, 6.7, None, None, 78.0,2018-05-01 03:00:00, None, None,18
22.5, 9.2, None, -0.03, 1.0, 102.0, 6.8, None, None, 85.0,2018-05-01 04:00:00, None, None,18
22.5, 8.8, None, -0.03, 3.0, 101.9, 6.1, None, None, 83.0,2018-05-01 05:00:00, None, None,18
22.5, 8.2, None, -0.07, 3.0, 101.9, 5.8, None, None, 85.0,2018-05-01 06:00:00, None, None,18
0.0, 8.4, None, -0.1, 4.0, 101.9, 5.4, None, None, 82.0,2018-05-01 07:00:00, None, None,18
0.0, 7.8, None, -0.14, 2.0, 101.8, 5.5, None, None, 85.0,2018-05-01 08:00:00, None, None,18
22.5, 8.3, None, -0.09, 2.0, 101.8, 6.1, None, None, 86.0,2018-05-01 09:00:00, None, None,18
22.5, 8.5, None, -0.09, 1.0, 101.8, 6.4, None, None, 87.0,2018-05-01 10:00:00, None, None,18
45.0, 7.8, None, -0.05, 2.0, 101.7, 6.1, None, None, 89.0,2018-05-01 11:00:00, None, None,18
