air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
1.3,1.3, None,13.8, -6999.0, None,2021-05-28 00:00:00, None, -6999.0,22
-0.4,-0.4, None,13.8, -6999.0, None,2021-05-28 01:00:00, None, -6999.0,22
-1.2,-1.2, None,13.8, -6999.0, None,2021-05-28 02:00:00, None, -6999.0,22
0.0,-1.5, None,13.8, -6999.0, None,2021-05-28 03:00:00, None, -6999.0,22
-1.3,-1.5, None,13.8, -6999.0, None,2021-05-28 04:00:00, None, -6999.0,22
0.2,-1.5, None,13.8, -6999.0, None,2021-05-28 05:00:00, None, -6999.0,22
4.6,-1.5, None,13.8, -6999.0, None,2021-05-28 06:00:00, None, -6999.0,22
6.7,4.6, None,6.8, -6999.0, None,2021-05-28 07:00:00, None, -6999.0,22
6.2,4.6, None,6.8, -6999.0, None,2021-05-28 08:00:00, None, -6999.0,22
6.6,4.6, None,6.8, -6999.0, None,2021-05-28 09:00:00, None, -6999.0,22
4.8,4.6, None,6.8, -6999.0, None,2021-05-28 10:00:00, None, -6999.0,22
5.7,4.6, None,6.8, -6999.0, None,2021-05-28 11:00:00, None, -6999.0,22
6.9,4.6, None,7.1, -6999.0, None,2021-05-28 12:00:00, None, -6999.0,22
7.9,4.6, None,7.8, -6999.0, None,2021-05-28 13:00:00, None, -6999.0,22
7.9,4.6, None,8.3, -6999.0, None,2021-05-28 14:00:00, None, -6999.0,22
9.5,4.6, None,9.4, -6999.0, None,2021-05-28 15:00:00, None, -6999.0,22
10.8,4.6, None,11.5, -6999.0, None,2021-05-28 16:00:00, None, -6999.0,22
11.6,4.6, None,12.2, -6999.0, None,2021-05-28 17:00:00, None, -6999.0,22
10.3,4.6, None,12.2, -6999.0, None,2021-05-28 18:00:00, None, -6999.0,22
9.6,9.5, None,10.3, -6999.0, None,2021-05-28 19:00:00, None, -6999.0,22
9.6,9.5, None,11.1, -6999.0, None,2021-05-28 20:00:00, None, -6999.0,22
8.4,8.4, None,11.1, -6999.0, None,2021-05-28 21:00:00, None, -6999.0,22
7.1,7.1, None,11.1, -6999.0, None,2021-05-28 22:00:00, None, -6999.0,22
7.1,6.8, None,11.1, -6999.0, None,2021-05-28 23:00:00, None, -6999.0,22
6.8,6.8, None,11.1, -6999.0, None,2021-05-29 00:00:00, None, -6999.0,22
6.3,6.3, None,11.1, -6999.0, None,2021-05-29 01:00:00, None, -6999.0,22
5.9,6.0, None,11.1, -6999.0, None,2021-05-29 02:00:00, None, -6999.0,22
5.7,5.7, None,11.1, -6999.0, None,2021-05-29 03:00:00, None, -6999.0,22
5.6,5.5, None,11.1, -6999.0, None,2021-05-29 04:00:00, None, -6999.0,22
5.2,5.2, None,11.1, -6999.0, None,2021-05-29 05:00:00, None, -6999.0,22
4.8,4.8, None,11.1, -6999.0, None,2021-05-29 06:00:00, None, -6999.0,22
5.0,4.8, None,5.1, -6999.0, None,2021-05-29 07:00:00, None, -6999.0,22
5.6,4.8, None,5.6, -6999.0, None,2021-05-29 08:00:00, None, -6999.0,22
6.3,4.8, None,6.2, -6999.0, None,2021-05-29 09:00:00, None, -6999.0,22
7.0,4.8, None,7.0, -6999.0, None,2021-05-29 10:00:00, None, -6999.0,22
9.1,4.8, None,9.1, -6999.0, None,2021-05-29 11:00:00, None, -6999.0,22
9.7,4.8, None,10.0, -6999.0, None,2021-05-29 12:00:00, None, -6999.0,22
11.8,4.8, None,11.4, -6999.0, None,2021-05-29 13:00:00, None, -6999.0,22
11.5,4.8, None,13.1, -6999.0, None,2021-05-29 14:00:00, None, -6999.0,22
