pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 3.192, 85.8, 7.6, None, 58.39, 2.525, 319.1, 1.0, None, 3.2, 3.1, 1.0, 0.0, None, 0.0, 86.0,2021-05-28 00:00:00, -6999.0, -6999.0,22
None, 6.02, 70.53, 7.6, None, 63.1, 2.426, 295.5, 1.0, None, 6.0, 3.0, 1.0, 0.0, None, 0.0, 71.0,2021-05-28 01:00:00, -6999.0, -6999.0,22
None, 5.266, 78.61, 7.6, None, 68.48, 3.981, 285.3, 2.0, None, 5.3, 3.0, 2.0, 0.0, None, 0.0, 79.0,2021-05-28 02:00:00, -6999.0, -6999.0,22
None, 4.917, 80.3, 7.6, None, 32.26, 5.497, 354.1, 2.0, None, 4.9, 3.0, 2.0, 0.0, None, 0.0, 80.0,2021-05-28 03:00:00, -6999.0, -6999.0,22
None, 5.282, 76.19, 7.6, None, 47.89, 4.27, 346.0, 1.0, None, 5.3, 3.0, 1.0, 0.0, None, 0.0, 76.0,2021-05-28 04:00:00, -6999.0, -6999.0,22
None, 4.512, 82.3, 7.6, None, 37.03, 4.16, 337.4, 2.0, None, 4.5, 3.0, 2.0, 0.0, None, 0.0, 82.0,2021-05-28 05:00:00, -6999.0, -6999.0,22
None, 5.068, 81.0, 7.6, None, 29.24, 4.693, 337.3, 2.0, None, 5.1, 3.0, 2.0, 0.0, None, 0.0, 81.0,2021-05-28 06:00:00, -6999.0, -6999.0,22
None, 5.678, 74.38, 5.7, None, 32.37, 4.326, 5.88, 1.0, None, 5.7, 4.9, 1.0, 0.0, None, 0.0, 74.0,2021-05-28 07:00:00, -6999.0, -6999.0,22
None, 8.01, 55.07, 8.4, None, 29.99, 11.17, 8.53, -1.0, None, 8.0, 4.9, -1.0, 0.0, None, 0.0, 55.0,2021-05-28 08:00:00, -6999.0, -6999.0,22
None, 7.54, 60.98, 8.4, None, 28.12, 10.4, 7.406, 0.0, None, 7.5, 4.9, 0.0, 0.0, None, 0.0, 61.0,2021-05-28 09:00:00, -6999.0, -6999.0,22
None, 9.2, 50.18, 9.1, None, 25.59, 10.72, 359.3, 0.0, None, 9.2, 4.9, 0.0, 0.0, None, 0.0, 50.0,2021-05-28 10:00:00, -6999.0, -6999.0,22
None, 9.62, 49.43, 9.6, None, 25.46, 14.68, 352.1, -1.0, None, 9.6, 4.9, -1.0, 0.0, None, 0.0, 49.0,2021-05-28 11:00:00, -6999.0, -6999.0,22
None, 9.69, 50.54, 10.8, None, 22.1, 17.72, 351.4, 0.0, None, 9.7, 4.9, 0.0, 0.0, None, 0.0, 51.0,2021-05-28 12:00:00, -6999.0, -6999.0,22
None, 9.4, 56.12, 10.8, None, 24.12, 17.74, 355.8, 1.0, None, 9.4, 4.9, 1.0, 0.0, None, 0.0, 56.0,2021-05-28 13:00:00, -6999.0, -6999.0,22
None, 10.32, 49.48, 10.8, None, 29.69, 13.7, 10.67, 0.0, None, 10.3, 4.9, 0.0, 0.0, None, 0.0, 49.0,2021-05-28 14:00:00, -6999.0, -6999.0,22
None, 10.07, 52.97, 11.4, None, 26.89, 14.66, 354.1, 1.0, None, 10.1, 4.9, 1.0, 0.0, None, 0.0, 53.0,2021-05-28 15:00:00, -6999.0, -6999.0,22
None, 9.96, 51.72, 11.4, None, 48.09, 9.7, 7.061, 0.0, None, 10.0, 4.9, 0.0, 0.0, None, 0.0, 52.0,2021-05-28 16:00:00, -6999.0, -6999.0,22
None, 6.666, 72.37, 11.4, None, 42.74, 9.84, 159.4, 2.0, None, 6.7, 4.9, 2.0, 0.0, None, 0.0, 72.0,2021-05-28 17:00:00, -6999.0, -6999.0,22
None, 7.452, 70.28, 11.4, None, 51.21, 8.82, 345.0, 2.0, None, 7.5, 4.9, 2.0, 0.0, None, 0.0, 70.0,2021-05-28 18:00:00, -6999.0, -6999.0,22
None, 7.288, 74.84, 8.1, None, 46.11, 6.907, 358.7, 3.0, None, 7.3, 7.2, 3.0, 0.0, None, 0.0, 75.0,2021-05-28 19:00:00, -6999.0, -6999.0,22
None, 7.596, 71.45, 8.1, None, 34.34, 6.974, 343.1, 3.0, None, 7.6, 7.2, 3.0, 0.0, None, 0.0, 71.0,2021-05-28 20:00:00, -6999.0, -6999.0,22
None, 7.644, 67.68, 8.1, None, 43.08, 4.082, 333.5, 2.0, None, 7.6, 7.0, 2.0, 0.0, None, 0.0, 68.0,2021-05-28 21:00:00, -6999.0, -6999.0,22
