WDIR_VECT,time,week_of_year
190.5,2022-03-19 00:00:00,12
197.5,2022-03-19 01:00:00,12
181.5,2022-03-19 02:00:00,12
180.0,2022-03-19 03:00:00,12
230.4,2022-03-19 04:00:00,12
234.8,2022-03-19 05:00:00,12
211.9,2022-03-19 06:00:00,12
233.3,2022-03-19 07:00:00,12
291.7,2022-03-19 08:00:00,12
163.9,2022-03-19 09:00:00,12
158.0,2022-03-19 10:00:00,12
166.2,2022-03-19 11:00:00,12
164.2,2022-03-19 12:00:00,12
173.6,2022-03-19 13:00:00,12
175.8,2022-03-19 14:00:00,12
173.9,2022-03-19 15:00:00,12
177.1,2022-03-19 16:00:00,12
185.8,2022-03-19 17:00:00,12
178.9,2022-03-19 18:00:00,12
180.2,2022-03-19 19:00:00,12
174.7,2022-03-19 20:00:00,12
172.4,2022-03-19 21:00:00,12
180.4,2022-03-19 22:00:00,12
176.1,2022-03-19 23:00:00,12
173.9,2022-03-20 00:00:00,12
186.4,2022-03-20 01:00:00,12
185.6,2022-03-20 02:00:00,12
190.7,2022-03-20 03:00:00,12
181.8,2022-03-20 04:00:00,12
176.7,2022-03-20 05:00:00,12
156.8,2022-03-20 06:00:00,12
197.2,2022-03-20 07:00:00,12
186.6,2022-03-20 08:00:00,12
176.2,2022-03-20 09:00:00,12
181.5,2022-03-20 10:00:00,12
170.1,2022-03-20 11:00:00,12
154.2,2022-03-20 12:00:00,12
150.5,2022-03-20 13:00:00,12
307.5,2022-03-20 14:00:00,12
284.9,2022-03-20 15:00:00,12
188.3,2022-03-20 16:00:00,12
81.4,2022-03-20 17:00:00,12
37.7,2022-03-20 18:00:00,12
228.0,2022-03-20 19:00:00,12
322.9,2022-03-20 20:00:00,12
301.1,2022-03-20 21:00:00,12
295.5,2022-03-20 22:00:00,12
291.9,2022-03-20 23:00:00,12
307.6,2022-03-21 00:00:00,12
316.9,2022-03-21 01:00:00,12
315.5,2022-03-21 02:00:00,12
303.7,2022-03-21 03:00:00,12
321.3,2022-03-21 04:00:00,12
320.4,2022-03-21 05:00:00,12
285.2,2022-03-21 06:00:00,12
279.9,2022-03-21 07:00:00,12
303.1,2022-03-21 08:00:00,12
111.5,2022-03-21 09:00:00,12
169.4,2022-03-21 10:00:00,12
170.9,2022-03-21 11:00:00,12
162.9,2022-03-21 12:00:00,12
162.0,2022-03-21 13:00:00,12
156.9,2022-03-21 14:00:00,12
171.5,2022-03-21 15:00:00,12
170.1,2022-03-21 16:00:00,12
169.6,2022-03-21 17:00:00,12
174.7,2022-03-21 18:00:00,12
193.3,2022-03-21 19:00:00,12
233.8,2022-03-21 20:00:00,12
310.6,2022-03-21 21:00:00,12
298.5,2022-03-21 22:00:00,12
289.7,2022-03-21 23:00:00,12
285.8,2022-03-22 00:00:00,12
295.1,2022-03-22 01:00:00,12
290.2,2022-03-22 02:00:00,12
305.2,2022-03-22 03:00:00,12
290.8,2022-03-22 04:00:00,12
303.4,2022-03-22 05:00:00,12
310.8,2022-03-22 06:00:00,12
315.9,2022-03-22 07:00:00,12
323.2,2022-03-22 08:00:00,12
112.4,2022-03-22 09:00:00,12
145.7,2022-03-22 10:00:00,12
162.9,2022-03-22 11:00:00,12
164.4,2022-03-22 12:00:00,12
151.5,2022-03-22 13:00:00,12
170.2,2022-03-22 14:00:00,12
176.7,2022-03-22 15:00:00,12
170.0,2022-03-22 16:00:00,12
168.7,2022-03-22 17:00:00,12
172.9,2022-03-22 18:00:00,12
214.0,2022-03-22 19:00:00,12
257.4,2022-03-22 20:00:00,12
282.5,2022-03-22 21:00:00,12
296.5,2022-03-22 22:00:00,12
301.9,2022-03-22 23:00:00,12
296.1,2022-03-23 00:00:00,12
299.9,2022-03-23 01:00:00,12
302.3,2022-03-23 02:00:00,12
305.5,2022-03-23 03:00:00,12
292.5,2022-03-23 04:00:00,12
301.9,2022-03-23 05:00:00,12
298.9,2022-03-23 06:00:00,12
301.3,2022-03-23 07:00:00,12
305.6,2022-03-23 08:00:00,12
329.1,2022-03-23 09:00:00,12
139.3,2022-03-23 10:00:00,12
162.5,2022-03-23 11:00:00,12
177.1,2022-03-23 12:00:00,12
190.6,2022-03-23 13:00:00,12
180.7,2022-03-23 14:00:00,12
174.0,2022-03-23 15:00:00,12
175.2,2022-03-23 16:00:00,12
175.1,2022-03-23 17:00:00,12
179.4,2022-03-23 18:00:00,12
171.4,2022-03-23 19:00:00,12
174.5,2022-03-23 20:00:00,12
179.1,2022-03-23 21:00:00,12
241.9,2022-03-23 22:00:00,12
284.7,2022-03-23 23:00:00,12
294.2,2022-03-24 00:00:00,12
239.7,2022-03-24 01:00:00,12
305.9,2022-03-24 02:00:00,12
277.1,2022-03-24 03:00:00,12
262.5,2022-03-24 04:00:00,12
287.7,2022-03-24 05:00:00,12
306.7,2022-03-24 06:00:00,12
328.0,2022-03-24 07:00:00,12
327.2,2022-03-24 08:00:00,12
289.4,2022-03-24 09:00:00,12
223.0,2022-03-24 10:00:00,12
