pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
0.0, None, 0.0,283.0,193.0, None,2023-05-21 00:00:00, None, None, None, None,21
0.0, None, 0.0,281.0,193.0, None,2023-05-21 01:00:00, None, None, None, None,21
0.0, None, 0.0,280.0,193.0, None,2023-05-21 02:00:00, None, None, None, None,21
0.0, None, 0.0,279.0,193.0, None,2023-05-21 03:00:00, None, None, None, None,21
0.0, None, 0.0,279.0,193.0, None,2023-05-21 04:00:00, None, None, None, None,21
1.0, None, 1.0,278.0,194.0, None,2023-05-21 05:00:00, None, None, None, None,21
0.0, None, 0.0,278.0,194.0, None,2023-05-21 06:00:00, None, None, None, None,21
0.0, None, 0.0,278.0,194.0, None,2023-05-21 07:00:00, None, None, None, None,21
0.0, None, 0.0,278.0,194.0, None,2023-05-21 08:00:00, None, None, None, None,21
None, None, 0.0,277.0,194.0, None,2023-05-21 09:00:00, None, None, None, None,21
0.0, None, 0.0,277.0,194.0, None,2023-05-21 10:00:00, None, None, None, None,21
None, None, None,277.0,193.0, None,2023-05-21 11:00:00, None, None, None, None,21
0.0, None, 1.0,277.0,194.0, None,2023-05-21 12:00:00, None, None, None, None,21
0.0, None, None,274.0,193.0, None,2023-05-21 13:00:00, None, None, None, None,21
0.0, None, 0.0,271.0,193.0, None,2023-05-21 14:00:00, None, None, None, None,21
1.0, None, 0.0,267.0,193.0, None,2023-05-21 15:00:00, None, None, None, None,21
1.0, None, 0.0,264.0,193.0, None,2023-05-21 16:00:00, None, None, None, None,21
0.0, None, 0.0,263.0,193.0, None,2023-05-21 17:00:00, None, None, None, None,21
0.0, None, 0.0,261.0,193.0, None,2023-05-21 18:00:00, None, None, None, None,21
2.0, None, 1.0,260.0,194.0, None,2023-05-21 19:00:00, None, None, None, None,21
3.0, None, 1.0,259.0,195.0, None,2023-05-21 20:00:00, None, None, None, None,21
3.0, None, 0.0,256.0,195.0, None,2023-05-21 21:00:00, None, None, None, None,21
3.0, None, 1.0,254.0,196.0, None,2023-05-21 22:00:00, None, None, None, None,21
3.0, None, 0.0,253.0,196.0, None,2023-05-21 23:00:00, None, None, None, None,21
7.0, None, 4.0,254.0,200.0, None,2023-05-22 00:00:00, None, None, None, None,21
10.0, None, 3.0,254.0,203.0, None,2023-05-22 01:00:00, None, None, None, None,21
10.0, None, 0.0,251.0,203.0, None,2023-05-22 02:00:00, None, None, None, None,21
11.0, None, 1.0,249.0,204.0, None,2023-05-22 03:00:00, None, None, None, None,21
12.0, None, 1.0,248.0,205.0, None,2023-05-22 04:00:00, None, None, None, None,21
15.0, None, 4.0,249.0,209.0, None,2023-05-22 05:00:00, None, None, None, None,21
20.0, None, 5.0,250.0,214.0, None,2023-05-22 06:00:00, None, None, None, None,21
22.0, None, 2.0,248.0,216.0, None,2023-05-22 07:00:00, None, None, None, None,21
22.0, None, 0.0,246.0,216.0, None,2023-05-22 08:00:00, None, None, None, None,21
23.0, None, 1.0,245.0,217.0, None,2023-05-22 09:00:00, None, None, None, None,21
22.0, None, None,244.0,216.0, None,2023-05-22 10:00:00, None, None, None, None,21
23.0, None, 0.0,243.0,216.0, None,2023-05-22 11:00:00, None, None, None, None,21
22.0, None, 0.0,242.0,216.0, None,2023-05-22 12:00:00, None, None, None, None,21
24.0, None, 1.0,241.0,217.0, None,2023-05-22 13:00:00, None, None, None, None,21
24.0, None, 0.0,240.0,217.0, None,2023-05-22 14:00:00, None, None, None, None,21
24.0, None, 0.0,240.0,217.0, None,2023-05-22 15:00:00, None, None, None, None,21
24.0, None, 0.0,238.0,217.0, None,2023-05-22 16:00:00, None, None, None, None,21
24.0, None, 0.0,237.0,217.0, None,2023-05-22 17:00:00, None, None, None, None,21
24.0, None, 0.0,235.0,217.0, None,2023-05-22 18:00:00, None, None, None, None,21
23.0, None, 0.0,234.0,217.0, None,2023-05-22 19:00:00, None, None, None, None,21
22.0, None, 0.0,233.0,217.0, None,2023-05-22 20:00:00, None, None, None, None,21
23.0, None, 1.0,232.0,218.0, None,2023-05-22 21:00:00, None, None, None, None,21
22.0, None, 0.0,231.0,218.0, None,2023-05-22 22:00:00, None, None, None, None,21
22.0, None, 0.0,231.0,218.0, None,2023-05-22 23:00:00, None, None, None, None,21
18.0, None, 0.0,230.0,218.0, None,2023-05-23 00:00:00, None, None, None, None,21
16.0, None, 1.0,230.0,219.0, None,2023-05-23 01:00:00, None, None, None, None,21
17.0, None, 1.0,230.0,220.0, None,2023-05-23 02:00:00, None, None, None, None,21
16.0, None, 0.0,229.0,220.0, None,2023-05-23 03:00:00, None, None, None, None,21
15.0, None, 0.0,228.0,220.0, None,2023-05-23 04:00:00, None, None, None, None,21
11.0, None, 0.0,228.0,220.0, None,2023-05-23 05:00:00, None, None, None, None,21
6.0, None, 0.0,227.0,220.0, None,2023-05-23 06:00:00, None, None, None, None,21
4.0, None, 0.0,227.0,220.0, None,2023-05-23 07:00:00, None, None, None, None,21
5.0, None, 1.0,226.0,221.0, None,2023-05-23 08:00:00, None, None, None, None,21
4.0, None, 0.0,226.0,221.0, None,2023-05-23 09:00:00, None, None, None, None,21
8.0, None, 3.0,227.0,224.0, None,2023-05-23 10:00:00, None, None, None, None,21
8.0, None, 0.0,227.0,224.0, None,2023-05-23 11:00:00, None, None, None, None,21
8.0, None, 0.0,226.0,224.0, None,2023-05-23 12:00:00, None, None, None, None,21
7.0, None, 0.0,226.0,224.0, None,2023-05-23 13:00:00, None, None, None, None,21
7.0, None, 0.0,225.0,224.0, None,2023-05-23 14:00:00, None, None, None, None,21
8.0, None, 1.0,225.0,225.0, None,2023-05-23 15:00:00, None, None, None, None,21
9.0, None, 1.0,225.0,226.0, None,2023-05-23 16:00:00, None, None, None, None,21
13.0, None, 4.0,227.0,230.0, None,2023-05-23 17:00:00, None, None, None, None,21
14.0, None, 1.0,227.0,231.0, None,2023-05-23 18:00:00, None, None, None, None,21
