wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
11.0, 101.7,9.6, 202.5,73.0,14.3,2016-04-29 00:00:00, None, None, None, None, -0.06,18
11.0, 101.7,9.7, 180.0,73.0,14.5,2016-04-29 01:00:00, None, None, None, None, -0.09,18
8.0, 101.6,8.6, 90.0,64.0,15.4,2016-04-29 02:00:00, None, None, None, None, -0.09,18
17.0, 101.6,8.9, 90.0,68.0,14.7,2016-04-29 03:00:00, None, None, None, None, -0.07,18
20.0, 101.6,9.4, 90.0,72.0,14.3,2016-04-29 04:00:00, None, None, None, None, -0.06,18
20.0, 101.6,9.3, 90.0,73.0,14.0,2016-04-29 05:00:00, None, None, None, None, -0.04,18
34.0, 101.5,7.8, 90.0,67.0,13.8,2016-04-29 06:00:00, None, None, None, None, -0.06,18
16.0, 101.6,7.1, 90.0,65.0,13.5,2016-04-29 07:00:00, None, None, 29.0, None, 0.05,18
25.0, 101.6,8.4, 90.0,72.0,13.2,2016-04-29 08:00:00, None, None, 34.0, None, 0.04,18
17.0, 101.7,7.9, 112.5,72.0,12.7,2016-04-29 09:00:00, None, None, None, None, 0.13,18
11.0, 101.7,7.6, 112.5,73.0,12.3,2016-04-29 10:00:00, None, None, None, None, 0.03,18
2.0, 101.7,7.5, 45.0,74.0,12.0,2016-04-29 11:00:00, None, None, None, None, 0.06,18
3.0, 101.6,7.5, 67.5,74.0,11.9,2016-04-29 12:00:00, None, None, None, None, -0.03,18
7.0, 101.7,8.5, 90.0,85.0,11.0,2016-04-29 13:00:00, None, None, None, None, -0.02,18
12.0, 101.7,8.9, 90.0,87.0,11.0,2016-04-29 14:00:00, None, None, None, None, -0.02,18
15.0, 101.7,8.1, 90.0,81.0,11.2,2016-04-29 15:00:00, None, None, None, None, 0.03,18
9.0, 101.7,7.8, 112.5,80.0,11.1,2016-04-29 16:00:00, None, None, None, None, 0.08,18
11.0, 101.7,8.3, 90.0,76.0,12.5,2016-04-29 17:00:00, None, None, None, None, 0.08,18
