wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
7.0, 101.2,1.5, 45.0,30.0,19.7,2016-04-29 00:00:00, None, None, None, None, -0.12,18
5.0, 101.1,0.8, 45.0,28.0,19.6,2016-04-29 01:00:00, None, None, None, None, -0.09,18
14.0, 101.2,2.2, 247.5,35.0,18.1,2016-04-29 02:00:00, None, None, 30.0, None, 0.0,18
13.0, 101.2,4.4, 247.5,46.0,16.1,2016-04-29 03:00:00, None, None, None, None, 0.07,18
6.0, 101.3,3.8, 292.5,44.0,16.1,2016-04-29 04:00:00, None, None, None, None, 0.17,18
10.0, 101.3,2.3, 292.5,43.0,14.9,2016-04-29 05:00:00, None, None, None, None, 0.16,18
8.0, 101.4,5.6, 292.5,64.0,12.1,2016-04-29 06:00:00, None, None, None, None, 0.16,18
3.0, 101.4,6.2, 315.0,72.0,11.0,2016-04-29 07:00:00, None, None, None, None, 0.13,18
3.0, 101.4,6.1, 180.0,71.0,11.3,2016-04-29 08:00:00, None, None, None, None, 0.09,18
10.0, 101.4,4.3, 315.0,60.0,11.9,2016-04-29 09:00:00, None, None, None, None, 0.01,18
10.0, 101.4,5.9, 292.5,73.0,10.5,2016-04-29 10:00:00, None, None, None, None, -0.03,18
8.0, 101.4,5.7, 315.0,81.0,8.7,2016-04-29 11:00:00, None, None, None, None, -0.02,18
13.0, 101.4,3.7, 270.0,72.0,8.4,2016-04-29 12:00:00, None, None, None, None, 0.01,18
11.0, 101.4,3.2, 292.5,75.0,7.3,2016-04-29 13:00:00, None, None, None, None, 0.01,18
6.0, 101.4,3.3, 292.5,63.0,10.0,2016-04-29 14:00:00, None, None, None, None, 0.0,18
5.0, 101.4,4.7, 112.5,64.0,11.3,2016-04-29 15:00:00, None, None, None, None, -0.02,18
2.0, 101.4,5.2, 112.5,61.0,12.6,2016-04-29 16:00:00, None, None, None, None, -0.02,18
4.0, 101.4,2.0, 22.5,40.0,15.5,2016-04-29 17:00:00, None, None, None, None, -0.05,18
7.0, 101.4,4.1, 112.5,44.0,16.4,2016-04-29 18:00:00, None, None, None, None, -0.03,18
14.0, 101.3,2.5, 315.0,39.0,16.5,2016-04-29 19:00:00, None, None, None, None, -0.05,18
4.0, 101.3,3.7, 0.0,43.0,16.5,2016-04-29 20:00:00, None, None, None, None, -0.03,18
9.0, 101.4,3.6, 0.0,46.0,15.1,2016-04-29 21:00:00, None, None, None, None, 0.02,18
4.0, 101.4,3.8, 45.0,46.0,15.4,2016-04-29 22:00:00, None, None, None, None, 0.05,18
6.0, 101.4,3.1, 22.5,43.0,15.5,2016-04-29 23:00:00, 6.3, 1.6, 33.0, 21.3, 0.08,18
