RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,6.654,67.48, None, None, None, None, None, None, None, None, None, None, None, None, 17.57, None, None, None, None,8.64, None, None, None, None,2019-08-06 00:00:00, None,32
None, None, None, None,8.4,66.54, None, None, None, None, None, None, None, None, None, None, None, None, 16.56, None, None, None, None,8.91, None, None, None, None,2019-08-06 01:00:00, None,32
None, None, None, None,8.98,66.99, None, None, None, None, None, None, None, None, None, None, None, None, 15.93, None, None, None, None,14.47, None, None, None, None,2019-08-06 02:00:00, None,32
None, None, None, None,11.42,61.91, None, None, None, None, None, None, None, None, None, None, None, None, 15.55, None, None, None, None,10.68, None, None, None, None,2019-08-06 03:00:00, None,32
None, None, None, None,11.32,63.79, None, None, None, None, None, None, None, None, None, None, None, None, 15.1, None, None, None, None,9.86, None, None, None, None,2019-08-06 04:00:00, None,32
None, None, None, None,9.32,64.55, None, None, None, None, None, None, None, None, None, None, None, None, 14.69, None, None, None, None,11.89, None, None, None, None,2019-08-06 05:00:00, None,32
None, None, None, None,9.06,64.61, None, None, None, None, None, None, None, None, None, None, None, None, 14.32, None, None, None, None,9.14, None, None, None, None,2019-08-06 06:00:00, None,32
None, None, None, None,9.8,58.95, None, None, None, None, None, None, None, None, None, None, None, None, 14.2, None, None, None, None,9.91, None, None, None, None,2019-08-06 07:00:00, None,32
None, None, None, None,11.28,59.97, None, None, None, None, None, None, None, None, None, None, None, None, 14.81, None, None, None, None,9.63, None, None, None, None,2019-08-06 08:00:00, None,32
None, None, None, None,11.06,55.47, None, None, None, None, None, None, None, None, None, None, None, None, 15.39, None, None, None, None,10.73, None, None, None, None,2019-08-06 09:00:00, None,32
None, None, None, None,11.17,56.6, None, None, None, None, None, None, None, None, None, None, None, None, 17.44, None, None, None, None,11.91, None, None, None, None,2019-08-06 10:00:00, None,32
None, None, None, None,8.89,51.87, None, None, None, None, None, None, None, None, None, None, None, None, 17.15, None, None, None, None,13.57, None, None, None, None,2019-08-06 11:00:00, None,32
None, None, None, None,3.758,51.94, None, None, None, None, None, None, None, None, None, None, None, None, 18.95, None, None, None, None,31.03, None, None, None, None,2019-08-06 12:00:00, None,32
None, None, None, None,1.649,239.4, None, None, None, None, None, None, None, None, None, None, None, None, 24.2, None, None, None, None,47.4, None, None, None, None,2019-08-06 13:00:00, None,32
None, None, None, None,3.417,211.0, None, None, None, None, None, None, None, None, None, None, None, None, 26.84, None, None, None, None,37.12, None, None, None, None,2019-08-06 14:00:00, None,32
None, None, None, None,6.136,203.4, None, None, None, None, None, None, None, None, None, None, None, None, 25.03, None, None, None, None,26.2, None, None, None, None,2019-08-06 15:00:00, None,32
