pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,15.19, 31.33, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None,2019-08-06 00:00:00, None, None, None, None,32
None, None,14.89, 35.09, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, None,2019-08-06 01:00:00, None, None, None, None,32
None, None,14.89, 33.29, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None,2019-08-06 02:00:00, None, None, None, None,32
None, None,14.46, 35.22, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None,2019-08-06 03:00:00, None, None, None, None,32
None, None,14.1, 37.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-06 04:00:00, None, None, None, None,32
None, None,13.89, 40.33, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, None,2019-08-06 05:00:00, None, None, None, None,32
None, None,13.53, 42.68, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, None,2019-08-06 06:00:00, None, None, None, None,32
None, None,13.35, 45.78, None, None, None, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None, None,2019-08-06 07:00:00, None, None, None, None,32
None, None,13.85, 46.13, None, None, None, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None, None,2019-08-06 08:00:00, None, None, None, None,32
None, None,15.98, 45.49, None, None, None, None, None, None, None, None, None, None, None, None, None, 4.0, None, None, None, None, None,2019-08-06 09:00:00, None, None, None, None,32
None, None,17.44, 44.31, None, None, None, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None, None,2019-08-06 10:00:00, None, None, None, None,32
