WSPD_SCLR,time,week_of_year
2.407,2017-06-11 00:00:00,24
2.676,2017-06-11 01:00:00,24
1.512,2017-06-11 02:00:00,24
1.678,2017-06-11 03:00:00,24
1.239,2017-06-11 04:00:00,24
0.908,2017-06-11 05:00:00,24
1.27,2017-06-11 06:00:00,24
1.365,2017-06-11 07:00:00,24
1.35,2017-06-11 08:00:00,24
2.95,2017-06-11 09:00:00,24
3.052,2017-06-11 10:00:00,24
2.907,2017-06-11 11:00:00,24
2.452,2017-06-11 12:00:00,24
2.312,2017-06-11 13:00:00,24
2.282,2017-06-11 14:00:00,24
2.452,2017-06-11 15:00:00,24
2.486,2017-06-11 16:00:00,24
2.194,2017-06-11 17:00:00,24
2.459,2017-06-11 18:00:00,24
2.817,2017-06-11 19:00:00,24
3.085,2017-06-11 20:00:00,24
3.523,2017-06-11 21:00:00,24
3.241,2017-06-11 22:00:00,24
3.324,2017-06-11 23:00:00,24
2.614,2017-06-12 00:00:00,24
0.915,2017-06-12 01:00:00,24
0.838,2017-06-12 02:00:00,24
1.309,2017-06-12 03:00:00,24
2.07,2017-06-12 04:00:00,24
3.467,2017-06-12 05:00:00,24
2.25,2017-06-12 06:00:00,24
3.945,2017-06-12 07:00:00,24
4.014,2017-06-12 08:00:00,24
5.303,2017-06-12 09:00:00,24
5.745,2017-06-12 10:00:00,24
5.127,2017-06-12 11:00:00,24
4.83,2017-06-12 12:00:00,24
5.47,2017-06-12 13:00:00,24
5.712,2017-06-12 14:00:00,24
5.737,2017-06-12 15:00:00,24
5.896,2017-06-12 16:00:00,24
5.668,2017-06-12 17:00:00,24
5.048,2017-06-12 18:00:00,24
4.843,2017-06-12 19:00:00,24
4.209,2017-06-12 20:00:00,24
3.945,2017-06-12 21:00:00,24
3.683,2017-06-12 22:00:00,24
4.035,2017-06-12 23:00:00,24
3.761,2017-06-13 00:00:00,24
2.868,2017-06-13 01:00:00,24
3.364,2017-06-13 02:00:00,24
3.735,2017-06-13 03:00:00,24
3.484,2017-06-13 04:00:00,24
2.375,2017-06-13 05:00:00,24
2.61,2017-06-13 06:00:00,24
3.688,2017-06-13 07:00:00,24
3.479,2017-06-13 08:00:00,24
3.519,2017-06-13 09:00:00,24
2.751,2017-06-13 10:00:00,24
2.99,2017-06-13 11:00:00,24
3.202,2017-06-13 12:00:00,24
3.165,2017-06-13 13:00:00,24
3.421,2017-06-13 14:00:00,24
2.652,2017-06-13 15:00:00,24
1.3,2017-06-13 16:00:00,24
2.813,2017-06-13 17:00:00,24
4.839,2017-06-13 18:00:00,24
4.87,2017-06-13 19:00:00,24
5.785,2017-06-13 20:00:00,24
4.885,2017-06-13 21:00:00,24
4.845,2017-06-13 22:00:00,24
4.251,2017-06-13 23:00:00,24
3.235,2017-06-14 00:00:00,24
3.496,2017-06-14 01:00:00,24
3.656,2017-06-14 02:00:00,24
3.288,2017-06-14 03:00:00,24
3.342,2017-06-14 04:00:00,24
3.102,2017-06-14 05:00:00,24
2.344,2017-06-14 06:00:00,24
2.193,2017-06-14 07:00:00,24
2.274,2017-06-14 08:00:00,24
2.563,2017-06-14 09:00:00,24
3.187,2017-06-14 10:00:00,24
2.811,2017-06-14 11:00:00,24
1.895,2017-06-14 12:00:00,24
2.076,2017-06-14 13:00:00,24
2.874,2017-06-14 14:00:00,24
1.243,2017-06-14 15:00:00,24
1.234,2017-06-14 16:00:00,24
0.768,2017-06-14 17:00:00,24
2.917,2017-06-14 18:00:00,24
1.754,2017-06-14 19:00:00,24
1.668,2017-06-14 20:00:00,24
0.914,2017-06-14 21:00:00,24
1.875,2017-06-14 22:00:00,24
1.27,2017-06-14 23:00:00,24
1.123,2017-06-15 00:00:00,24
1.098,2017-06-15 01:00:00,24
0.928,2017-06-15 02:00:00,24
0.94,2017-06-15 03:00:00,24
1.951,2017-06-15 04:00:00,24
1.372,2017-06-15 05:00:00,24
1.226,2017-06-15 06:00:00,24
1.392,2017-06-15 07:00:00,24
1.675,2017-06-15 08:00:00,24
1.759,2017-06-15 09:00:00,24
1.138,2017-06-15 10:00:00,24
0.924,2017-06-15 11:00:00,24
1.985,2017-06-15 12:00:00,24
2.69,2017-06-15 13:00:00,24
3.286,2017-06-15 14:00:00,24
4.069,2017-06-15 15:00:00,24
4.281,2017-06-15 16:00:00,24
4.791,2017-06-15 17:00:00,24
4.292,2017-06-15 18:00:00,24
4.328,2017-06-15 19:00:00,24
4.314,2017-06-15 20:00:00,24
2.36,2017-06-15 21:00:00,24
1.919,2017-06-15 22:00:00,24
1.515,2017-06-15 23:00:00,24
0.733,2017-06-16 00:00:00,24
1.238,2017-06-16 01:00:00,24
1.551,2017-06-16 02:00:00,24
1.688,2017-06-16 03:00:00,24
1.948,2017-06-16 04:00:00,24
2.398,2017-06-16 05:00:00,24
2.853,2017-06-16 06:00:00,24
3.232,2017-06-16 07:00:00,24
3.156,2017-06-16 08:00:00,24
4.879,2017-06-16 09:00:00,24
6.947,2017-06-16 10:00:00,24
6.037,2017-06-16 11:00:00,24
6.073,2017-06-16 12:00:00,24
7.562,2017-06-16 13:00:00,24
7.9,2017-06-16 14:00:00,24
8.06,2017-06-16 15:00:00,24
7.846,2017-06-16 16:00:00,24
7.754,2017-06-16 17:00:00,24
7.565,2017-06-16 18:00:00,24
6.885,2017-06-16 19:00:00,24
5.69,2017-06-16 20:00:00,24
5.083,2017-06-16 21:00:00,24
5.112,2017-06-16 22:00:00,24
4.058,2017-06-16 23:00:00,24
3.95,2017-06-17 00:00:00,24
1.882,2017-06-17 01:00:00,24
3.262,2017-06-17 02:00:00,24
4.237,2017-06-17 03:00:00,24
3.277,2017-06-17 04:00:00,24
3.497,2017-06-17 05:00:00,24
3.497,2017-06-17 06:00:00,24
3.22,2017-06-17 07:00:00,24
3.004,2017-06-17 08:00:00,24
5.052,2017-06-17 09:00:00,24
5.644,2017-06-17 10:00:00,24
6.36,2017-06-17 11:00:00,24
7.126,2017-06-17 12:00:00,24
7.455,2017-06-17 13:00:00,24
7.774,2017-06-17 14:00:00,24
7.391,2017-06-17 15:00:00,24
7.734,2017-06-17 16:00:00,24
