TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 1.982, None,91.5,2017-06-11 00:00:00,7.491,24
None, 2.35, None,90.9,2017-06-11 01:00:00,7.328,24
None, 1.93, None,93.5,2017-06-11 02:00:00,7.215,24
None, 1.452, None,93.1,2017-06-11 03:00:00,7.093,24
None, 1.347, None,93.9,2017-06-11 04:00:00,7.046,24
None, 1.477, None,93.8,2017-06-11 05:00:00,7.079,24
None, 1.167, None,91.1,2017-06-11 06:00:00,7.204,24
None, 0.748, None,87.4,2017-06-11 07:00:00,7.621,24
None, 1.444, None,84.8,2017-06-11 08:00:00,7.849,24
None, 2.184, None,83.4,2017-06-11 09:00:00,8.14,24
None, 3.032, None,87.7,2017-06-11 10:00:00,8.13,24
None, 3.301, None,88.2,2017-06-11 11:00:00,7.919,24
None, 2.824, None,89.2,2017-06-11 12:00:00,8.12,24
None, 2.911, None,88.0,2017-06-11 13:00:00,9.03,24
None, 2.617, None,91.5,2017-06-11 14:00:00,9.19,24
None, 3.122, None,93.2,2017-06-11 15:00:00,8.89,24
None, 2.995, None,92.9,2017-06-11 16:00:00,9.1,24
None, 2.814, None,91.2,2017-06-11 17:00:00,9.48,24
None, 3.433, None,89.7,2017-06-11 18:00:00,9.84,24
None, 3.795, None,90.2,2017-06-11 19:00:00,10.2,24
None, 4.011, None,90.2,2017-06-11 20:00:00,10.15,24
None, 4.449, None,91.6,2017-06-11 21:00:00,9.94,24
None, 4.833, None,92.3,2017-06-11 22:00:00,9.78,24
None, 3.767, None,93.5,2017-06-11 23:00:00,9.49,24
None, 2.477, None,94.2,2017-06-12 00:00:00,9.12,24
None, 0.742, None,94.2,2017-06-12 01:00:00,8.93,24
None, 1.085, None,94.4,2017-06-12 02:00:00,9.11,24
None, 0.564, None,94.6,2017-06-12 03:00:00,9.1,24
None, 0.642, None,94.8,2017-06-12 04:00:00,9.19,24
None, 1.825, None,94.4,2017-06-12 05:00:00,9.35,24
None, 2.461, None,82.3,2017-06-12 06:00:00,10.04,24
None, 2.535, None,75.56,2017-06-12 07:00:00,11.65,24
None, 2.98, None,63.71,2017-06-12 08:00:00,13.65,24
None, 4.826, None,59.42,2017-06-12 09:00:00,15.47,24
None, 6.245, None,47.13,2017-06-12 10:00:00,16.56,24
None, 5.781, None,39.8,2017-06-12 11:00:00,17.9,24
None, 4.989, None,39.5,2017-06-12 12:00:00,19.04,24
None, 6.072, None,34.92,2017-06-12 13:00:00,19.54,24
None, 5.573, None,32.45,2017-06-12 14:00:00,20.22,24
None, 5.906, None,30.75,2017-06-12 15:00:00,20.17,24
None, 5.707, None,29.02,2017-06-12 16:00:00,20.49,24
None, 5.738, None,30.95,2017-06-12 17:00:00,20.32,24
None, 4.915, None,35.6,2017-06-12 18:00:00,19.59,24
None, 5.138, None,33.03,2017-06-12 19:00:00,18.62,24
None, 4.249, None,38.14,2017-06-12 20:00:00,18.22,24
None, 2.414, None,43.0,2017-06-12 21:00:00,16.61,24
None, 2.123, None,43.96,2017-06-12 22:00:00,15.41,24
None, 2.921, None,46.78,2017-06-12 23:00:00,14.45,24
None, 3.203, None,49.02,2017-06-13 00:00:00,13.46,24
None, 3.61, None,49.23,2017-06-13 01:00:00,12.73,24
None, 3.317, None,53.24,2017-06-13 02:00:00,11.88,24
None, 3.57, None,55.78,2017-06-13 03:00:00,11.17,24
None, 3.547, None,56.74,2017-06-13 04:00:00,10.7,24
None, 3.399, None,58.43,2017-06-13 05:00:00,10.48,24
None, 2.843, None,61.1,2017-06-13 06:00:00,10.56,24
None, 2.55, None,55.66,2017-06-13 07:00:00,11.36,24
None, 3.104, None,54.4,2017-06-13 08:00:00,12.67,24
None, 1.32, None,46.99,2017-06-13 09:00:00,14.46,24
None, 1.868, None,47.04,2017-06-13 10:00:00,16.06,24
None, 2.34, None,39.89,2017-06-13 11:00:00,17.41,24
None, 3.209, None,33.29,2017-06-13 12:00:00,18.97,24
None, 3.335, None,30.21,2017-06-13 13:00:00,19.8,24
None, 3.663, None,26.08,2017-06-13 14:00:00,20.77,24
None, 2.802, None,26.89,2017-06-13 15:00:00,20.77,24
None, 1.873, None,25.12,2017-06-13 16:00:00,20.76,24
None, 1.98, None,34.57,2017-06-13 17:00:00,20.46,24
None, 4.046, None,41.61,2017-06-13 18:00:00,19.84,24
None, 4.164, None,43.62,2017-06-13 19:00:00,18.55,24
None, 5.499, None,56.37,2017-06-13 20:00:00,16.8,24
None, 3.361, None,60.15,2017-06-13 21:00:00,15.03,24
None, 2.621, None,65.59,2017-06-13 22:00:00,13.85,24
None, 4.268, None,75.09,2017-06-13 23:00:00,12.68,24
None, 4.301, None,77.99,2017-06-14 00:00:00,11.59,24
None, 4.568, None,80.0,2017-06-14 01:00:00,10.74,24
None, 3.002, None,82.0,2017-06-14 02:00:00,10.0,24
None, 1.178, None,84.5,2017-06-14 03:00:00,9.64,24
None, 0.978, None,85.0,2017-06-14 04:00:00,9.23,24
None, 0.874, None,81.1,2017-06-14 05:00:00,9.62,24
None, 0.979, None,82.6,2017-06-14 06:00:00,9.9,24
None, 0.808, None,89.3,2017-06-14 07:00:00,9.53,24
None, 0.721, None,89.4,2017-06-14 08:00:00,9.45,24
None, 1.644, None,90.9,2017-06-14 09:00:00,9.43,24
None, 2.265, None,89.1,2017-06-14 10:00:00,9.9,24
None, 1.406, None,86.7,2017-06-14 11:00:00,11.25,24
None, 1.926, None,83.9,2017-06-14 12:00:00,11.68,24
None, 1.63, None,77.59,2017-06-14 13:00:00,12.46,24
None, 2.062, None,78.44,2017-06-14 14:00:00,12.67,24
None, 0.741, None,76.95,2017-06-14 15:00:00,12.65,24
None, 1.121, None,75.42,2017-06-14 16:00:00,13.52,24
None, 1.359, None,81.6,2017-06-14 17:00:00,13.34,24
None, 3.177, None,85.4,2017-06-14 18:00:00,12.12,24
None, 1.649, None,92.1,2017-06-14 19:00:00,10.41,24
None, 1.458, None,90.6,2017-06-14 20:00:00,10.33,24
None, 0.7, None,92.5,2017-06-14 21:00:00,10.25,24
None, 0.773, None,93.2,2017-06-14 22:00:00,9.94,24
None, 0.375, None,93.5,2017-06-14 23:00:00,9.46,24
None, 0.626, None,93.9,2017-06-15 00:00:00,8.52,24
None, 0.725, None,94.8,2017-06-15 01:00:00,7.795,24
None, 0.666, None,95.1,2017-06-15 02:00:00,7.782,24
None, 1.404, None,95.2,2017-06-15 03:00:00,7.59,24
None, 2.996, None,95.3,2017-06-15 04:00:00,6.462,24
None, 1.617, None,95.4,2017-06-15 05:00:00,6.064,24
None, 0.455, None,95.6,2017-06-15 06:00:00,6.462,24
None, 0.958, None,95.6,2017-06-15 07:00:00,6.985,24
None, 0.784, None,95.5,2017-06-15 08:00:00,7.815,24
None, 0.746, None,93.2,2017-06-15 09:00:00,9.33,24
None, 0.839, None,79.47,2017-06-15 10:00:00,11.51,24
None, 1.268, None,70.19,2017-06-15 11:00:00,13.94,24
None, 2.641, None,65.02,2017-06-15 12:00:00,14.74,24
None, 3.588, None,50.68,2017-06-15 13:00:00,16.22,24
None, 4.179, None,47.05,2017-06-15 14:00:00,16.91,24
None, 4.644, None,44.99,2017-06-15 15:00:00,17.46,24
None, 4.489, None,49.22,2017-06-15 16:00:00,18.08,24
None, 5.159, None,49.19,2017-06-15 17:00:00,18.13,24
None, 4.171, None,49.76,2017-06-15 18:00:00,17.85,24
None, 4.418, None,52.18,2017-06-15 19:00:00,17.51,24
None, 4.545, None,75.07,2017-06-15 20:00:00,15.91,24
None, 2.646, None,77.66,2017-06-15 21:00:00,13.14,24
None, 2.71, None,87.2,2017-06-15 22:00:00,12.87,24
None, 1.813, None,87.4,2017-06-15 23:00:00,12.04,24
None, 0.545, None,90.5,2017-06-16 00:00:00,11.51,24
None, 0.576, None,90.8,2017-06-16 01:00:00,11.29,24
None, 1.497, None,93.0,2017-06-16 02:00:00,10.87,24
None, 0.824, None,92.3,2017-06-16 03:00:00,10.51,24
None, 0.483, None,93.7,2017-06-16 04:00:00,9.69,24
None, 0.903, None,82.9,2017-06-16 05:00:00,10.01,24
None, 0.926, None,85.1,2017-06-16 06:00:00,11.18,24
None, 0.895, None,82.7,2017-06-16 07:00:00,11.67,24
None, 0.728, None,67.33,2017-06-16 08:00:00,13.68,24
None, 3.403, None,58.1,2017-06-16 09:00:00,15.72,24
None, 6.732, None,51.84,2017-06-16 10:00:00,16.38,24
None, 6.738, None,48.14,2017-06-16 11:00:00,16.51,24
None, 6.809, None,45.33,2017-06-16 12:00:00,17.41,24
None, 7.45, None,41.23,2017-06-16 13:00:00,17.83,24
None, 8.6, None,33.43,2017-06-16 14:00:00,17.75,24
None, 7.441, None,32.62,2017-06-16 15:00:00,18.77,24
None, 7.06, None,27.67,2017-06-16 16:00:00,19.32,24
None, 7.643, None,28.89,2017-06-16 17:00:00,19.58,24
