CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -10.32, 95.9, None, None, 63.2, 13.89, 35.17, None, 268.9, -11.0, 35.2, -10.3, -10.3, 0.0, -11.0, None, 269.0, -7.4, None, None, 96.0, None,2020-03-04 00:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -11.47, 94.3, None, None, 49.7, 8.6, 33.19, None, 266.3, -12.0, 33.2, -11.5, -11.5, 0.0, -12.0, None, 266.0, -7.4, None, None, 94.0, None,2020-03-04 01:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -12.05, 93.8, None, None, 47.0, 7.76, 33.47, None, 266.3, -13.0, 33.5, -12.1, -12.1, 0.0, -13.0, None, 266.0, -7.4, None, None, 94.0, None,2020-03-04 02:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -11.81, 94.1, None, None, 41.6, 9.92, 27.33, None, 266.3, -12.0, 27.3, -11.8, -12.1, 0.0, -12.0, None, 266.0, -7.4, None, None, 94.0, None,2020-03-04 03:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -11.9, 93.8, None, None, 38.5, 9.81, 25.0, None, 259.4, -13.0, 25.0, -11.9, -12.1, 0.0, -13.0, None, 259.0, -7.4, None, None, 94.0, None,2020-03-04 04:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -12.34, 93.2, None, None, 41.8, 9.85, 24.5, None, 261.6, -13.0, 24.5, -12.3, -12.3, 0.0, -13.0, None, 262.0, -7.4, None, None, 93.0, None,2020-03-04 05:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -12.34, 93.2, None, None, 34.9, 13.19, 19.42, None, 255.6, -13.0, 19.4, -12.3, -12.6, 0.0, -13.0, None, 256.0, -7.4, None, None, 93.0, None,2020-03-04 06:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -12.43, 93.1, None, None, 31.1, 11.65, 17.81, None, 261.9, -13.0, 17.8, -12.4, -12.5, 0.0, -13.0, None, 262.0, -12.3, None, None, 93.0, None,2020-03-04 07:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -12.95, 92.6, None, None, 29.0, 9.89, 17.69, None, 262.2, -14.0, 17.7, -13.0, -13.0, 0.0, -14.0, None, 262.0, -12.3, None, None, 93.0, None,2020-03-04 08:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -12.66, 93.0, None, None, 31.3, 8.24, 21.19, None, 265.4, -13.0, 21.2, -12.7, -13.0, 0.0, -13.0, None, 265.0, -12.3, None, None, 93.0, None,2020-03-04 09:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -12.05, 94.0, None, None, 25.4, 10.68, 17.1, None, 264.6, -13.0, 17.1, -12.1, -13.0, 0.0, -13.0, None, 265.0, -12.1, None, None, 94.0, None,2020-03-04 10:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -11.52, 94.8, None, None, 39.9, 13.16, 20.32, None, 256.0, -12.0, 20.3, -11.5, -13.0, 0.0, -12.0, None, 256.0, -11.5, None, None, 95.0, None,2020-03-04 11:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -10.95, 95.7, None, None, 38.0, 12.05, 21.55, None, 261.9, -11.0, 21.6, -11.0, -13.0, 0.0, -11.0, None, 262.0, -11.0, None, None, 96.0, None,2020-03-04 12:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -11.35, 94.8, None, None, 36.3, 10.22, 22.86, None, 258.5, -12.0, 22.9, -11.4, -13.0, 0.0, -12.0, None, 259.0, -10.9, None, None, 95.0, None,2020-03-04 13:00:00, -6999.0, None, -6999.0, -6999.0,10
None, -10.73, 95.7, None, None, 31.7, 13.59, 17.46, None, 254.2, -11.0, 17.5, -10.7, -13.0, 0.0, -11.0, None, 254.0, -10.7, None, None, 96.0, None,2020-03-04 14:00:00, -6999.0, None, -6999.0, -6999.0,10
