pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None,0.276,55.49, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 00:00:00, None,10
None,0.56,43.82, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 01:00:00, None,10
None,-0.15,41.12, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 02:00:00, None,10
None,-0.677,38.45, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 03:00:00, None,10
None,0.257,32.15, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 04:00:00, None,10
None,-1.712,49.72, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 05:00:00, None,10
None,-2.175,50.03, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 06:00:00, None,10
None,-3.282,51.35, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 07:00:00, None,10
None,-0.901,45.83, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 08:00:00, None,10
None,0.359,41.52, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 09:00:00, None,10
None,1.503,39.05, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 10:00:00, None,10
None,2.46,29.53, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 11:00:00, None,10
None,2.126,27.15, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 12:00:00, None,10
None,2.048,29.64, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 13:00:00, None,10
None,3.162,27.59, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 14:00:00, None,10
None,2.924,26.49, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 15:00:00, None,10
None,2.576,28.34, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 16:00:00, None,10
None,1.742,31.23, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 17:00:00, None,10
None,0.301,34.28, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 18:00:00, None,10
None,-0.467,37.99, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 19:00:00, None,10
None,-0.108,41.41, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 20:00:00, None,10
None,-0.654,53.46, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 21:00:00, None,10
None,-1.263,56.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 22:00:00, None,10
None,-1.403,57.68, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-04 23:00:00, None,10
None,-1.698,57.85, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 00:00:00, None,10
None,-2.088,58.25, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 01:00:00, None,10
None,-2.146,60.13, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 02:00:00, None,10
None,-2.292,60.97, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 03:00:00, None,10
None,-1.719,56.81, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 04:00:00, None,10
None,-2.068,59.22, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 05:00:00, None,10
None,-1.81,60.91, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 06:00:00, None,10
None,-1.387,61.66, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 07:00:00, None,10
None,-1.037,59.56, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 08:00:00, None,10
None,0.624,51.45, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 09:00:00, None,10
None,3.75,44.12, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 10:00:00, None,10
None,5.233,41.14, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 11:00:00, None,10
None,6.062,39.66, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 12:00:00, None,10
None,7.442,36.18, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 13:00:00, None,10
None,6.701,38.68, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 14:00:00, None,10
None,5.603,45.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 15:00:00, None,10
None,4.236,54.54, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 16:00:00, None,10
None,3.278,62.19, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 17:00:00, None,10
None,2.409,68.97, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 18:00:00, None,10
None,2.207,69.78, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 19:00:00, None,10
None,2.24,67.44, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 20:00:00, None,10
None,1.832,71.72, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 21:00:00, None,10
None,1.041,72.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 22:00:00, None,10
None,0.892,72.93, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 23:00:00, None,10
None,0.688,71.36, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 00:00:00, None,10
None,0.254,72.95, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 01:00:00, None,10
None,-1.053,77.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 02:00:00, None,10
None,-0.802,76.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 03:00:00, None,10
None,-2.259,76.31, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 04:00:00, None,10
None,-3.029,76.94, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 05:00:00, None,10
None,-3.307,82.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 06:00:00, None,10
None,-3.308,85.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 07:00:00, None,10
None,-3.427,86.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 08:00:00, None,10
None,-3.385,88.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 09:00:00, None,10
None,-2.82,78.31, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 10:00:00, None,10
None,-2.11,77.58, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 11:00:00, None,10
None,-0.932,59.91, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 12:00:00, None,10
None,0.386,54.01, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 13:00:00, None,10
None,1.136,47.14, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 14:00:00, None,10
None,1.14,43.27, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 15:00:00, None,10
None,1.093,39.41, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 16:00:00, None,10
None,0.22,43.99, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 17:00:00, None,10
None,-1.079,50.68, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 18:00:00, None,10
None,-1.736,52.97, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 19:00:00, None,10
None,-2.099,52.68, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 20:00:00, None,10
None,-2.844,56.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 21:00:00, None,10
None,-4.568,62.82, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 22:00:00, None,10
None,-5.11,65.37, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-06 23:00:00, None,10
None,-4.8,57.99, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 00:00:00, None,10
None,-5.885,64.84, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 01:00:00, None,10
None,-6.094,66.43, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 02:00:00, None,10
None,-6.4,64.16, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 03:00:00, None,10
None,-6.188,63.05, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 04:00:00, None,10
None,-7.431,63.71, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 05:00:00, None,10
None,-7.733,67.49, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 06:00:00, None,10
None,-7.335,63.47, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 07:00:00, None,10
None,-6.934,67.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 08:00:00, None,10
None,-4.784,59.22, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 09:00:00, None,10
None,-3.707,53.17, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 10:00:00, None,10
None,-1.335,40.67, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 11:00:00, None,10
None,-0.673,24.77, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 12:00:00, None,10
None,0.588,23.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 13:00:00, None,10
None,1.614,17.83, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 14:00:00, None,10
