pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 0.061, 73.83, None, None, 60.68, 2.831, 223.5, None, None, None, None, None, None, -4.0, 913.0, None, None, None,2020-03-04 00:00:00, None, None,10
None, 0.151, 77.25, None, None, 69.32, 4.086, 275.8, None, None, None, None, None, None, -3.0, 914.0, None, None, None,2020-03-04 01:00:00, None, None,10
None, 0.586, 64.17, None, None, 58.44, 5.404, 269.0, None, None, None, None, None, None, -6.0, 916.0, None, None, None,2020-03-04 02:00:00, None, None,10
None, -0.157, 58.02, None, None, 51.38, 6.429, 248.3, None, None, None, None, None, None, -6.0, 918.0, None, None, None,2020-03-04 03:00:00, None, None,10
None, -0.649, 55.63, None, None, 58.16, 6.821, 287.3, None, None, None, None, None, None, -8.0, 919.0, None, None, None,2020-03-04 04:00:00, None, None,10
None, -1.209, 49.21, None, None, 60.55, 5.657, 283.8, None, None, None, None, None, None, -10.0, 920.0, None, None, None,2020-03-04 05:00:00, None, None,10
None, -2.164, 50.31, None, None, 58.9, 4.582, 318.8, None, None, None, None, None, None, -10.0, 922.0, None, None, None,2020-03-04 06:00:00, None, None,10
None, -2.685, 53.37, None, None, 54.87, 4.884, 251.3, None, None, None, None, None, None, -10.0, 923.0, None, None, None,2020-03-04 07:00:00, None, None,10
None, -2.04, 51.79, None, None, 60.6, 4.557, 280.2, None, None, None, None, None, None, -10.0, 924.0, None, None, None,2020-03-04 08:00:00, None, None,10
None, -1.146, 47.75, None, None, 60.85, 6.267, 281.3, None, None, None, None, None, None, -10.0, 925.0, None, None, None,2020-03-04 09:00:00, None, None,10
None, -0.244, 43.16, None, None, 61.31, 7.195, 281.2, None, None, None, None, None, None, -10.0, 927.0, None, None, None,2020-03-04 10:00:00, None, None,10
None, 0.656, 38.91, None, None, 59.34, 7.114, 293.0, None, None, None, None, None, None, -12.0, 928.0, None, None, None,2020-03-04 11:00:00, None, None,10
None, 1.457, 35.88, None, None, 55.3, 7.297, 266.8, None, None, None, None, None, None, -12.0, 929.0, None, None, None,2020-03-04 12:00:00, None, None,10
None, 1.438, 31.98, None, None, 54.06, 7.31, 253.5, None, None, None, None, None, None, -14.0, 929.0, None, None, None,2020-03-04 13:00:00, None, None,10
None, 1.881, 32.81, None, None, 48.98, 7.289, 240.1, None, None, None, None, None, None, -13.0, 930.0, None, None, None,2020-03-04 14:00:00, None, None,10
None, 2.368, 33.64, None, None, 50.93, 6.698, 245.1, None, None, None, None, None, None, -12.0, 930.0, None, None, None,2020-03-04 15:00:00, None, None,10
None, 1.501, 35.07, None, None, 43.86, 6.346, 237.0, None, None, None, None, None, None, -12.0, 930.0, None, None, None,2020-03-04 16:00:00, None, None,10
None, 0.828, 38.82, None, None, 39.39, 4.64, 233.7, None, None, None, None, None, None, -12.0, 929.0, None, None, None,2020-03-04 17:00:00, None, None,10
None, -0.806, 50.19, None, None, 30.89, 2.145, 175.8, None, None, None, None, None, None, -9.0, 929.0, None, None, None,2020-03-04 18:00:00, None, None,10
None, -0.742, 45.7, None, None, 26.96, 3.882, 167.6, None, None, None, None, None, None, -10.0, 929.0, None, None, None,2020-03-04 19:00:00, None, None,10
None, -1.541, 51.16, None, None, 29.07, 3.505, 164.4, None, None, None, None, None, None, -9.0, 928.0, None, None, None,2020-03-04 20:00:00, None, None,10
None, -1.941, 51.04, None, None, 27.19, 3.578, 150.1, None, None, None, None, None, None, -10.0, 928.0, None, None, None,2020-03-04 21:00:00, None, None,10
None, -1.442, 44.95, None, None, 22.99, 6.518, 166.5, None, None, None, None, None, None, -11.0, 927.0, None, None, None,2020-03-04 22:00:00, None, None,10
None, -1.489, 46.39, None, None, 19.32, 8.46, 167.5, None, None, None, None, None, None, -10.0, 925.0, None, None, None,2020-03-04 23:00:00, None, None,10
None, -1.72, 46.57, None, None, 21.15, 8.46, 160.1, None, None, None, None, None, None, -11.0, 924.0, None, None, None,2020-03-05 00:00:00, None, None,10
None, -1.253, 55.62, None, None, 19.88, 10.84, 170.8, None, None, None, None, None, None, -8.0, 923.0, None, None, None,2020-03-05 01:00:00, None, None,10
None, -2.788, 87.7, None, None, 22.07, 11.05, 178.2, None, None, None, None, None, None, -4.0, 922.0, None, None, None,2020-03-05 02:00:00, None, None,10
None, -2.763, 95.9, None, None, 20.97, 10.93, 170.1, None, None, None, None, None, None, -3.0, 921.0, None, None, None,2020-03-05 03:00:00, None, None,10
None, -2.687, 93.1, None, None, 22.99, 11.1, 169.3, None, None, None, None, None, None, -4.0, 919.0, None, None, None,2020-03-05 04:00:00, None, None,10
None, -2.408, 86.5, None, None, 20.66, 9.79, 173.2, None, None, None, None, None, None, -4.0, 918.0, None, None, None,2020-03-05 05:00:00, None, None,10
None, -3.085, 87.4, None, None, 21.82, 5.926, 161.1, None, None, None, None, None, None, -5.0, 918.0, None, None, None,2020-03-05 06:00:00, None, None,10
None, -3.227, 83.8, None, None, 17.06, 7.684, 159.2, None, None, None, None, None, None, -5.0, 918.0, None, None, None,2020-03-05 07:00:00, None, None,10
None, -2.335, 75.7, None, None, 19.43, 7.495, 162.1, None, None, None, None, None, None, -6.0, 917.0, None, None, None,2020-03-05 08:00:00, None, None,10
None, -0.325, 64.24, None, None, 20.18, 8.11, 169.4, None, None, None, None, None, None, -6.0, 918.0, None, None, None,2020-03-05 09:00:00, None, None,10
None, 2.057, 52.06, None, None, 24.14, 6.834, 172.0, None, None, None, None, None, None, -7.0, 918.0, None, None, None,2020-03-05 10:00:00, None, None,10
None, 1.933, 56.11, None, None, 41.05, 5.878, 222.4, None, None, None, None, None, None, -6.0, 919.0, None, None, None,2020-03-05 11:00:00, None, None,10
None, 2.37, 55.46, None, None, 16.79, 12.8, 209.2, None, None, None, None, None, None, -6.0, 918.0, None, None, None,2020-03-05 12:00:00, None, None,10
None, 3.063, 52.23, None, None, 16.12, 12.83, 206.4, None, None, None, None, None, None, -5.0, 919.0, None, None, None,2020-03-05 13:00:00, None, None,10
None, 3.55, 41.68, None, None, 20.63, 9.93, 212.9, None, None, None, None, None, None, -9.0, 919.0, None, None, None,2020-03-05 14:00:00, None, None,10
None, 4.341, 35.41, None, None, 41.86, 8.2, 237.8, None, None, None, None, None, None, -9.0, 919.0, None, None, None,2020-03-05 15:00:00, None, None,10
None, 4.017, 36.13, None, None, 39.08, 5.682, 232.2, None, None, None, None, None, None, -10.0, 919.0, None, None, None,2020-03-05 16:00:00, None, None,10
