CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-0.4, 91.3, -0.3, 0.0, 44.97, 0.0, 321.4, -1.0, 0.0, -0.4, -0.6, 1049.2, -6999.0, -1.0, 921.0, 321.0, 91.0,2020-03-04 00:00:00, 921.0,10
-1.308, 92.1, -0.3, 21.5, 52.26, 3.433, 151.8, -2.0, 3.4, -1.3, -1.3, 1050.7, -6999.0, -2.0, 922.0, 152.0, 92.0,2020-03-04 01:00:00, 922.0,10
-1.722, 90.9, -0.3, 16.4, 63.55, 3.051, 77.05, -3.0, 3.1, -1.7, -1.8, 1051.8, -6999.0, -3.0, 923.0, 77.0, 91.0,2020-03-04 02:00:00, 923.0,10
-1.938, 88.5, -0.3, 23.5, 75.49, 3.86, 10.0, -3.0, 3.9, -1.9, -1.9, 1051.9, -6999.0, -3.0, 923.0, 10.0, 89.0,2020-03-04 03:00:00, 923.0,10
-2.325, 87.7, -0.3, 24.9, 56.58, 6.15, 55.39, -4.0, 6.2, -2.3, -2.3, 1053.3, -6999.0, -4.0, 924.0, 55.0, 88.0,2020-03-04 04:00:00, 924.0,10
-2.301, 86.6, -0.3, 15.4, 54.6, 3.485, 64.57, -4.0, 3.5, -2.3, -2.3, 1053.5, -6999.0, -4.0, 924.0, 65.0, 87.0,2020-03-04 05:00:00, 924.0,10
-1.834, 76.9, -0.3, 17.6, 47.09, 5.08, 87.5, -5.0, 5.1, -1.8, -2.3, 1054.8, -6999.0, -5.0, 925.0, 88.0, 77.0,2020-03-04 06:00:00, 925.0,10
-1.734, 69.82, -1.5, 19.1, 61.36, 4.497, 30.95, -6.0, 4.5, -1.7, -2.1, 1055.9, -6999.0, -6.0, 926.0, 31.0, 70.0,2020-03-04 07:00:00, 926.0,10
-1.416, 59.72, -1.4, 17.9, 67.56, 2.991, 47.94, -8.0, 3.0, -1.4, -2.1, 1057.0, -6999.0, -8.0, 927.0, 48.0, 60.0,2020-03-04 08:00:00, 927.0,10
-0.611, 59.1, -0.5, 23.8, 60.7, 3.091, 67.54, -6.0, 3.1, -0.6, -2.1, 1058.0, -6999.0, -6.0, 928.0, 68.0, 59.0,2020-03-04 09:00:00, 928.0,10
-0.025, 50.74, 0.0, 13.0, 42.9, 3.237, 115.1, -9.0, 3.2, 0.0, -2.1, 1058.0, -6999.0, -9.0, 928.0, 115.0, 51.0,2020-03-04 10:00:00, 928.0,10
0.188, 46.5, 0.4, 15.1, 37.98, 4.15, 123.2, -10.0, 4.2, 0.2, -2.1, 1057.9, -6999.0, -10.0, 928.0, 123.0, 47.0,2020-03-04 11:00:00, 928.0,10
0.642, 39.16, 1.0, 19.5, 49.4, 3.225, 86.5, -12.0, 3.2, 0.6, -2.1, 1059.0, -6999.0, -12.0, 929.0, 87.0, 39.0,2020-03-04 12:00:00, 929.0,10
1.379, 31.48, 1.6, 22.6, 34.46, 8.04, 123.7, -14.0, 8.0, 1.4, -2.1, 1059.0, -6999.0, -14.0, 929.0, 124.0, 31.0,2020-03-04 13:00:00, 929.0,10
