CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
-1.607, None, None, None, None, None, None, None, None, -1.6, -2.9, None, 0.1, None, -0.5, None, None,2020-03-04 00:00:00, None, None, None,10
-2.439, None, None, None, None, None, None, None, None, -2.4, -2.9, None, 0.0, None, -0.5, None, None,2020-03-04 01:00:00, None, None, None,10
-4.531, None, None, None, None, None, None, None, None, -4.5, -4.5, None, 1.0, None, -0.5, None, None,2020-03-04 02:00:00, None, None, None,10
-4.681, None, None, None, None, None, None, None, None, -4.7, -4.7, None, 0.1, None, -0.5, None, None,2020-03-04 03:00:00, None, None, None,10
-5.017, None, None, None, None, None, None, None, None, -5.0, -5.0, None, -0.1, None, -0.5, None, None,2020-03-04 04:00:00, None, None, None,10
-5.315, None, None, None, None, None, None, None, None, -5.3, -5.3, None, 0.1, None, -0.5, None, None,2020-03-04 05:00:00, None, None, None,10
-5.44, None, None, None, None, None, None, None, None, -5.4, -5.5, None, 0.0, None, -0.5, None, None,2020-03-04 06:00:00, None, None, None,10
-5.604, None, None, None, None, None, None, None, None, -5.6, -5.6, None, -0.1, None, -5.3, None, None,2020-03-04 07:00:00, None, None, None,10
-4.375, None, None, None, None, None, None, None, None, -4.4, -5.6, None, -0.1, None, -4.4, None, None,2020-03-04 08:00:00, None, None, None,10
-3.08, None, None, None, None, None, None, None, None, -3.1, -5.6, None, -1.0, None, -3.1, None, None,2020-03-04 09:00:00, None, None, None,10
-0.895, None, None, None, None, None, None, None, None, -0.9, -5.6, None, -2.0, None, -0.8, None, None,2020-03-04 10:00:00, None, None, None,10
1.051, None, None, None, None, None, None, None, None, 1.1, -5.6, None, -6.0, None, 1.1, None, None,2020-03-04 11:00:00, None, None, None,10
0.648, None, None, None, None, None, None, None, None, 0.6, -5.6, None, -5.0, None, 1.8, None, None,2020-03-04 12:00:00, None, None, None,10
2.638, None, None, None, None, None, None, None, None, 2.6, -5.6, None, 1.0, None, 3.0, None, None,2020-03-04 13:00:00, None, None, None,10
0.044, None, None, None, None, None, None, None, None, 0.0, -5.6, None, 0.1, None, 3.0, None, None,2020-03-04 14:00:00, None, None, None,10
1.713, None, None, None, None, None, None, None, None, 1.7, -5.6, None, 1.0, None, 3.0, None, None,2020-03-04 15:00:00, None, None, None,10
0.374, None, None, None, None, None, None, None, None, 0.4, -5.6, None, 6.0, None, 3.0, None, None,2020-03-04 16:00:00, None, None, None,10
-3.184, None, None, None, None, None, None, None, None, -3.2, -5.6, None, 3.0, None, 3.0, None, None,2020-03-04 17:00:00, None, None, None,10
-4.284, None, None, None, None, None, None, None, None, -4.3, -5.6, None, 3.0, None, 3.0, None, None,2020-03-04 18:00:00, None, None, None,10
-4.758, None, None, None, None, None, None, None, None, -4.8, -4.8, None, 0.0, None, -4.3, None, None,2020-03-04 19:00:00, None, None, None,10
-4.901, None, None, None, None, None, None, None, None, -4.9, -5.1, None, -0.1, None, -4.3, None, None,2020-03-04 20:00:00, None, None, None,10
-5.026, None, None, None, None, None, None, None, None, -5.0, -5.1, None, 0.1, None, -4.3, None, None,2020-03-04 21:00:00, None, None, None,10
-5.142, None, None, None, None, None, None, None, None, -5.1, -5.4, None, 0.1, None, -4.3, None, None,2020-03-04 22:00:00, None, None, None,10
-6.126, None, None, None, None, None, None, None, None, -6.1, -6.1, None, 1.0, None, -4.3, None, None,2020-03-04 23:00:00, None, None, None,10
-5.633, None, None, None, None, None, None, None, None, -5.6, -6.7, None, 0.1, None, -4.3, None, None,2020-03-05 00:00:00, None, None, None,10
-6.34, None, None, None, None, None, None, None, None, -6.3, -6.7, None, 0.1, None, -4.3, None, None,2020-03-05 01:00:00, None, None, None,10
-6.301, None, None, None, None, None, None, None, None, -6.3, -6.7, None, 0.0, None, -4.3, None, None,2020-03-05 02:00:00, None, None, None,10
-6.652, None, None, None, None, None, None, None, None, -6.7, -7.1, None, 0.1, None, -4.3, None, None,2020-03-05 03:00:00, None, None, None,10
-5.046, None, None, None, None, None, None, None, None, -5.0, -7.1, None, -0.1, None, -4.3, None, None,2020-03-05 04:00:00, None, None, None,10
-5.276, None, None, None, None, None, None, None, None, -5.3, -7.1, None, 0.0, None, -4.3, None, None,2020-03-05 05:00:00, None, None, None,10
-5.132, None, None, None, None, None, None, None, None, -5.1, -7.1, None, 0.1, None, -4.3, None, None,2020-03-05 06:00:00, None, None, None,10
-5.132, None, None, None, None, None, None, None, None, -5.1, -5.9, None, 0.0, None, -5.1, None, None,2020-03-05 07:00:00, None, None, None,10
-5.45, None, None, None, None, None, None, None, None, -5.5, -5.9, None, 0.0, None, -5.0, None, None,2020-03-05 08:00:00, None, None, None,10
-5.672, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-05 09:00:00, None, None, None,10
-4.251, None, None, None, None, None, None, None, None, -4.3, -6.1, None, -0.1, None, -4.3, None, None,2020-03-05 10:00:00, None, None, None,10
-2.738, None, None, None, None, None, None, None, None, -2.7, -6.1, None, -1.0, None, -2.7, None, None,2020-03-05 11:00:00, None, None, None,10
-1.889, None, None, None, None, None, None, None, None, -1.9, -6.1, None, -0.1, None, -1.9, None, None,2020-03-05 12:00:00, None, None, None,10
-1.456, None, None, None, None, None, None, None, None, -1.5, -6.1, None, -1.0, None, -1.4, None, None,2020-03-05 13:00:00, None, None, None,10
-0.597, None, None, None, None, None, None, None, None, -0.6, -6.1, None, -0.1, None, -0.6, None, None,2020-03-05 14:00:00, None, None, None,10
-0.211, None, None, None, None, None, None, None, None, -0.2, -6.1, None, -1.0, None, 0.4, None, None,2020-03-05 15:00:00, None, None, None,10
0.777, None, None, None, None, None, None, None, None, 0.8, -6.1, None, -1.0, None, 1.0, None, None,2020-03-05 16:00:00, None, None, None,10
0.788, None, None, None, None, None, None, None, None, 0.8, -6.1, None, 0.1, None, 1.1, None, None,2020-03-05 17:00:00, None, None, None,10
0.663, None, None, None, None, None, None, None, None, 0.7, -6.1, None, 1.0, None, 1.2, None, None,2020-03-05 18:00:00, None, None, None,10
0.486, None, None, None, None, None, None, None, None, 0.5, -0.3, None, 1.0, None, 1.0, None, None,2020-03-05 19:00:00, None, None, None,10
-0.419, None, None, None, None, None, None, None, None, -0.4, -0.7, None, 1.0, None, 1.0, None, None,2020-03-05 20:00:00, None, None, None,10
-0.512, None, None, None, None, None, None, None, None, -0.5, -0.7, None, 0.1, None, 1.0, None, None,2020-03-05 21:00:00, None, None, None,10
0.308, None, None, None, None, None, None, None, None, 0.3, -0.7, None, -0.1, None, 1.0, None, None,2020-03-05 22:00:00, None, None, None,10
-0.446, None, None, None, None, None, None, None, None, -0.4, -0.9, None, 0.1, None, 1.0, None, None,2020-03-05 23:00:00, None, None, None,10
0.016, None, None, None, None, None, None, None, None, 0.0, -0.9, None, 0.1, None, 1.1, None, None,2020-03-06 00:00:00, None, None, None,10
-0.296, None, None, None, None, None, None, None, None, -0.3, -0.9, None, -0.1, None, 1.1, None, None,2020-03-06 01:00:00, None, None, None,10
-0.965, None, None, None, None, None, None, None, None, -1.0, -1.5, None, 0.1, None, 1.1, None, None,2020-03-06 02:00:00, None, None, None,10
-1.04, None, None, None, None, None, None, None, None, -1.0, -1.5, None, -0.1, None, 1.1, None, None,2020-03-06 03:00:00, None, None, None,10
-1.041, None, None, None, None, None, None, None, None, -1.0, -1.5, None, -0.1, None, 1.1, None, None,2020-03-06 04:00:00, None, None, None,10
-0.937, None, None, None, None, None, None, None, None, -0.9, -1.5, None, 0.1, None, 1.1, None, None,2020-03-06 05:00:00, None, None, None,10
-1.72, None, None, None, None, None, None, None, None, -1.7, -1.9, None, 1.0, None, 1.1, None, None,2020-03-06 06:00:00, None, None, None,10
-1.55, None, None, None, None, None, None, None, None, -1.6, -1.7, None, -0.1, None, -1.5, None, None,2020-03-06 07:00:00, None, None, None,10
-1.975, None, None, None, None, None, None, None, None, -2.0, -2.0, None, 0.0, None, -1.5, None, None,2020-03-06 08:00:00, None, None, None,10
-1.465, None, None, None, None, None, None, None, None, -1.5, -2.0, None, -0.1, None, -1.4, None, None,2020-03-06 09:00:00, None, None, None,10
-0.899, None, None, None, None, None, None, None, None, -0.9, -2.0, None, -1.0, None, -0.9, None, None,2020-03-06 10:00:00, None, None, None,10
0.741, None, None, None, None, None, None, None, None, 0.7, -2.0, None, -2.0, None, 0.8, None, None,2020-03-06 11:00:00, None, None, None,10
2.597, None, None, None, None, None, None, None, None, 2.6, -2.0, None, -2.0, None, 2.6, None, None,2020-03-06 12:00:00, None, None, None,10
3.206, None, None, None, None, None, None, None, None, 3.2, -2.0, None, -3.0, None, 3.9, None, None,2020-03-06 13:00:00, None, None, None,10
3.035, None, None, None, None, None, None, None, None, 3.0, -2.0, None, -1.0, None, 3.9, None, None,2020-03-06 14:00:00, None, None, None,10
2.336, None, None, None, None, None, None, None, None, 2.3, -2.0, None, -3.0, None, 4.6, None, None,2020-03-06 15:00:00, None, None, None,10
0.789, None, None, None, None, None, None, None, None, 0.8, -2.0, None, 2.0, None, 4.6, None, None,2020-03-06 16:00:00, None, None, None,10
-0.191, None, None, None, None, None, None, None, None, -0.2, -2.0, None, 3.0, None, 4.6, None, None,2020-03-06 17:00:00, None, None, None,10
-1.063, None, None, None, None, None, None, None, None, -1.1, -2.0, None, 2.0, None, 4.6, None, None,2020-03-06 18:00:00, None, None, None,10
-1.23, None, None, None, None, None, None, None, None, -1.2, -1.4, None, 1.0, None, -1.0, None, None,2020-03-06 19:00:00, None, None, None,10
-1.853, None, None, None, None, None, None, None, None, -1.9, -1.9, None, 0.1, None, -1.0, None, None,2020-03-06 20:00:00, None, None, None,10
-2.591, None, None, None, None, None, None, None, None, -2.6, -2.6, None, 1.0, None, -1.0, None, None,2020-03-06 21:00:00, None, None, None,10
-2.544, None, None, None, None, None, None, None, None, -2.5, -2.6, None, 0.1, None, -1.0, None, None,2020-03-06 22:00:00, None, None, None,10
-2.695, None, None, None, None, None, None, None, None, -2.7, -2.8, None, 1.0, None, -1.0, None, None,2020-03-06 23:00:00, None, None, None,10
-2.913, None, None, None, None, None, None, None, None, -2.9, -3.0, None, 0.1, None, -1.0, None, None,2020-03-07 00:00:00, None, None, None,10
-2.998, None, None, None, None, None, None, None, None, -3.0, -3.0, None, 0.1, None, -1.0, None, None,2020-03-07 01:00:00, None, None, None,10
-3.233, None, None, None, None, None, None, None, None, -3.2, -3.2, None, 0.1, None, -1.0, None, None,2020-03-07 02:00:00, None, None, None,10
-3.565, None, None, None, None, None, None, None, None, -3.6, -3.7, None, 0.1, None, -1.0, None, None,2020-03-07 03:00:00, None, None, None,10
-4.08, None, None, None, None, None, None, None, None, -4.1, -4.1, None, 0.1, None, -1.0, None, None,2020-03-07 04:00:00, None, None, None,10
-4.585, None, None, None, None, None, None, None, None, -4.6, -4.6, None, 0.1, None, -1.0, None, None,2020-03-07 05:00:00, None, None, None,10
-5.546, None, None, None, None, None, None, None, None, -5.5, -5.6, None, 0.1, None, -1.0, None, None,2020-03-07 06:00:00, None, None, None,10
-5.884, None, None, None, None, None, None, None, None, -5.9, -5.9, None, 0.0, None, -5.3, None, None,2020-03-07 07:00:00, None, None, None,10
-5.065, None, None, None, None, None, None, None, None, -5.1, -5.9, None, 0.0, None, -5.1, None, None,2020-03-07 08:00:00, None, None, None,10
-4.069, None, None, None, None, None, None, None, None, -4.1, -5.9, None, -0.1, None, -4.0, None, None,2020-03-07 09:00:00, None, None, None,10
-4.662, None, None, None, None, None, None, None, None, -4.7, -5.9, None, 0.0, None, -3.9, None, None,2020-03-07 10:00:00, None, None, None,10
-5.508, None, None, None, None, None, None, None, None, -5.5, -5.9, None, 0.1, None, -3.9, None, None,2020-03-07 11:00:00, None, None, None,10
-5.103, None, None, None, None, None, None, None, None, -5.1, -5.9, None, 0.0, None, -3.9, None, None,2020-03-07 12:00:00, None, None, None,10
-4.021, None, None, None, None, None, None, None, None, -4.0, -5.9, None, -0.1, None, -3.8, None, None,2020-03-07 13:00:00, None, None, None,10
-3.708, None, None, None, None, None, None, None, None, -3.7, -5.9, None, 0.1, None, -3.7, None, None,2020-03-07 14:00:00, None, None, None,10
-5.036, None, None, None, None, None, None, None, None, -5.0, -5.9, None, 0.0, None, -3.6, None, None,2020-03-07 15:00:00, None, None, None,10
-5.594, None, None, None, None, None, None, None, None, -5.6, -5.9, None, 0.1, None, -3.6, None, None,2020-03-07 16:00:00, None, None, None,10
-5.933, None, None, None, None, None, None, None, None, -5.9, -5.9, None, 0.0, None, -3.6, None, None,2020-03-07 17:00:00, None, None, None,10
-5.952, None, None, None, None, None, None, None, None, -6.0, -6.0, None, -0.1, None, -3.6, None, None,2020-03-07 18:00:00, None, None, None,10
-6.321, None, None, None, None, None, None, None, None, -6.3, -6.3, None, -0.1, None, -5.8, None, None,2020-03-07 19:00:00, None, None, None,10
-6.925, None, None, None, None, None, None, None, None, -6.9, -6.9, None, 0.1, None, -5.8, None, None,2020-03-07 20:00:00, None, None, None,10
-6.701, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-07 21:00:00, None, None, None,10
-7.16, None, None, None, None, None, None, None, None, -7.2, -7.2, None, 0.0, None, -5.8, None, None,2020-03-07 22:00:00, None, None, None,10
-7.9, None, None, None, None, None, None, None, None, -7.9, -8.0, None, 0.1, None, -5.8, None, None,2020-03-07 23:00:00, None, None, None,10
-7.31, None, None, None, None, None, None, None, None, -7.3, -8.0, None, 0.0, None, -5.8, None, None,2020-03-08 00:00:00, None, None, None,10
-7.66, None, None, None, None, None, None, None, None, -7.7, -8.0, None, -0.1, None, -5.8, None, None,2020-03-08 01:00:00, None, None, None,10
-8.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-08 03:00:00, None, None, None,10
-8.9, None, None, None, None, None, None, None, None, -8.9, -8.9, None, -0.1, None, -5.8, None, None,2020-03-08 04:00:00, None, None, None,10
-8.93, None, None, None, None, None, None, None, None, -8.9, -9.2, None, -0.1, None, -5.8, None, None,2020-03-08 05:00:00, None, None, None,10
-9.68, None, None, None, None, None, None, None, None, -9.7, -9.7, None, 0.0, None, -5.8, None, None,2020-03-08 06:00:00, None, None, None,10
-9.63, None, None, None, None, None, None, None, None, -9.6, -9.8, None, -0.1, None, -9.5, None, None,2020-03-08 07:00:00, None, None, None,10
-9.98, None, None, None, None, None, None, None, None, -10.0, -10.6, None, -0.1, None, -9.5, None, None,2020-03-08 08:00:00, None, None, None,10
-10.0, None, None, None, None, None, None, None, None, -10.0, -10.6, None, -1.0, None, -9.5, None, None,2020-03-08 09:00:00, None, None, None,10
-8.42, None, None, None, None, None, None, None, None, -8.4, -10.6, None, -0.1, None, -8.4, None, None,2020-03-08 10:00:00, None, None, None,10
-7.29, None, None, None, None, None, None, None, None, -7.3, -10.6, None, 0.0, None, -7.1, None, None,2020-03-08 11:00:00, None, None, None,10
-6.224, None, None, None, None, None, None, None, None, -6.2, -10.6, None, 0.1, None, -6.2, None, None,2020-03-08 12:00:00, None, None, None,10
-5.122, None, None, None, None, None, None, None, None, -5.1, -10.6, None, -0.1, None, -5.0, None, None,2020-03-08 13:00:00, None, None, None,10
-2.292, None, None, None, None, None, None, None, None, -2.3, -10.6, None, -0.1, None, -2.3, None, None,2020-03-08 14:00:00, None, None, None,10
-2.061, None, None, None, None, None, None, None, None, -2.1, -10.6, None, -2.0, None, -1.6, None, None,2020-03-08 15:00:00, None, None, None,10
-1.894, None, None, None, None, None, None, None, None, -1.9, -10.6, None, -1.0, None, -1.3, None, None,2020-03-08 16:00:00, None, None, None,10
-2.87, None, None, None, None, None, None, None, None, -2.9, -10.6, None, 0.0, None, -1.3, None, None,2020-03-08 17:00:00, None, None, None,10
-4.545, None, None, None, None, None, None, None, None, -4.5, -10.6, None, 3.0, None, -1.3, None, None,2020-03-08 18:00:00, None, None, None,10
-6.987, None, None, None, None, None, None, None, None, -7.0, -7.0, None, 2.0, None, -4.5, None, None,2020-03-08 19:00:00, None, None, None,10
-7.83, None, None, None, None, None, None, None, None, -7.8, -7.8, None, -0.1, None, -4.5, None, None,2020-03-08 20:00:00, None, None, None,10
-8.07, None, None, None, None, None, None, None, None, -8.1, -8.1, None, -0.1, None, -4.5, None, None,2020-03-08 21:00:00, None, None, None,10
-8.4, None, None, None, None, None, None, None, None, -8.4, -8.4, None, 0.0, None, -4.5, None, None,2020-03-08 22:00:00, None, None, None,10
-8.48, None, None, None, None, None, None, None, None, -8.5, -8.6, None, -0.1, None, -4.5, None, None,2020-03-08 23:00:00, None, None, None,10
-8.76, None, None, None, None, None, None, None, None, -8.8, -8.8, None, 0.0, None, -4.5, None, None,2020-03-09 00:00:00, None, None, None,10
-8.98, None, None, None, None, None, None, None, None, -9.0, -9.2, None, 0.0, None, -4.5, None, None,2020-03-09 01:00:00, None, None, None,10
-9.25, None, None, None, None, None, None, None, None, -9.3, -9.4, None, -0.1, None, -4.5, None, None,2020-03-09 02:00:00, None, None, None,10
-9.67, None, None, None, None, None, None, None, None, -9.7, -9.8, None, -1.0, None, -4.5, None, None,2020-03-09 03:00:00, None, None, None,10
-9.98, None, None, None, None, None, None, None, None, -10.0, -10.0, None, -0.1, None, -4.5, None, None,2020-03-09 04:00:00, None, None, None,10
-10.3, None, None, None, None, None, None, None, None, -10.3, -10.3, None, -0.1, None, -4.5, None, None,2020-03-09 05:00:00, None, None, None,10
-10.82, None, None, None, None, None, None, None, None, -10.8, -10.8, None, -0.1, None, -4.5, None, None,2020-03-09 06:00:00, None, None, None,10
-10.85, None, None, None, None, None, None, None, None, -10.9, -10.9, None, -0.1, None, -10.5, None, None,2020-03-09 07:00:00, None, None, None,10
-11.06, None, None, None, None, None, None, None, None, -11.1, -11.1, None, -1.0, None, -10.5, None, None,2020-03-09 08:00:00, None, None, None,10
