BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 3.477, None, 88.7,2017-04-16 00:00:00, 0.22,16
None, None, 3.115, None, 87.6,2017-04-16 01:00:00, 0.406,16
None, None, 3.01, None, 88.9,2017-04-16 02:00:00, 0.09,16
None, None, 2.552, None, 89.7,2017-04-16 03:00:00, -0.29,16
None, None, 2.128, None, 90.9,2017-04-16 04:00:00, -1.137,16
None, None, 1.023, None, 92.4,2017-04-16 05:00:00, -1.55,16
None, None, 0.798, None, 93.2,2017-04-16 06:00:00, -1.18,16
None, None, 1.472, None, 93.2,2017-04-16 07:00:00, -0.601,16
None, None, 1.27, None, 90.8,2017-04-16 08:00:00, 0.116,16
None, None, 1.171, None, 86.1,2017-04-16 09:00:00, 1.996,16
None, None, 0.681, None, 76.62,2017-04-16 10:00:00, 4.831,16
None, None, 1.399, None, 70.56,2017-04-16 11:00:00, 6.996,16
None, None, 0.935, None, 61.75,2017-04-16 12:00:00, 8.26,16
None, None, 3.391, None, 62.88,2017-04-16 13:00:00, 9.26,16
None, None, 4.173, None, 59.25,2017-04-16 14:00:00, 9.66,16
None, None, 3.981, None, 58.28,2017-04-16 15:00:00, 8.54,16
None, None, 4.274, None, 61.61,2017-04-16 16:00:00, 7.601,16
None, None, 3.912, None, 62.09,2017-04-16 17:00:00, 6.64,16
None, None, 2.203, None, 63.1,2017-04-16 18:00:00, 5.72,16
None, None, 2.473, None, 63.81,2017-04-16 19:00:00, 4.961,16
None, None, 3.273, None, 69.04,2017-04-16 20:00:00, 3.546,16
None, None, 2.95, None, 76.23,2017-04-16 21:00:00, 2.037,16
None, None, 2.25, None, 76.85,2017-04-16 22:00:00, 1.213,16
None, None, 1.771, None, 77.83,2017-04-16 23:00:00, 0.625,16
None, None, 2.154, None, 75.58,2017-04-17 00:00:00, 0.359,16
None, None, 1.804, None, 73.6,2017-04-17 01:00:00, 0.07,16
None, None, 1.766, None, 84.5,2017-04-17 02:00:00, -0.779,16
None, None, 1.505, None, 82.8,2017-04-17 03:00:00, -0.923,16
None, None, 1.971, None, 79.64,2017-04-17 04:00:00, -1.011,16
None, None, 1.771, None, 77.19,2017-04-17 05:00:00, -1.407,16
None, None, 1.38, None, 81.6,2017-04-17 06:00:00, -2.092,16
None, None, 1.251, None, 82.5,2017-04-17 07:00:00, -2.586,16
None, None, 2.082, None, 73.2,2017-04-17 08:00:00, -2.533,16
