SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,4.1, -1.0,0.0,6.3, None,2019-03-26 00:00:00,289.0,95.0,13
None,4.1, None,0.0,5.8, None,2019-03-26 00:15:00,307.0,94.0,13
None,4.1, None,0.0,3.3, None,2019-03-26 00:30:00,295.0,94.0,13
None,4.0, None,0.0,3.0, None,2019-03-26 00:45:00,290.0,94.0,13
None,4.0, 0.0,0.0,3.8, None,2019-03-26 01:00:00,299.0,94.0,13
None,4.1, None,0.0,4.2, None,2019-03-26 01:15:00,254.0,93.0,13
None,4.1, None,0.0,3.0, None,2019-03-26 01:30:00,320.0,93.0,13
None,4.2, None,0.0,3.6, None,2019-03-26 01:45:00,300.0,93.0,13
None,4.2, 0.0,0.0,4.3, None,2019-03-26 02:00:00,206.0,92.0,13
None,4.1, None,0.0,3.4, None,2019-03-26 02:15:00,183.0,93.0,13
None,4.0, None,0.254,4.3, None,2019-03-26 02:30:00,187.0,93.0,13
None,4.0, None,0.0,4.1, None,2019-03-26 02:45:00,206.0,92.0,13
None,4.1, 1.0,0.0,4.9, None,2019-03-26 03:00:00,244.0,93.0,13
None,3.7, None,0.509,9.2, None,2019-03-26 03:15:00,238.0,93.0,13
None,3.0, None,0.508,6.6, None,2019-03-26 03:30:00,220.0,94.0,13
None,3.0, None,0.254,6.1, None,2019-03-26 03:45:00,288.0,95.0,13
None,2.9, 1.0,0.254,3.3, None,2019-03-26 04:00:00,251.0,96.0,13
None,2.8, None,0.254,3.1, None,2019-03-26 04:15:00,50.0,96.0,13
None,2.8, None,0.0,3.8, None,2019-03-26 04:30:00,288.0,96.0,13
None,2.8, None,0.0,4.6, None,2019-03-26 04:45:00,338.0,96.0,13
None,2.8, 1.0,0.0,4.3, None,2019-03-26 05:00:00,285.0,96.0,13
None,2.9, None,0.0,6.0, None,2019-03-26 05:15:00,294.0,96.0,13
None,3.0, None,0.0,6.3, None,2019-03-26 05:30:00,304.0,96.0,13
None,3.1, None,0.0,6.0, None,2019-03-26 05:45:00,303.0,96.0,13
None,3.2, 0.0,0.0,4.6, None,2019-03-26 06:00:00,346.0,95.0,13
None,3.1, None,0.0,6.1, None,2019-03-26 06:15:00,273.0,95.0,13
None,3.1, None,0.0,4.5, None,2019-03-26 06:30:00,328.0,95.0,13
None,3.1, None,0.0,5.2, None,2019-03-26 06:45:00,311.0,95.0,13
None,3.1, -1.0,0.0,5.8, None,2019-03-26 07:00:00,307.0,95.0,13
None,3.2, None,0.0,4.0, None,2019-03-26 07:15:00,348.0,95.0,13
None,3.3, None,0.0,4.0, None,2019-03-26 07:30:00,273.0,94.0,13
None,3.5, None,0.0,4.0, None,2019-03-26 07:45:00,182.0,95.0,13
None,4.1, 1.0,0.0,4.9, None,2019-03-26 08:00:00,189.0,93.0,13
None,5.5, None,0.0,6.1, None,2019-03-26 08:15:00,203.0,85.0,13
None,6.2, None,0.0,5.1, None,2019-03-26 08:30:00,206.0,83.0,13
None,6.5, None,0.0,6.3, None,2019-03-26 08:45:00,218.0,80.0,13
None,5.7, 0.0,0.0,7.1, None,2019-03-26 09:00:00,179.0,86.0,13
None,6.5, None,0.0,5.9, None,2019-03-26 09:15:00,207.0,82.0,13
None,7.1, None,0.0,7.1, None,2019-03-26 09:30:00,188.0,78.0,13
None,7.7, None,0.0,6.3, None,2019-03-26 09:45:00,187.0,73.0,13
None,7.8, 1.0,0.0,6.8, None,2019-03-26 10:00:00,178.0,74.0,13
None,7.4, None,0.0,5.4, None,2019-03-26 10:15:00,249.0,75.0,13
None,7.0, None,0.0,5.0, None,2019-03-26 10:30:00,299.0,76.0,13
None,6.6, None,0.0,5.7, None,2019-03-26 10:45:00,297.0,72.0,13
None,6.6, 0.0,0.0,5.9, None,2019-03-26 11:00:00,213.0,70.0,13
None,7.5, None,0.0,5.3, None,2019-03-26 11:15:00,223.0,67.0,13
None,8.4, None,0.0,6.3, None,2019-03-26 11:30:00,212.0,65.0,13
None,9.5, None,0.0,7.8, None,2019-03-26 11:45:00,212.0,63.0,13
None,9.5, 0.0,0.0,7.4, None,2019-03-26 12:00:00,297.0,59.0,13
None,8.5, None,0.0,5.9, None,2019-03-26 12:15:00,220.0,61.0,13
None,9.3, None,0.0,7.2, None,2019-03-26 12:30:00,182.0,59.0,13
None,9.9, None,0.0,9.0, None,2019-03-26 12:45:00,195.0,56.0,13
None,8.7, 0.0,0.0,7.3, None,2019-03-26 13:00:00,201.0,59.0,13
None,10.3, None,0.0,8.3, None,2019-03-26 13:15:00,219.0,49.0,13
None,10.6, None,0.0,8.2, None,2019-03-26 13:30:00,211.0,51.0,13
None,10.7, None,0.0,6.9, None,2019-03-26 13:45:00,195.0,52.0,13
None,9.8, 1.0,0.0,6.4, None,2019-03-26 14:00:00,237.0,54.0,13
None,10.2, None,0.0,8.7, None,2019-03-26 14:15:00,225.0,48.0,13
None,10.2, None,0.0,4.8, None,2019-03-26 14:30:00,207.0,49.0,13
None,10.5, None,0.0,6.1, None,2019-03-26 14:45:00,285.0,48.0,13
None,10.9, -1.0,0.0,6.4, None,2019-03-26 15:00:00,242.0,44.0,13
None,10.8, None,0.0,7.3, None,2019-03-26 15:15:00,214.0,47.0,13
None,10.9, None,0.0,6.6, None,2019-03-26 15:30:00,304.0,46.0,13
None,10.6, None,0.0,4.2, None,2019-03-26 15:45:00,319.0,46.0,13
None,11.2, 0.0,0.0,4.1, None,2019-03-26 16:00:00,142.0,43.0,13
None,10.6, None,0.0,4.7, None,2019-03-26 16:15:00,213.0,51.0,13
None,10.2, None,0.0,8.5, None,2019-03-26 16:30:00,158.0,51.0,13
None,9.2, None,0.0,11.1, None,2019-03-26 16:45:00,143.0,60.0,13
None,8.8, 0.0,0.0,10.9, None,2019-03-26 17:00:00,155.0,66.0,13
None,8.2, None,0.0,6.8, None,2019-03-26 17:15:00,162.0,68.0,13
None,7.6, None,0.0,8.0, None,2019-03-26 17:30:00,152.0,70.0,13
None,7.0, None,0.0,8.4, None,2019-03-26 17:45:00,146.0,72.0,13
None,6.3, 0.0,0.0,6.3, None,2019-03-26 18:00:00,147.0,78.0,13
None,5.5, None,0.0,5.5, None,2019-03-26 18:15:00,139.0,78.0,13
None,4.9, None,0.0,5.0, None,2019-03-26 18:30:00,124.0,82.0,13
None,4.3, None,0.0,5.2, None,2019-03-26 18:45:00,112.0,85.0,13
None,3.6, -2.0,0.0,4.7, None,2019-03-26 19:00:00,111.0,86.0,13
None,3.2, None,0.0,1.9, None,2019-03-26 19:15:00,49.0,85.0,13
None,2.7, None,0.0,2.9, None,2019-03-26 19:30:00,80.0,87.0,13
None,2.3, None,0.0,4.3, None,2019-03-26 19:45:00,82.0,89.0,13
None,2.1, 0.0,0.0,4.1, None,2019-03-26 20:00:00,79.0,90.0,13
None,2.0, None,0.0,5.2, None,2019-03-26 20:15:00,84.0,90.0,13
None,2.0, None,0.0,5.0, None,2019-03-26 20:30:00,83.0,91.0,13
None,1.9, None,0.0,5.6, None,2019-03-26 20:45:00,78.0,91.0,13
None,2.3, 0.0,0.0,4.9, None,2019-03-26 21:00:00,76.0,91.0,13
None,2.6, None,0.0,4.8, None,2019-03-26 21:15:00,66.0,88.0,13
None,3.1, None,0.0,6.2, None,2019-03-26 21:30:00,62.0,80.0,13
None,3.7, None,0.0,6.0, None,2019-03-26 21:45:00,41.0,75.0,13
None,3.8, 0.0,0.0,6.8, None,2019-03-26 22:00:00,41.0,74.0,13
None,3.7, None,0.0,5.5, None,2019-03-26 22:15:00,47.0,75.0,13
None,3.9, None,0.0,6.7, None,2019-03-26 22:30:00,39.0,75.0,13
