snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, None,2016-09-23 00:00:00, 7.7, None, 29.0, None,39
None, None,2016-09-23 01:00:00, 7.4, None, 25.0, None,39
None, None,2016-09-23 02:00:00, 6.6, None, 22.0, None,39
None, None,2016-09-23 03:00:00, 6.4, None, 21.0, None,39
None, None,2016-09-23 04:00:00, 6.0, None, 21.0, None,39
None, None,2016-09-23 05:00:00, 5.7, None, None, None,39
None, None,2016-09-23 06:00:00, 5.4, None, 22.0, None,39
None, None,2016-09-23 07:00:00, 5.2, None, 20.0, None,39
None, None,2016-09-23 08:00:00, 4.3, None, 21.0, None,39
None, None,2016-09-23 09:00:00, 3.8, None, 25.0, None,39
None, None,2016-09-23 10:00:00, 4.2, None, 20.0, None,39
None, None,2016-09-23 11:00:00, 4.0, None, None, None,39
None, None,2016-09-23 12:00:00, 4.4, None, 22.0, None,39
None, None,2016-09-23 13:00:00, 4.5, None, 21.0, None,39
None, None,2016-09-23 14:00:00, 4.6, None, 20.0, None,39
None, None,2016-09-23 15:00:00, 4.7, None, 22.0, None,39
None, None,2016-09-23 16:00:00, 5.2, None, 21.0, None,39
None, None,2016-09-23 17:00:00, 5.4, None, 22.0, None,39
None, None,2016-09-23 18:00:00, 7.0, None, 20.0, None,39
None, None,2016-09-23 19:00:00, 8.6, None, 19.0, None,39
None, None,2016-09-23 20:00:00, 8.1, None, None, None,39
None, None,2016-09-23 21:00:00, 8.4, None, 25.0, None,39
None, None,2016-09-23 22:00:00, 8.1, None, 24.0, None,39
None, None,2016-09-23 23:00:00, 8.0, None, 24.0, None,39
None, None,2016-09-24 00:00:00, 6.0, None, 25.0, None,39
None, None,2016-09-24 01:00:00, 5.9, None, 30.0, None,39
None, None,2016-09-24 02:00:00, 5.4, None, 26.0, None,39
None, None,2016-09-24 03:00:00, 4.8, None, None, None,39
None, None,2016-09-24 04:00:00, 4.7, None, 25.0, None,39
None, None,2016-09-24 05:00:00, 4.6, None, None, None,39
None, None,2016-09-24 06:00:00, 4.1, None, 25.0, None,39
None, None,2016-09-24 07:00:00, 4.3, None, 21.0, None,39
None, None,2016-09-24 08:00:00, 4.2, None, 20.0, None,39
None, None,2016-09-24 09:00:00, 3.9, None, 22.0, None,39
None, None,2016-09-24 10:00:00, 3.8, None, None, None,39
None, None,2016-09-24 11:00:00, 3.9, None, 20.0, None,39
None, None,2016-09-24 12:00:00, 4.0, None, 21.0, None,39
None, None,2016-09-24 13:00:00, 3.9, None, None, None,39
None, None,2016-09-24 14:00:00, 3.7, None, 22.0, None,39
None, None,2016-09-24 15:00:00, 3.8, None, 20.0, None,39
None, None,2016-09-24 16:00:00, 4.2, None, 21.0, None,39
None, None,2016-09-24 17:00:00, 4.6, None, 22.0, None,39
None, None,2016-09-24 18:00:00, 5.2, None, 23.0, None,39
None, None,2016-09-24 19:00:00, 5.2, None, 21.0, None,39
None, None,2016-09-24 20:00:00, 5.5, None, 20.0, None,39
None, None,2016-09-24 21:00:00, 5.6, None, 22.0, None,39
None, None,2016-09-24 22:00:00, 6.5, None, 21.0, None,39
None, None,2016-09-24 23:00:00, 6.2, None, 23.0, None,39
None, None,2016-09-25 00:00:00, 6.0, None, 26.0, None,39
None, None,2016-09-25 01:00:00, 5.9, None, 21.0, None,39
None, None,2016-09-25 02:00:00, 5.5, None, 22.0, None,39
None, None,2016-09-25 03:00:00, 5.4, None, 22.0, None,39
None, None,2016-09-25 04:00:00, 5.7, None, 23.0, None,39
None, None,2016-09-25 05:00:00, 4.9, None, 22.0, None,39
None, None,2016-09-25 06:00:00, 5.0, None, 22.0, None,39
None, None,2016-09-25 07:00:00, 5.0, None, 22.0, None,39
None, None,2016-09-25 08:00:00, 4.5, None, 22.0, None,39
None, None,2016-09-25 09:00:00, 4.7, None, 21.0, None,39
None, None,2016-09-25 10:00:00, 4.7, None, 20.0, None,39
None, None,2016-09-25 11:00:00, 4.5, None, 20.0, None,39
None, None,2016-09-25 12:00:00, 4.5, None, 21.0, None,39
None, None,2016-09-25 13:00:00, 4.4, None, 22.0, None,39
None, None,2016-09-25 14:00:00, 4.4, None, 21.0, None,39
None, None,2016-09-25 15:00:00, 4.5, None, 21.0, None,39
None, None,2016-09-25 16:00:00, 4.3, None, 27.0, None,39
None, None,2016-09-25 17:00:00, 4.4, None, 20.0, None,39
None, None,2016-09-25 18:00:00, 5.2, None, None, None,39
None, None,2016-09-25 19:00:00, 5.3, None, 20.0, None,39
None, None,2016-09-25 20:00:00, 5.4, None, 20.0, None,39
None, None,2016-09-25 21:00:00, 5.2, None, 28.0, None,39
None, None,2016-09-25 22:00:00, 5.5, None, 20.0, None,39
None, None,2016-09-25 23:00:00, 5.5, None, 22.0, None,39
None, None,2016-09-26 00:00:00, 5.0, None, None, None,39
None, None,2016-09-26 01:00:00, 4.3, None, 31.0, None,39
None, None,2016-09-26 02:00:00, 3.1, None, 34.0, None,39
None, None,2016-09-26 03:00:00, 2.9, None, 34.0, None,39
None, None,2016-09-26 04:00:00, 2.7, None, None, None,39
None, None,2016-09-26 05:00:00, 2.8, None, 23.0, None,39
None, None,2016-09-26 06:00:00, 2.8, None, None, None,39
None, None,2016-09-26 07:00:00, 2.7, None, None, None,39
None, None,2016-09-26 08:00:00, 2.8, None, None, None,39
None, None,2016-09-26 09:00:00, 3.2, None, 21.0, None,39
None, None,2016-09-26 10:00:00, 3.5, None, 24.0, None,39
None, None,2016-09-26 11:00:00, 4.2, None, 23.0, None,39
None, None,2016-09-26 12:00:00, 7.3, None, 22.0, None,39
None, None,2016-09-26 13:00:00, 7.7, None, 21.0, None,39
None, None,2016-09-26 14:00:00, 8.4, None, 23.0, None,39
None, None,2016-09-26 15:00:00, 7.0, None, 24.0, None,39
None, None,2016-09-26 16:00:00, 6.9, None, 24.0, None,39
None, None,2016-09-26 17:00:00, 7.3, None, None, None,39
None, None,2016-09-26 18:00:00, 8.0, None, 22.0, None,39
None, None,2016-09-26 19:00:00, 7.1, None, 23.0, None,39
None, None,2016-09-26 20:00:00, 8.0, None, 27.0, None,39
None, None,2016-09-26 21:00:00, 7.6, None, 23.0, None,39
None, None,2016-09-26 22:00:00, 7.5, None, 22.0, None,39
None, None,2016-09-26 23:00:00, 7.6, None, 22.0, None,39
None, None,2016-09-27 00:00:00, 5.1, None, None, None,39
None, None,2016-09-27 01:00:00, 5.1, None, 28.0, None,39
None, None,2016-09-27 02:00:00, 4.4, None, 32.0, None,39
None, None,2016-09-27 03:00:00, 3.7, None, 30.0, None,39
None, None,2016-09-27 04:00:00, 3.2, None, None, None,39
None, None,2016-09-27 05:00:00, 3.8, None, None, None,39
None, None,2016-09-27 06:00:00, 3.7, None, None, None,39
None, None,2016-09-27 07:00:00, 3.6, None, None, None,39
None, None,2016-09-27 08:00:00, 3.4, None, None, None,39
None, None,2016-09-27 09:00:00, 2.8, None, None, None,39
None, None,2016-09-27 10:00:00, 2.6, None, None, None,39
None, None,2016-09-27 11:00:00, 2.7, None, 24.0, None,39
None, None,2016-09-27 12:00:00, 2.6, None, 25.0, None,39
None, None,2016-09-27 13:00:00, 2.6, None, 26.0, None,39
None, None,2016-09-27 14:00:00, 2.4, None, None, None,39
None, None,2016-09-27 15:00:00, 2.4, None, None, None,39
None, None,2016-09-27 16:00:00, 2.9, None, None, None,39
None, None,2016-09-27 17:00:00, 3.7, None, 32.0, None,39
None, None,2016-09-27 18:00:00, 3.7, None, None, None,39
None, None,2016-09-27 19:00:00, 5.2, None, None, None,39
None, None,2016-09-27 20:00:00, 5.6, None, 21.0, None,39
None, None,2016-09-27 21:00:00, 6.1, None, None, None,39
None, None,2016-09-27 22:00:00, 6.7, None, None, None,39
None, None,2016-09-27 23:00:00, 6.6, None, 24.0, None,39
None, None,2016-09-28 00:00:00, 5.5, None, 20.0, None,39
None, None,2016-09-28 01:00:00, 4.9, None, 21.0, None,39
None, None,2016-09-28 02:00:00, 4.6, None, 22.0, None,39
None, None,2016-09-28 03:00:00, 4.3, None, 22.0, None,39
None, None,2016-09-28 04:00:00, 4.1, None, 23.0, None,39
None, None,2016-09-28 05:00:00, 3.9, None, 21.0, None,39
None, None,2016-09-28 06:00:00, 3.8, None, 22.0, None,39
None, None,2016-09-28 07:00:00, 3.6, None, 24.0, None,39
None, None,2016-09-28 08:00:00, 3.6, None, 35.0, None,39
None, None,2016-09-28 09:00:00, 3.7, None, 34.0, None,39
None, None,2016-09-28 10:00:00, 3.0, None, 34.0, None,39
None, None,2016-09-28 11:00:00, 3.0, None, 33.0, None,39
None, None,2016-09-28 12:00:00, 2.9, None, 26.0, None,39
None, None,2016-09-28 13:00:00, 2.7, None, 29.0, None,39
None, None,2016-09-28 14:00:00, 2.8, None, 23.0, None,39
None, None,2016-09-28 15:00:00, 2.8, None, 23.0, None,39
None, None,2016-09-28 16:00:00, 3.0, None, 23.0, None,39
None, None,2016-09-28 17:00:00, 3.6, None, 23.0, None,39
None, None,2016-09-28 18:00:00, 4.1, None, 22.0, None,39
None, None,2016-09-28 19:00:00, 4.5, None, 22.0, None,39
None, None,2016-09-28 20:00:00, 7.3, None, None, None,39
None, None,2016-09-28 21:00:00, 8.0, None, 24.0, None,39
None, None,2016-09-28 22:00:00, 7.7, None, None, None,39
None, None,2016-09-28 23:00:00, 6.9, None, None, None,39
None, None,2016-09-29 00:00:00, 7.3, None, None, None,39
None, None,2016-09-29 01:00:00, 6.6, None, 23.0, None,39
None, None,2016-09-29 02:00:00, 5.5, None, 19.0, None,39
None, None,2016-09-29 03:00:00, 4.2, None, 24.0, None,39
None, None,2016-09-29 04:00:00, 4.0, None, None, None,39
None, None,2016-09-29 05:00:00, 3.3, None, 25.0, None,39
None, None,2016-09-29 06:00:00, 3.3, None, None, None,39
None, None,2016-09-29 07:00:00, 2.6, None, 22.0, None,39
None, None,2016-09-29 08:00:00, 2.3, None, 24.0, None,39
None, None,2016-09-29 09:00:00, 1.7, None, 34.0, None,39
None, None,2016-09-29 10:00:00, 1.7, None, 24.0, None,39
None, None,2016-09-29 11:00:00, 1.3, None, 22.0, None,39
None, None,2016-09-29 12:00:00, 1.1, None, 24.0, None,39
None, None,2016-09-29 13:00:00, 0.6, None, 23.0, None,39
None, None,2016-09-29 14:00:00, 0.7, None, None, None,39
None, None,2016-09-29 15:00:00, 0.4, None, 24.0, None,39
None, None,2016-09-29 16:00:00, 0.5, None, 24.0, None,39
None, None,2016-09-29 17:00:00, 2.4, None, 31.0, None,39
None, None,2016-09-29 18:00:00, 5.6, None, 31.0, None,39
None, None,2016-09-29 19:00:00, 6.2, None, 31.0, None,39
None, None,2016-09-29 20:00:00, 7.8, None, None, None,39
None, None,2016-09-29 21:00:00, 8.8, None, None, None,39
None, None,2016-09-29 22:00:00, 9.0, None, 23.0, None,39
None, None,2016-09-29 23:00:00, 10.0, None, None, None,39
