pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,30.0, None, -16.6,-16.7, None, None, None, None,106.0,2022-12-03 09:00:00, None,49
None, None,30.0, None, -17.2,-16.9, None, None, None, None,107.0,2022-12-04 03:00:00, None,49
None, None,30.0, None, -14.8,-14.8, None, None, None, None,107.0,2022-12-04 20:00:00, None,49
None, None,30.0, None, -7.8,-7.8, None, None, None, None,108.0,2022-12-06 04:00:00, None,49
None, None,30.0, None, -5.0,-5.1, None, None, None, None,112.0,2022-12-06 13:00:00, None,49
None, None,31.0, None, -2.8,-2.7, None, None, None, None,114.0,2022-12-07 15:00:00, None,49
None, None,31.0, None, -3.7,-3.8, None, None, None, None,115.0,2022-12-07 23:00:00, None,49
None, None,33.0, None, -7.0,-7.0, None, None, None, None,119.0,2022-12-08 19:00:00, None,49
None, None,33.0, None, -8.1,-8.0, None, None, None, None,119.0,2022-12-09 05:00:00, None,49
0.0, None,33.0, None, -15.5,-15.2, None, None, None, None,117.0,2022-12-09 19:00:00, None,49
