time,tasmin,tasmax,pcp,week_of_year
2019-04-02,-6.0,11.7, 0.0,14
2019-04-03,-3.6,10.1, 0.0,14
2019-04-04,-1.3,10.2, 0.0,14
2019-04-05,-2.4,11.6, 2.0,14
2019-04-06,-2.2,9.5, 0.0,14
2019-04-07,-2.0,8.6, 0.0,14
2019-04-08,-2.2,11.4, 0.0,14
