AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
-7.4, 0.0, -9.7, 101.1,2022-11-12 00:00:00, 48.0, -2.5,46
-7.5, None, None, 101.1,2022-11-12 01:00:00, None, None,46
-7.4, None, None, 101.1,2022-11-12 02:00:00, None, None,46
-7.5, None, None, 101.1,2022-11-12 03:00:00, None, None,46
-7.8, None, None, 101.1,2022-11-12 04:00:00, 47.0, None,46
-8.3, None, None, 101.1,2022-11-12 05:00:00, 47.0, None,46
-8.2, None, None, 101.1,2022-11-12 06:00:00, 47.0, None,46
-8.9, None, None, 101.1,2022-11-12 07:00:00, 47.0, None,46
-8.6, None, None, 101.1,2022-11-12 08:00:00, 46.0, None,46
-9.3, None, None, 100.0,2022-11-12 09:00:00, 45.0, None,46
-9.7, None, None, 101.1,2022-11-12 10:00:00, 46.0, None,46
-8.7, None, None, 100.0,2022-11-12 11:00:00, 42.0, None,46
-7.3, None, None, 101.1,2022-11-12 12:00:00, 45.0, None,46
-4.8, None, None, 101.1,2022-11-12 13:00:00, 43.0, None,46
-2.5, None, None, 101.1,2022-11-12 14:00:00, 44.0, None,46
-3.4, None, None, 101.1,2022-11-12 15:00:00, 44.0, None,46
-2.5, None, None, 101.1,2022-11-12 16:00:00, 45.0, None,46
-2.6, None, None, 101.1,2022-11-12 17:00:00, 45.0, None,46
-3.0, None, None, 101.1,2022-11-12 18:00:00, 45.0, None,46
-3.2, None, None, 100.0,2022-11-12 19:00:00, 45.0, None,46
-3.1, None, None, 100.0,2022-11-12 20:00:00, 45.0, None,46
-3.4, None, None, 101.1,2022-11-12 21:00:00, 44.0, None,46
-3.1, None, None, 100.0,2022-11-12 22:00:00, 44.0, None,46
-3.5, None, None, 100.0,2022-11-12 23:00:00, 44.0, None,46
-4.0, 0.0, -6.1, 100.0,2022-11-13 00:00:00, 44.0, -0.9,46
-3.6, None, None, 100.0,2022-11-13 01:00:00, 44.0, None,46
-3.1, None, None, 100.0,2022-11-13 02:00:00, 43.0, None,46
-4.0, None, None, 100.0,2022-11-13 03:00:00, 43.0, None,46
-3.8, None, None, 100.0,2022-11-13 04:00:00, 43.0, None,46
-3.7, None, None, 100.0,2022-11-13 05:00:00, 43.0, None,46
-4.9, None, None, 100.0,2022-11-13 06:00:00, 43.0, None,46
-5.4, None, None, 100.0,2022-11-13 07:00:00, 43.0, None,46
-6.1, None, None, 100.0,2022-11-13 08:00:00, 43.0, None,46
-5.8, None, None, 100.0,2022-11-13 09:00:00, 43.0, None,46
-5.6, None, None, 100.0,2022-11-13 10:00:00, 43.0, None,46
-4.7, None, None, 100.0,2022-11-13 11:00:00, 43.0, None,46
-4.0, None, None, 100.0,2022-11-13 12:00:00, 43.0, None,46
-2.1, None, None, 100.0,2022-11-13 13:00:00, 43.0, None,46
-1.4, None, None, 100.0,2022-11-13 14:00:00, 43.0, None,46
-1.5, None, None, 100.0,2022-11-13 15:00:00, 43.0, None,46
-1.3, None, None, 100.0,2022-11-13 16:00:00, 43.0, None,46
-0.9, None, None, 100.0,2022-11-13 17:00:00, 42.0, None,46
-1.8, None, None, 100.0,2022-11-13 18:00:00, 43.0, None,46
-2.1, None, None, 100.0,2022-11-13 19:00:00, 43.0, None,46
-2.2, None, None, 100.0,2022-11-13 20:00:00, 42.0, None,46
-2.1, None, None, 100.0,2022-11-13 21:00:00, 42.0, None,46
-1.5, None, None, 100.0,2022-11-13 22:00:00, 43.0, None,46
-1.1, None, None, 100.0,2022-11-13 23:00:00, 42.0, None,46
-1.3, 0.0, -4.9, 100.0,2022-11-14 00:00:00, 42.0, 2.0,46
-0.7, None, None, 100.0,2022-11-14 01:00:00, 42.0, None,46
-0.4, None, None, 100.0,2022-11-14 02:00:00, 42.0, None,46
-0.4, None, None, 100.0,2022-11-14 03:00:00, 42.0, None,46
-1.1, None, None, 100.0,2022-11-14 04:00:00, 42.0, None,46
-1.5, None, None, 100.0,2022-11-14 05:00:00, 42.0, None,46
-1.6, None, None, 100.0,2022-11-14 06:00:00, 42.0, None,46
-1.5, None, None, 100.0,2022-11-14 07:00:00, 41.0, None,46
-1.9, None, None, 100.0,2022-11-14 08:00:00, 41.0, None,46
-2.2, None, None, 100.0,2022-11-14 09:00:00, 41.0, None,46
-3.0, None, None, 100.0,2022-11-14 10:00:00, 41.0, None,46
-1.6, None, None, 100.0,2022-11-14 11:00:00, 41.0, None,46
-0.2, None, None, 100.0,2022-11-14 12:00:00, 41.0, None,46
1.5, None, None, 100.0,2022-11-14 13:00:00, 41.0, None,46
1.4, None, None, 100.0,2022-11-14 14:00:00, 41.0, None,46
2.0, None, None, 100.0,2022-11-14 15:00:00, 40.0, None,46
1.4, None, None, 100.0,2022-11-14 16:00:00, 40.0, None,46
0.6, None, None, 100.0,2022-11-14 17:00:00, 40.0, None,46
-2.6, None, None, 100.0,2022-11-14 18:00:00, 40.0, None,46
-3.8, None, None, 100.0,2022-11-14 19:00:00, 40.0, None,46
-4.3, None, None, 100.0,2022-11-14 20:00:00, 40.0, None,46
-4.3, None, None, 99.0,2022-11-14 21:00:00, 40.0, None,46
-4.9, None, None, 99.0,2022-11-14 22:00:00, 40.0, None,46
-4.1, None, None, 99.0,2022-11-14 23:00:00, 39.0, None,46
-3.9, 0.0, -6.1, 99.0,2022-11-15 00:00:00, 40.0, 3.7,46
-4.5, None, None, 99.0,2022-11-15 01:00:00, 40.0, None,46
-4.2, None, None, 100.0,2022-11-15 02:00:00, 39.0, None,46
-4.3, None, None, 99.0,2022-11-15 03:00:00, 39.0, None,46
-4.4, None, None, 100.0,2022-11-15 04:00:00, 39.0, None,46
-4.0, None, None, 99.0,2022-11-15 05:00:00, 39.0, None,46
-4.7, None, None, 99.0,2022-11-15 06:00:00, 39.0, None,46
-4.9, None, None, 99.0,2022-11-15 07:00:00, 39.0, None,46
-4.6, None, None, 99.0,2022-11-15 08:00:00, 39.0, None,46
-4.4, None, None, 99.0,2022-11-15 09:00:00, 39.0, None,46
-4.2, None, None, 99.0,2022-11-15 10:00:00, 39.0, None,46
-5.6, None, None, 99.0,2022-11-15 11:00:00, 39.0, None,46
-4.1, None, None, 99.0,2022-11-15 12:00:00, 39.0, None,46
-0.8, None, None, 99.0,2022-11-15 13:00:00, 38.0, None,46
3.3, None, None, 99.0,2022-11-15 14:00:00, 38.0, None,46
-0.9, None, None, 99.0,2022-11-15 15:00:00, 38.0, None,46
1.2, None, None, 99.0,2022-11-15 16:00:00, 38.0, None,46
3.7, None, None, 99.0,2022-11-15 17:00:00, 38.0, None,46
-0.9, None, None, 99.0,2022-11-15 18:00:00, 38.0, None,46
-6.1, None, None, 99.0,2022-11-15 19:00:00, 38.0, None,46
-3.6, None, None, 99.0,2022-11-15 20:00:00, 38.0, None,46
-0.2, None, None, 99.0,2022-11-15 21:00:00, 38.0, None,46
-1.6, None, None, 99.0,2022-11-15 22:00:00, 38.0, None,46
-1.9, None, None, 99.0,2022-11-15 23:00:00, 38.0, None,46
-2.7, 0.0, -9.2, 99.0,2022-11-16 00:00:00, 38.0, -1.4,46
-4.9, None, None, 99.0,2022-11-16 01:00:00, 38.0, None,46
-5.7, None, None, 99.0,2022-11-16 02:00:00, 38.0, None,46
-3.1, None, None, 99.0,2022-11-16 03:00:00, 38.0, None,46
-3.7, None, None, 99.0,2022-11-16 04:00:00, 38.0, None,46
-3.7, None, None, 99.0,2022-11-16 05:00:00, 38.0, None,46
-4.7, None, None, 99.0,2022-11-16 06:00:00, 37.0, None,46
-8.7, None, None, 99.0,2022-11-16 07:00:00, 38.0, None,46
-9.2, None, None, 97.9,2022-11-16 08:00:00, 38.0, None,46
-9.2, None, None, 99.0,2022-11-16 09:00:00, 38.0, None,46
-5.0, None, None, 97.9,2022-11-16 10:00:00, 38.0, None,46
-6.6, None, None, 97.9,2022-11-16 11:00:00, 37.0, None,46
-6.3, None, None, 99.0,2022-11-16 12:00:00, 38.0, None,46
-3.2, None, None, 99.0,2022-11-16 13:00:00, 37.0, None,46
-2.8, None, None, 99.0,2022-11-16 14:00:00, 37.0, None,46
-2.8, None, None, 99.0,2022-11-16 15:00:00, 37.0, None,46
-1.6, None, None, 99.0,2022-11-16 16:00:00, 37.0, None,46
