AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
6.1,0.0,12.3,2016-06-10 00:00:00,24.0,98.0,24
5.8,0.0,11.5,2016-06-10 00:15:00,25.0,97.0,24
5.6,0.0,15.1,2016-06-10 00:30:00,46.0,97.0,24
5.7,0.0,16.9,2016-06-10 00:45:00,47.0,95.0,24
5.7,0.0,16.5,2016-06-10 01:00:00,40.0,93.0,24
5.5,0.0,20.4,2016-06-10 01:15:00,52.0,94.0,24
5.3,0.0,19.3,2016-06-10 01:30:00,55.0,95.0,24
5.5,0.0,19.1,2016-06-10 01:45:00,56.0,93.0,24
5.4,0.0,19.3,2016-06-10 02:00:00,52.0,92.0,24
5.3,0.0,20.7,2016-06-10 02:15:00,54.0,93.0,24
5.0,0.0,20.4,2016-06-10 02:30:00,51.0,95.0,24
5.0,0.0,20.2,2016-06-10 02:45:00,51.0,95.0,24
5.0,0.0,20.4,2016-06-10 03:00:00,48.0,96.0,24
4.9,0.0,20.9,2016-06-10 03:15:00,53.0,96.0,24
4.8,0.0,20.5,2016-06-10 03:30:00,48.0,97.0,24
4.8,0.0,20.1,2016-06-10 03:45:00,47.0,97.0,24
4.9,0.0,21.7,2016-06-10 04:00:00,53.0,97.0,24
4.9,0.0,21.0,2016-06-10 04:15:00,48.0,97.0,24
4.9,0.0,22.4,2016-06-10 04:30:00,56.0,97.0,24
5.1,0.0,18.7,2016-06-10 04:45:00,48.0,96.0,24
5.2,0.0,20.5,2016-06-10 05:00:00,45.0,96.0,24
5.5,0.0,21.1,2016-06-10 05:15:00,44.0,95.0,24
5.8,0.0,20.2,2016-06-10 05:30:00,46.0,94.0,24
6.1,0.0,19.2,2016-06-10 05:45:00,45.0,93.0,24
6.3,0.0,16.7,2016-06-10 06:00:00,39.0,92.0,24
6.8,0.0,13.3,2016-06-10 06:15:00,34.0,91.0,24
7.1,0.0,10.8,2016-06-10 06:30:00,20.0,91.0,24
7.6,0.0,11.3,2016-06-10 06:45:00,20.0,89.0,24
8.2,0.0,11.2,2016-06-10 07:00:00,21.0,86.0,24
7.7,0.0,11.1,2016-06-10 07:15:00,24.0,89.0,24
7.8,0.0,9.4,2016-06-10 07:30:00,11.0,88.0,24
9.1,0.0,0.7,2016-06-10 07:45:00,358.0,81.0,24
9.8,0.0,10.2,2016-06-10 08:00:00,16.0,77.0,24
10.1,0.0,5.9,2016-06-10 08:15:00,7.0,76.0,24
11.1,0.0,9.3,2016-06-10 08:30:00,3.0,66.0,24
11.3,0.0,13.4,2016-06-10 08:45:00,23.0,68.0,24
10.4,0.0,17.1,2016-06-10 09:00:00,48.0,67.0,24
9.6,0.0,12.3,2016-06-10 09:15:00,17.0,73.0,24
10.5,0.0,7.5,2016-06-10 09:30:00,4.0,65.0,24
9.6,0.0,11.4,2016-06-10 09:45:00,15.0,69.0,24
11.5,0.0,14.7,2016-06-10 10:00:00,32.0,61.0,24
10.6,0.0,14.0,2016-06-10 10:15:00,27.0,66.0,24
9.9,0.0,9.2,2016-06-10 10:30:00,8.0,64.0,24
10.7,0.0,11.4,2016-06-10 10:45:00,14.0,62.0,24
11.3,0.0,9.9,2016-06-10 11:00:00,13.0,62.0,24
11.2,0.0,13.4,2016-06-10 11:15:00,25.0,65.0,24
11.9,0.0,15.5,2016-06-10 11:30:00,36.0,63.0,24
11.4,0.0,11.2,2016-06-10 11:45:00,14.0,64.0,24
12.4,0.0,15.5,2016-06-10 12:00:00,40.0,56.0,24
11.6,0.0,9.3,2016-06-10 12:15:00,20.0,61.0,24
12.1,0.0,10.4,2016-06-10 12:30:00,6.0,60.0,24
12.3,0.0,9.8,2016-06-10 12:45:00,10.0,61.0,24
13.6,0.0,15.0,2016-06-10 13:00:00,11.0,52.0,24
13.5,0.0,17.1,2016-06-10 13:15:00,16.0,56.0,24
12.5,0.0,17.7,2016-06-10 13:30:00,33.0,61.0,24
12.9,0.0,16.0,2016-06-10 13:45:00,32.0,61.0,24
13.6,0.0,15.2,2016-06-10 14:00:00,30.0,56.0,24
13.7,0.0,13.3,2016-06-10 14:15:00,19.0,55.0,24
14.7,0.0,15.7,2016-06-10 14:30:00,50.0,48.0,24
14.0,0.0,12.3,2016-06-10 14:45:00,24.0,50.0,24
13.5,0.0,15.9,2016-06-10 15:00:00,45.0,57.0,24
12.6,0.0,12.5,2016-06-10 15:15:00,18.0,61.0,24
12.8,0.0,8.3,2016-06-10 15:30:00,3.0,58.0,24
12.9,0.0,11.9,2016-06-10 15:45:00,36.0,58.0,24
11.9,0.0,1.8,2016-06-10 16:00:00,333.0,70.0,24
10.5,0.0,12.8,2016-06-10 16:15:00,248.0,77.0,24
10.9,0.0,9.6,2016-06-10 16:30:00,292.0,74.0,24
10.7,0.0,9.7,2016-06-10 16:45:00,301.0,76.0,24
11.6,0.0,5.6,2016-06-10 17:00:00,321.0,71.0,24
13.3,0.0,4.0,2016-06-10 17:15:00,326.0,64.0,24
13.9,0.0,3.5,2016-06-10 17:30:00,348.0,59.0,24
13.8,0.25,7.0,2016-06-10 17:45:00,2.0,67.0,24
11.9,0.0,7.2,2016-06-10 18:00:00,5.0,71.0,24
10.6,0.0,8.9,2016-06-10 18:15:00,12.0,79.0,24
9.8,0.0,5.8,2016-06-10 18:30:00,17.0,82.0,24
8.9,0.0,12.5,2016-06-10 18:45:00,63.0,85.0,24
8.5,0.0,12.1,2016-06-10 19:00:00,53.0,83.0,24
8.4,0.0,13.8,2016-06-10 19:15:00,74.0,79.0,24
8.4,0.0,11.1,2016-06-10 19:30:00,43.0,78.0,24
8.4,0.0,7.8,2016-06-10 19:45:00,8.0,79.0,24
8.3,0.0,1.2,2016-06-10 20:00:00,26.0,81.0,24
8.1,0.0,1.9,2016-06-10 20:15:00,9.0,80.0,24
8.0,0.0,0.0,2016-06-10 20:30:00,6.0,85.0,24
7.8,0.0,0.0,2016-06-10 20:45:00,1.0,83.0,24
7.7,0.0,0.0,2016-06-10 21:00:00,15.0,85.0,24
7.5,0.0,0.0,2016-06-10 21:15:00,3.0,86.0,24
7.4,0.0,9.3,2016-06-10 21:30:00,8.0,88.0,24
7.3,0.0,3.0,2016-06-10 21:45:00,8.0,90.0,24
7.1,0.0,9.3,2016-06-10 22:00:00,8.0,90.0,24
