ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,10.0,0.0,2017-06-04,0.0,25.0,23,,,,,,,,,,,,,,,,,,
0.0,0.0,7.0,0.0,2017-06-05,0.0,25.0,23,,,,,,,,,,,,,,,,,,
0.0,0.0,8.5,0.0,2017-06-06,0.0,28.0,23,,,,,,,,,,,,,,,,,,
0.0,0.0,10.5,0.0,2017-06-07,0.0,30.0,23,,,,,,,,,,,,,,,,,,
0.2,0.2,14.0,0.0,2017-06-08,0.0,25.5,23,,,,,,,,,,,,,,,,,,
0.2,0.2,10.5,0.0,2017-06-09,0.0,25.5,23,,,,,,,,,,,,,,,,,,
1.0,1.0,7.0,0.0,2017-06-10,0.0,17.0,23,,,,,,,,,,,,,,,,,,
,,,,2017-06-04 00:00:00,,,23,9.0, None, None,0.0, None,8.0, None,15.4, None, None, None,43.0,,,,,,
,,,,2017-06-04 01:00:00,,,23,13.0, None, None,0.0, None,8.8, None,15.1, None, None, None,44.0,,,,,,
,,,,2017-06-04 02:00:00,,,23,33.0, None, None,0.0, None,5.9, None,14.4, None, None, None,46.0,,,,,,
,,,,2017-06-04 03:00:00,,,23,49.0, None, None,0.0, None,3.6, None,13.7, None, None, None,48.0,,,,,,
,,,,2017-06-04 04:00:00,,,23,358.0, None, None,0.0, None,7.3, None,13.4, None, None, None,46.0,,,,,,
,,,,2017-06-04 05:00:00,,,23,339.0, None, None,0.0, None,5.2, None,13.8, None, None, None,46.0,,,,,,
,,,,2017-06-04 06:00:00,,,23,186.0, None, None,0.0, None,3.2, None,14.0, None, None, None,47.0,,,,,,
