ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,13.5,0.0,2017-06-04,0.0,21.5,23,,,,,,
0.0,0.0,9.5,0.0,2017-06-05,0.0,25.0,23,,,,,,
0.0,0.0,10.5,0.0,2017-06-06,0.0,28.0,23,,,,,,
0.0,0.0,13.0,0.0,2017-06-07,0.0,29.5,23,,,,,,
0.0,0.0,16.5,0.0,2017-06-08,0.0,26.0,23,,,,,,
0.0,0.0,10.0,0.0,2017-06-09,0.0,21.0,23,,,,,,
3.0,3.0,11.0,0.0,2017-06-10,0.0,15.0,23,,,,,,
,,,,2017-06-04 00:00:00,,,23,,17.1,0.76,49.4,56.03,15.93
,,,,2017-06-04 01:00:00,,,23,,15.9,0.72,56.0,58.95,14.91
,,,,2017-06-04 02:00:00,,,23,,14.9,0.79,59.0,59.19,14.5
,,,,2017-06-04 03:00:00,,,23,,14.5,0.96,59.2,56.8,14.86
,,,,2017-06-04 04:00:00,,,23,,14.9,0.8,56.8,50.11,15.27
,,,,2017-06-04 05:00:00,,,23,,15.3,0.82,50.1,46.52,14.99
,,,,2017-06-04 06:00:00,,,23,,15.0,0.65,46.5,44.22,15.43
,,,,2017-06-04 07:00:00,,,23,,15.4,1.5,44.2,42.35,15.99
,,,,2017-06-04 08:00:00,,,23,,16.0,1.84,42.4,39.83,16.41
,,,,2017-06-04 09:00:00,,,23,,16.4,1.69,39.8,38.08,17.1
,,,,2017-06-04 10:00:00,,,23,,17.1,1.38,38.1,38.97,17.66
,,,,2017-06-04 11:00:00,,,23,,17.7,1.48,39.0,38.47,18.26
,,,,2017-06-04 12:00:00,,,23,,18.3,1.51,38.5,37.22,18.72
,,,,2017-06-04 13:00:00,,,23,,18.7,1.29,37.2,36.88,19.23
,,,,2017-06-04 14:00:00,,,23,,19.2,1.84,36.9,35.2,19.97
