pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 10.9, None, None, None, None, 13.15, None, 6.165, 348.9, None, None, 10.9, 10.7, -0.2, None, 21.8, None, None, None, None,2022-06-25 00:00:00, None, None, None, None,26
None, 10.88, None, None, None, None, 11.55, None, 6.685, 341.8, None, None, 10.9, 10.4, -0.1, None, 21.8, None, None, None, None,2022-06-25 01:00:00, None, None, None, None,26
None, 10.29, None, None, None, None, 11.84, None, 6.329, 345.9, None, None, 10.3, 9.6, -0.1, None, 21.8, None, None, None, None,2022-06-25 02:00:00, None, None, None, None,26
None, 9.38, None, None, None, None, 10.5, None, 6.493, 341.0, None, None, 9.4, 9.5, 0.0, None, 21.8, None, None, None, None,2022-06-25 03:00:00, None, None, None, None,26
None, 10.13, None, None, None, None, 10.89, None, 6.595, 341.2, None, None, 10.1, 9.2, -0.1, None, 21.8, None, None, None, None,2022-06-25 04:00:00, None, None, None, None,26
None, 9.45, None, None, None, None, 8.77, None, 6.666, 340.8, None, None, 9.5, 9.2, 0.0, None, 21.8, None, None, None, None,2022-06-25 05:00:00, None, None, None, None,26
None, 9.4, None, None, None, None, 9.42, None, 6.163, 340.3, None, None, 9.4, 8.8, -0.1, None, 21.8, None, None, None, None,2022-06-25 06:00:00, None, None, None, None,26
None, 9.71, None, None, None, None, 9.18, None, 6.301, 339.2, None, None, 9.7, 9.1, 0.0, None, 10.1, None, None, None, None,2022-06-25 07:00:00, None, None, None, None,26
None, 13.73, None, None, None, None, 20.04, None, 3.694, 357.6, None, None, 13.7, 9.1, 0.1, None, 13.6, None, None, None, None,2022-06-25 08:00:00, None, None, None, None,26
None, 16.2, None, None, None, None, 50.5, None, 1.397, 112.0, None, None, 16.2, 9.1, 0.7, None, 17.7, None, None, None, None,2022-06-25 09:00:00, None, None, None, None,26
None, 18.36, None, None, None, None, 23.44, None, 3.328, 160.7, None, None, 18.4, 9.1, 0.2, None, 18.4, None, None, None, None,2022-06-25 10:00:00, None, None, None, None,26
None, 19.49, None, None, None, None, 28.1, None, 5.271, 160.1, None, None, 19.5, 9.1, 0.2, None, 19.4, None, None, None, None,2022-06-25 11:00:00, None, None, None, None,26
None, 20.5, None, None, None, None, 25.07, None, 6.762, 175.4, None, None, 20.5, 9.1, 0.2, None, 20.8, None, None, None, None,2022-06-25 12:00:00, None, None, None, None,26
None, 22.38, None, None, None, None, 30.88, None, 6.639, 170.4, None, None, 22.4, 9.1, 0.3, None, 22.6, None, None, None, None,2022-06-25 13:00:00, None, None, None, None,26
None, 23.47, None, None, None, None, None, None, None, None, None, None, 23.5, 9.1, None, None, 23.3, None, None, None, None,2022-06-25 14:00:00, None, None, None, None,26
None, 22.66, None, None, None, None, 47.33, None, 7.843, 176.1, None, None, 22.7, 9.1, -0.1, None, 24.0, None, None, None, None,2022-06-25 15:00:00, None, None, None, None,26
None, 23.56, None, None, None, None, 38.28, None, 7.144, 175.9, None, None, 23.6, 9.1, 0.0, None, 24.1, None, None, None, None,2022-06-25 16:00:00, None, None, None, None,26
None, 22.94, None, None, None, None, 36.74, None, 7.475, 175.6, None, None, 22.9, 9.1, None, None, 24.4, None, None, None, None,2022-06-25 17:00:00, None, None, None, None,26
None, 22.95, None, None, None, None, 44.29, None, 5.255, 159.9, None, None, 23.0, 9.1, 0.0, None, 24.4, None, None, None, None,2022-06-25 18:00:00, None, None, None, None,26
None, 22.76, None, None, None, None, 46.57, None, 3.999, 159.2, None, None, 22.8, 22.6, None, None, 23.3, None, None, None, None,2022-06-25 19:00:00, None, None, None, None,26
None, 20.4, None, None, None, None, 49.85, None, 3.231, 207.2, None, None, 20.4, 20.2, -0.2, None, 23.3, None, None, None, None,2022-06-25 20:00:00, None, None, None, None,26
None, 15.56, None, None, None, None, 16.93, None, 4.12, 333.6, None, None, 15.6, 15.0, -0.6, None, 23.3, None, None, None, None,2022-06-25 21:00:00, None, None, None, None,26
None, 13.75, None, None, None, None, 13.35, None, 6.865, 343.6, None, None, 13.8, 13.3, -0.6, None, 23.3, None, None, None, None,2022-06-25 22:00:00, None, None, None, None,26
None, 12.55, None, None, None, None, 14.25, None, 6.199, 351.9, None, None, 12.6, 12.0, -0.3, None, 23.3, None, None, None, None,2022-06-25 23:00:00, None, None, None, None,26
None, 11.99, None, None, None, None, 12.42, None, 6.314, 353.0, None, None, 12.0, 11.6, -0.2, None, 23.3, None, None, None, None,2022-06-26 00:00:00, None, None, None, None,26
None, 12.1, None, None, None, None, 11.72, None, 6.462, 347.9, None, None, 12.1, 11.0, -0.1, None, 23.3, None, None, None, None,2022-06-26 01:00:00, None, None, None, None,26
None, 11.5, None, None, None, None, 10.7, None, 6.314, 345.0, None, None, 11.5, 10.6, -0.1, None, 23.3, None, None, None, None,2022-06-26 02:00:00, None, None, None, None,26
None, 10.03, None, None, None, None, 10.98, None, 6.537, 346.4, None, None, 10.0, 10.0, 0.0, None, 23.3, None, None, None, None,2022-06-26 03:00:00, None, None, None, None,26
None, 10.98, None, None, None, None, 11.61, None, 6.368, 342.9, None, None, 11.0, 9.9, -0.1, None, 23.3, None, None, None, None,2022-06-26 04:00:00, None, None, None, None,26
None, 10.34, None, None, None, None, 12.85, None, 6.473, 346.2, None, None, 10.3, 9.7, 0.0, None, 23.3, None, None, None, None,2022-06-26 05:00:00, None, None, None, None,26
None, 9.84, None, None, None, None, 11.42, None, 6.256, 343.2, None, None, 9.8, 9.5, 0.0, None, 23.3, None, None, None, None,2022-06-26 06:00:00, None, None, None, None,26
None, 10.41, None, None, None, None, 10.15, None, 5.958, 342.0, None, None, 10.4, 9.5, -0.1, None, 10.7, None, None, None, None,2022-06-26 07:00:00, None, None, None, None,26
None, 14.39, None, None, None, None, 15.93, None, 3.654, 356.0, None, None, 14.4, 9.5, 0.1, None, 14.3, None, None, None, None,2022-06-26 08:00:00, None, None, None, None,26
None, 16.8, None, None, None, None, 45.57, None, 1.5, 120.8, None, None, 16.8, 9.5, 0.7, None, 18.4, None, None, None, None,2022-06-26 09:00:00, None, None, None, None,26
None, 18.65, None, None, None, None, 21.18, None, 3.761, 163.9, None, None, 18.7, 9.5, 0.2, None, 18.5, None, None, None, None,2022-06-26 10:00:00, None, None, None, None,26
None, 19.69, None, None, None, None, 28.78, None, 4.685, 154.8, None, None, 19.7, 9.5, 0.3, None, 20.3, None, None, None, None,2022-06-26 11:00:00, None, None, None, None,26
None, 21.24, None, None, None, None, 27.92, None, 6.623, 168.1, None, None, 21.2, 9.5, 0.1, None, 22.2, None, None, None, None,2022-06-26 12:00:00, None, None, None, None,26
None, 22.45, None, None, None, None, 28.79, None, 6.772, 162.3, None, None, 22.5, 9.5, 0.2, None, 23.2, None, None, None, None,2022-06-26 13:00:00, None, None, None, None,26
None, 23.36, None, None, None, None, 30.31, None, 8.23, 179.4, None, None, 23.4, 9.5, 0.2, None, 23.8, None, None, None, None,2022-06-26 14:00:00, None, None, None, None,26
None, 23.5, None, None, None, None, 42.87, None, 8.04, 190.4, None, None, 23.5, 9.5, 0.1, None, 24.5, None, None, None, None,2022-06-26 15:00:00, None, None, None, None,26
None, 24.71, None, None, None, None, 56.07, None, 6.92, 170.9, None, None, 24.7, 9.5, 0.0, None, 25.0, None, None, None, None,2022-06-26 16:00:00, None, None, None, None,26
None, 23.94, None, None, None, None, 43.99, None, 7.284, 179.7, None, None, 23.9, 9.5, -0.1, None, 25.0, None, None, None, None,2022-06-26 17:00:00, None, None, None, None,26
None, 24.22, None, None, None, None, 40.26, None, 5.639, 172.1, None, None, 24.2, 9.5, 0.0, None, 25.0, None, None, None, None,2022-06-26 18:00:00, None, None, None, None,26
None, 23.24, None, None, None, None, 41.98, None, 4.844, 190.3, None, None, 23.2, 23.1, 0.0, None, 24.5, None, None, None, None,2022-06-26 19:00:00, None, None, None, None,26
None, 20.58, None, None, None, None, 55.69, None, 2.483, 268.7, None, None, 20.6, 20.7, -0.1, None, 24.5, None, None, None, None,2022-06-26 20:00:00, None, None, None, None,26
None, 15.4, None, None, None, None, 11.13, None, 4.934, 336.7, None, None, 15.4, 15.5, -0.6, None, 24.5, None, None, None, None,2022-06-26 21:00:00, None, None, None, None,26
None, 14.09, None, None, None, None, 14.0, None, 5.234, 353.1, None, None, 14.1, 14.2, -0.6, None, 24.5, None, None, None, None,2022-06-26 22:00:00, None, None, None, None,26
None, 13.04, None, None, None, None, 13.95, None, 5.626, 351.0, None, None, 13.0, 12.9, -0.3, None, 24.5, None, None, None, None,2022-06-26 23:00:00, None, None, None, None,26
None, 13.05, None, None, None, None, 13.83, None, 6.649, 351.2, None, None, 13.1, 12.5, -0.2, None, 24.5, None, None, None, None,2022-06-27 00:00:00, None, None, None, None,26
None, 12.4, None, None, None, None, 10.85, None, 6.953, 344.7, None, None, 12.4, 12.3, -0.1, None, 24.5, None, None, None, None,2022-06-27 01:00:00, None, None, None, None,26
None, 12.21, None, None, None, None, 9.83, None, 6.64, 342.3, None, None, 12.2, 11.7, -0.1, None, 24.5, None, None, None, None,2022-06-27 02:00:00, None, None, None, None,26
None, 11.91, None, None, None, None, 9.99, None, 7.053, 339.4, None, None, 11.9, 11.6, -0.1, None, 24.5, None, None, None, None,2022-06-27 03:00:00, None, None, None, None,26
None, 11.22, None, None, None, None, 8.82, None, 6.901, 340.1, None, None, 11.2, 11.2, 0.0, None, 24.5, None, None, None, None,2022-06-27 04:00:00, None, None, None, None,26
None, 11.77, None, None, None, None, 10.62, None, 6.948, 342.4, None, None, 11.8, 10.9, -0.2, None, 24.5, None, None, None, None,2022-06-27 05:00:00, None, None, None, None,26
None, 10.66, None, None, None, None, 7.936, None, 6.416, 339.4, None, None, 10.7, 10.5, 0.1, None, 24.5, None, None, None, None,2022-06-27 06:00:00, None, None, None, None,26
None, 11.33, None, None, None, None, 10.4, None, 5.677, 342.5, None, None, 11.3, 10.6, 0.0, None, 11.5, None, None, None, None,2022-06-27 07:00:00, None, None, None, None,26
None, 14.72, None, None, None, None, 14.76, None, 3.967, 353.6, None, None, 14.7, 10.6, 0.2, None, 14.7, None, None, None, None,2022-06-27 08:00:00, None, None, None, None,26
None, 17.8, None, None, None, None, 62.13, None, 1.663, 108.0, None, None, 17.8, 10.6, None, None, 19.0, None, None, None, None,2022-06-27 09:00:00, None, None, None, None,26
