RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
None, None, None, None, 10.61, 254.0, None, 13.9, None, None, None, None, None, None, None, None, None, 13.85, None, 19.9, None, None, 4.765, None, 13.9, None, None, None,2022-06-25 00:00:00, None,26
None, None, None, None, 9.75, 235.0, None, 13.2, None, None, None, None, None, None, None, None, None, 13.59, None, 19.9, None, None, 12.73, None, 13.6, None, None, None,2022-06-25 01:00:00, None,26
None, None, None, None, 1.905, 222.1, None, 13.2, None, None, None, None, None, None, None, None, None, 13.74, None, 19.9, None, None, 32.61, None, 13.7, None, None, None,2022-06-25 03:00:00, None,26
None, None, None, None, 3.027, 18.96, None, None, None, None, None, None, None, None, None, None, None, 13.38, None, None, None, None, 47.29, None, None, None, None, None,2022-06-25 04:00:00, None,26
None, None, None, None, 5.317, 83.2, None, 13.2, None, None, None, None, None, None, None, None, None, 13.24, None, 19.9, None, None, 8.84, None, 13.2, None, None, None,2022-06-25 05:00:00, None,26
None, None, None, None, 4.916, 72.2, None, 13.2, None, None, None, None, None, None, None, None, None, 13.76, None, 19.9, None, None, 46.86, None, 13.8, None, None, None,2022-06-25 06:00:00, None,26
None, None, None, None, 3.311, 345.7, None, 13.2, None, None, None, None, None, None, None, None, None, 13.95, None, 13.9, None, None, 65.76, None, 14.0, None, None, None,2022-06-25 07:00:00, None,26
None, None, None, None, 8.08, 10.19, None, 13.2, None, None, None, None, None, None, None, None, None, 16.39, None, 16.3, None, None, 14.57, None, 16.4, None, None, None,2022-06-25 08:00:00, None,26
None, None, None, None, 4.614, 48.5, None, 13.2, None, None, None, None, None, None, None, None, None, 17.57, None, 17.5, None, None, 57.88, None, 17.6, None, None, None,2022-06-25 09:00:00, None,26
None, None, None, None, 3.811, 68.78, None, 13.2, None, None, None, None, None, None, None, None, None, 18.29, None, 19.0, None, None, 57.89, None, 18.3, None, None, None,2022-06-25 10:00:00, None,26
