pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,14.2,14.1, 1026.1, -0.1, None,22.6,56.0,2022-06-25 00:00:00, None,5.0, 931.0,26
None,12.6,12.5, 1026.1, 0.0, None,22.6,63.0,2022-06-25 01:00:00, None,5.0, 931.0,26
None,11.4,11.3, 1027.2, 0.0, None,22.6,67.0,2022-06-25 02:00:00, None,6.0, 932.0,26
None,8.6,8.7, 1027.3, 0.0, None,22.6,81.0,2022-06-25 03:00:00, None,6.0, 932.0,26
None,7.5,7.5, 1027.4, 0.0, None,22.6,84.0,2022-06-25 04:00:00, None,5.0, 932.0,26
None,6.6,6.6, 1027.5, 0.0, None,22.6,88.0,2022-06-25 05:00:00, None,5.0, 932.0,26
None,6.2,5.9, 1027.5, 0.0, None,22.6,89.0,2022-06-25 06:00:00, None,4.0, 932.0,26
None,9.0,6.1, 1027.3, 0.1, None,9.2,77.0,2022-06-25 07:00:00, None,5.0, 932.0,26
None,11.3,6.1, 1027.1, 0.1, None,11.5,67.0,2022-06-25 08:00:00, None,6.0, 932.0,26
None,14.3,6.1, 1027.0, 0.0, None,14.6,59.0,2022-06-25 09:00:00, None,6.0, 932.0,26
None,16.0,6.1, 1027.1, -0.1, None,16.1,53.0,2022-06-25 10:00:00, None,7.0, 932.0,26
None,18.1,6.1, 1027.0, 0.0, None,17.9,50.0,2022-06-25 11:00:00, None,7.0, 932.0,26
None,20.4,6.1, 1025.8, -0.2, None,20.3,35.0,2022-06-25 12:00:00, None,4.0, 931.0,26
None,22.0,6.1, 1025.8, 0.0, None,21.9,32.0,2022-06-25 13:00:00, None,4.0, 931.0,26
None,22.6,6.1, 1025.9, -0.1, None,22.6,28.0,2022-06-25 14:00:00, None,3.0, 931.0,26
None,22.4,6.1, 1025.0, -0.5, None,23.5,28.0,2022-06-25 15:00:00, None,3.0, 930.0,26
None,23.3,6.1, 1025.1, 0.0, None,23.7,27.0,2022-06-25 16:00:00, None,3.0, 930.0,26
None,23.9,6.1, 1025.1, -0.3, None,24.5,27.0,2022-06-25 17:00:00, None,4.0, 930.0,26
None,23.0,6.1, 1025.2, -0.3, None,24.5,27.0,2022-06-25 18:00:00, None,3.0, 930.0,26
None,23.0,22.5, 1023.8, -0.2, None,23.3,29.0,2022-06-25 19:00:00, None,4.0, 929.0,26
None,21.9,21.6, 1023.7, -0.3, None,23.3,30.0,2022-06-25 20:00:00, None,4.0, 929.0,26
None,20.5,20.4, 1023.6, -0.3, None,23.3,31.0,2022-06-25 21:00:00, None,3.0, 929.0,26
None,17.2,17.0, 1024.8, -0.2, None,23.3,43.0,2022-06-25 22:00:00, None,4.0, 930.0,26
None,15.5,15.2, 1024.8, -0.2, None,23.3,46.0,2022-06-25 23:00:00, None,4.0, 930.0,26
None,14.1,14.2, 1024.7, -0.1, None,23.3,51.0,2022-06-26 00:00:00, None,4.0, 930.0,26
None,13.8,13.4, 1024.6, 0.0, None,23.3,51.0,2022-06-26 01:00:00, None,4.0, 930.0,26
None,11.9,12.0, 1025.8, 0.0, None,23.3,61.0,2022-06-26 02:00:00, None,4.0, 931.0,26
None,8.9,8.8, 1026.1, 0.0, None,23.3,76.0,2022-06-26 03:00:00, None,5.0, 931.0,26
