max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
19.0, None, None, None, None,13.9, None, 0.0, None,-1.0,2022-06-25 00:00:00,51.0, None,26
19.0, None, None, None, None,14.0, None, 0.0, None,1.0,2022-06-25 01:00:00,52.0, None,26
19.0, None, None, None, None,13.7, None, 0.0, None,0.0,2022-06-25 02:00:00,52.0, None,26
19.0, None, None, None, None,12.5, None, 0.0, None,0.0,2022-06-25 04:00:00,52.0, None,26
19.0, None, None, None, None,12.3, None, 0.0, None,0.0,2022-06-25 05:00:00,52.0, None,26
19.0, None, None, None, None,11.6, None, 0.0, None,-1.0,2022-06-25 06:00:00,51.0, None,26
15.3, None, None, None, None,15.1, 11.5, 0.0, None,0.0,2022-06-25 07:00:00,51.0, None,26
16.0, None, None, None, None,15.1, 11.5, 0.0, None,1.0,2022-06-25 08:00:00,51.0, None,26
16.1, None, None, None, None,15.7, 11.5, 0.0, None,0.0,2022-06-25 09:00:00,51.0, None,26
16.6, None, None, None, None,16.6, 11.5, 0.0, None,2.0,2022-06-25 10:00:00,52.0, None,26
17.4, None, None, None, None,17.0, 11.5, 0.0, None,-3.0,2022-06-25 11:00:00,49.0, None,26
18.3, None, None, None, None,18.3, 11.5, 0.0, None,1.0,2022-06-25 12:00:00,51.0, None,26
19.6, None, None, None, None,19.4, 11.5, 0.0, None,2.0,2022-06-25 13:00:00,52.0, None,26
20.6, None, None, None, None,20.6, None, 0.0, None,-4.0,2022-06-25 14:00:00,49.0, None,26
21.3, None, None, None, None,20.6, None, 0.0, None,-2.0,2022-06-25 15:00:00,47.0, None,26
21.5, None, None, None, None,21.1, None, 0.0, None,-2.0,2022-06-25 16:00:00,45.0, None,26
21.5, None, None, None, None,20.7, None, 0.0, None,0.0,2022-06-25 17:00:00,45.0, None,26
21.5, None, None, None, None,19.9, None, 0.0, None,-3.0,2022-06-25 18:00:00,43.0, None,26
20.1, None, None, None, None,19.2, 19.2, 0.0, None,-1.0,2022-06-25 19:00:00,42.0, None,26
20.1, None, None, None, None,18.3, 18.3, 0.0, None,0.0,2022-06-25 20:00:00,42.0, None,26
20.1, None, None, None, None,16.1, 16.1, 0.0, None,0.0,2022-06-25 21:00:00,41.0, None,26
20.1, None, None, None, None,15.9, None, 0.0, None,0.0,2022-06-25 22:00:00,41.0, None,26
20.1, None, None, None, None,15.5, None, 0.0, None,-1.0,2022-06-25 23:00:00,41.0, None,26
20.1, None, None, None, None,15.4, None, 0.0, None,0.0,2022-06-26 00:00:00,41.0, None,26
20.1, None, None, None, None,14.3, None, 0.0, None,0.0,2022-06-26 01:00:00,41.0, None,26
20.1, None, None, None, None,14.1, None, 0.0, None,-1.0,2022-06-26 02:00:00,40.0, None,26
20.1, None, None, None, None,13.5, None, 0.0, None,1.0,2022-06-26 03:00:00,41.0, None,26
20.1, None, None, None, None,12.9, None, 0.0, None,0.0,2022-06-26 04:00:00,41.0, None,26
20.1, None, None, None, None,12.2, None, 0.0, None,0.0,2022-06-26 05:00:00,41.0, None,26
20.1, None, None, None, None,12.0, None, 0.0, None,-1.0,2022-06-26 06:00:00,40.0, None,26
14.3, None, None, None, None,13.6, 11.7, 0.0, None,0.0,2022-06-26 07:00:00,40.0, None,26
14.7, None, None, None, None,14.3, 11.7, 0.0, None,2.0,2022-06-26 08:00:00,42.0, None,26
16.2, None, None, None, None,15.6, 11.7, 0.0, None,-1.0,2022-06-26 09:00:00,41.0, None,26
17.0, None, None, None, None,16.4, 11.7, 0.0, None,0.0,2022-06-26 10:00:00,41.0, None,26
18.4, None, None, None, None,17.6, None, 0.0, None,-2.0,2022-06-26 11:00:00,39.0, None,26
18.9, None, None, None, None,18.1, None, 0.0, None,2.0,2022-06-26 12:00:00,40.0, None,26
20.0, None, None, None, None,18.9, None, 0.0, None,2.0,2022-06-26 13:00:00,42.0, None,26
20.8, None, None, None, None,20.3, None, 0.0, None,-7.0,2022-06-26 14:00:00,35.0, None,26
20.9, None, None, None, None,20.5, None, 0.0, None,-2.0,2022-06-26 15:00:00,34.0, None,26
21.4, None, None, None, None,21.3, None, 0.0, None,0.0,2022-06-26 16:00:00,34.0, None,26
21.9, None, None, None, None,21.1, None, 0.0, None,0.0,2022-06-26 17:00:00,34.0, None,26
21.9, None, None, None, None,21.3, None, 0.0, None,1.0,2022-06-26 18:00:00,35.0, None,26
21.3, None, None, None, None,20.5, 20.4, 0.0, None,-2.0,2022-06-26 19:00:00,33.0, None,26
21.3, None, None, None, None,19.5, None, 0.0, None,-1.0,2022-06-26 20:00:00,32.0, None,26
21.3, None, None, None, None,17.8, None, 0.0, None,0.0,2022-06-26 21:00:00,32.0, None,26
21.3, None, None, None, None,16.7, None, 0.0, None,-1.0,2022-06-26 22:00:00,31.0, None,26
21.3, None, None, None, None,16.5, None, 0.0, None,0.0,2022-06-26 23:00:00,30.0, None,26
21.3, None, None, None, None,16.2, None, 0.0, None,1.0,2022-06-27 00:00:00,31.0, None,26
21.3, None, None, None, None,15.4, None, 0.0, None,0.0,2022-06-27 01:00:00,31.0, None,26
21.3, None, None, None, None,15.1, None, 0.0, None,1.0,2022-06-27 02:00:00,31.0, None,26
21.3, None, None, None, None,14.7, None, 0.0, None,-1.0,2022-06-27 03:00:00,31.0, None,26
21.3, None, None, None, None,14.8, None, 0.0, None,2.0,2022-06-27 04:00:00,33.0, None,26
21.3, None, None, None, None,14.3, None, 0.0, None,0.0,2022-06-27 05:00:00,33.0, None,26
21.3, None, None, None, None,13.6, None, 0.0, None,-2.0,2022-06-27 06:00:00,31.0, None,26
16.4, None, None, None, None,16.4, 13.4, 0.0, None,0.0,2022-06-27 07:00:00,31.0, None,26
19.2, None, None, None, None,17.2, 13.4, 0.0, None,1.0,2022-06-27 08:00:00,32.0, None,26
19.8, None, None, None, None,18.9, 13.4, 0.0, None,-2.0,2022-06-27 09:00:00,30.0, None,26
20.5, None, None, None, None,19.1, 13.4, 0.0, None,1.0,2022-06-27 10:00:00,31.0, None,26
21.1, None, None, None, None,20.1, 13.4, 0.0, None,-1.0,2022-06-27 11:00:00,30.0, None,26
21.9, None, None, None, None,21.6, 13.4, 0.0, None,1.0,2022-06-27 12:00:00,31.0, None,26
22.7, None, None, None, None,22.2, 13.4, 0.0, None,-1.0,2022-06-27 13:00:00,30.0, None,26
24.1, None, None, None, None,21.8, None, 0.0, None,-1.0,2022-06-27 14:00:00,29.0, None,26
24.1, None, None, None, None,23.8, None, 0.0, None,0.0,2022-06-27 15:00:00,29.0, None,26
24.5, None, None, None, None,24.4, None, 0.0, None,-1.0,2022-06-27 16:00:00,28.0, None,26
24.7, None, None, None, None,23.7, None, 0.0, None,-2.0,2022-06-27 17:00:00,26.0, None,26
24.8, None, None, None, None,23.7, None, 0.0, None,-1.0,2022-06-27 18:00:00,25.0, None,26
24.1, None, None, None, None,24.0, 23.5, 0.0, None,0.0,2022-06-27 19:00:00,25.0, None,26
24.1, None, None, None, None,20.8, 20.8, 0.0, None,0.0,2022-06-27 21:00:00,24.0, None,26
24.1, None, None, None, None,20.4, 19.6, 0.0, None,0.0,2022-06-27 22:00:00,24.0, None,26
24.1, None, None, None, None,20.5, 19.1, 0.0, None,-1.0,2022-06-27 23:00:00,23.0, None,26
24.1, None, None, None, None,18.0, 18.0, 0.0, None,-1.0,2022-06-28 00:00:00,21.0, None,26
24.1, None, None, None, None,17.8, 17.0, 0.0, None,0.0,2022-06-28 01:00:00,21.0, None,26
24.1, None, None, None, None,17.4, 17.0, 0.0, None,1.0,2022-06-28 02:00:00,22.0, None,26
24.1, None, None, None, None,16.9, 16.5, 0.0, None,-1.0,2022-06-28 03:00:00,21.0, None,26
24.1, None, None, None, None,16.5, 16.0, 0.0, None,0.0,2022-06-28 04:00:00,21.0, None,26
24.1, None, None, None, None,15.0, 15.0, 0.0, None,-1.0,2022-06-28 05:00:00,19.0, None,26
24.1, None, None, None, None,14.7, None, 0.0, None,0.0,2022-06-28 06:00:00,19.0, None,26
17.1, None, None, None, None,16.7, 14.7, 0.0, None,1.0,2022-06-28 07:00:00,19.0, None,26
17.1, None, None, None, None,16.7, None, 0.0, None,1.0,2022-06-28 08:00:00,20.0, None,26
18.9, None, None, None, None,18.8, None, 0.0, None,2.0,2022-06-28 09:00:00,22.0, None,26
20.3, None, None, None, None,19.1, None, 0.0, None,-3.0,2022-06-28 10:00:00,20.0, None,26
20.3, None, None, None, None,18.9, None, 0.0, None,2.0,2022-06-28 11:00:00,21.0, None,26
