air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
19.8,19.2, None,23.2,43.0,2022-06-25 02:00:00,7.0,26
19.9,19.2, None,23.2,41.0,2022-06-25 03:00:00,6.0,26
17.8,17.4, None,23.2,51.0,2022-06-25 04:00:00,7.0,26
17.9,17.2, None,23.2,50.0,2022-06-25 05:00:00,7.0,26
18.4,17.2, None,23.2,48.0,2022-06-25 06:00:00,7.0,26
18.0,17.3, None,18.6,54.0,2022-06-25 07:00:00,9.0,26
19.3,17.3, None,19.2,47.0,2022-06-25 08:00:00,8.0,26
19.6,17.3, None,19.6,51.0,2022-06-25 09:00:00,9.0,26
20.8,17.3, None,21.0,49.0,2022-06-25 10:00:00,9.0,26
22.0,17.3, None,22.7,44.0,2022-06-25 11:00:00,9.0,26
22.8,17.3, None,22.7,47.0,2022-06-25 12:00:00,11.0,26
24.0,17.3, None,24.5,43.0,2022-06-25 13:00:00,10.0,26
24.7,17.3, None,24.8,39.0,2022-06-25 14:00:00,10.0,26
25.5,17.3, None,25.4,34.0,2022-06-25 15:00:00,9.0,26
26.1,17.3, None,26.4,31.0,2022-06-25 16:00:00,7.0,26
26.1,17.3, None,26.4,31.0,2022-06-25 17:00:00,8.0,26
26.7,17.3, None,26.8,27.0,2022-06-25 18:00:00,7.0,26
27.0,26.4, None,27.3,25.0,2022-06-25 19:00:00,5.0,26
27.3,26.4, None,27.6,26.0,2022-06-25 20:00:00,6.0,26
27.2,26.4, None,27.6,25.0,2022-06-25 21:00:00,6.0,26
25.9,25.8, None,27.6,31.0,2022-06-25 22:00:00,7.0,26
25.6,25.4, None,27.6,30.0,2022-06-25 23:00:00,7.0,26
24.2,24.0, None,27.6,29.0,2022-06-26 00:00:00,5.0,26
23.5,23.4, None,27.6,30.0,2022-06-26 01:00:00,5.0,26
23.1,23.0, None,27.6,29.0,2022-06-26 02:00:00,4.0,26
21.9,21.9, None,27.6,33.0,2022-06-26 03:00:00,5.0,26
21.6,21.6, None,27.6,33.0,2022-06-26 04:00:00,5.0,26
21.2,20.5, None,27.6,38.0,2022-06-26 05:00:00,6.0,26
21.3,20.5, None,27.6,37.0,2022-06-26 06:00:00,6.0,26
21.6,20.5, None,21.6,35.0,2022-06-26 07:00:00,6.0,26
19.5,19.6, None,22.1,44.0,2022-06-26 08:00:00,7.0,26
20.9,19.4, None,22.1,50.0,2022-06-26 09:00:00,10.0,26
21.8,19.4, None,22.1,35.0,2022-06-26 10:00:00,6.0,26
22.8,19.4, None,22.9,43.0,2022-06-26 11:00:00,10.0,26
23.5,19.4, None,23.4,40.0,2022-06-26 12:00:00,10.0,26
25.4,19.4, None,25.4,35.0,2022-06-26 13:00:00,8.0,26
26.1,19.4, None,26.2,35.0,2022-06-26 14:00:00,9.0,26
