pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, 7.14, 43.74, None, None, None, None, None, None, None, None, -4.0, None, 7.1, 7.1, 0.0, -4.0, None, None, 12.0, 44.0, None,2022-06-25 00:00:00, None, None, None, None,26
None, None, 6.369, 46.04, None, None, None, None, None, None, None, None, -4.0, None, 6.4, 6.4, 0.0, -4.0, None, None, 12.0, 46.0, None,2022-06-25 01:00:00, None, None, None, None,26
None, None, 6.217, 46.52, None, None, None, None, None, None, None, None, -4.0, None, 6.2, 6.2, 0.0, -4.0, None, None, 12.0, 47.0, None,2022-06-25 02:00:00, None, None, None, None,26
None, None, 5.825, 48.22, None, None, None, None, None, None, None, None, -4.0, None, 5.8, 5.8, 0.0, -4.0, None, None, 12.0, 48.0, None,2022-06-25 03:00:00, None, None, None, None,26
None, None, 5.79, 48.51, None, None, None, None, None, None, None, None, -4.0, None, 5.8, 5.6, 0.0, -4.0, None, None, 12.0, 49.0, None,2022-06-25 04:00:00, None, None, None, None,26
None, None, 5.447, 48.64, None, None, None, None, None, None, None, None, -4.0, None, 5.4, 5.4, 0.0, -4.0, None, None, 12.0, 49.0, None,2022-06-25 05:00:00, None, None, None, None,26
None, None, 6.051, 47.99, None, None, None, None, None, None, None, None, -4.0, None, 6.1, 5.4, 0.0, -4.0, None, None, 12.0, 48.0, None,2022-06-25 06:00:00, None, None, None, None,26
None, None, 6.699, 49.88, None, None, None, None, None, None, None, None, -3.0, None, 6.7, 5.9, 0.0, -3.0, None, None, 6.7, 50.0, None,2022-06-25 07:00:00, None, None, None, None,26
None, None, 11.84, 42.93, None, None, None, None, None, None, None, None, 0.0, None, 11.8, 5.9, 0.0, 0.0, None, None, 11.9, 43.0, None,2022-06-25 08:00:00, None, None, None, None,26
None, None, 13.43, 31.63, None, None, None, None, None, None, None, None, -3.0, None, 13.4, 5.9, 0.0, -3.0, None, None, 13.5, 32.0, None,2022-06-25 09:00:00, None, None, None, None,26
