pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 9.5, 77.68, 19.0, None, 30.64, 0.797, 149.3, 6.0, None, 9.5, 9.5, 6.0, 0.0, None, None, 78.0,2022-06-25 00:00:00, None,26
0.0, 7.97, 84.2, 19.0, None, 40.91, 1.059, 149.6, 5.0, None, 8.0, 7.9, 5.0, 0.0, None, None, 84.0,2022-06-25 01:00:00, None,26
None, 6.943, 87.6, None, None, 58.49, 0.27, 165.7, None, None, None, None, 5.0, None, None, None, None,2022-06-25 02:00:00, None,26
None, 6.009, 91.1, None, None, 60.81, 0.243, 219.5, None, None, None, None, 5.0, None, None, None, None,2022-06-25 03:00:00, None,26
None, 5.321, 93.0, None, None, 58.39, 0.581, 235.3, None, None, None, None, 4.0, None, None, None, None,2022-06-25 04:00:00, None,26
0.0, 4.94, 95.2, 19.0, None, 59.88, 0.318, 191.3, 4.0, None, 4.9, 4.8, 4.0, 0.0, None, None, 95.0,2022-06-25 05:00:00, None,26
0.0, 6.735, 84.1, 19.0, None, 58.77, 1.104, 341.1, 4.0, None, 6.7, 4.7, 4.0, 0.0, None, None, 84.0,2022-06-25 06:00:00, None,26
0.0, 8.97, 75.17, 8.9, None, 41.01, 1.777, 18.93, 5.0, None, 9.0, 6.7, 5.0, 0.0, None, None, 75.0,2022-06-25 07:00:00, None,26
0.0, 12.16, 60.92, 12.1, None, 31.14, 1.38, 330.8, 5.0, None, 12.2, 6.7, 5.0, 0.0, None, None, 61.0,2022-06-25 08:00:00, None,26
0.0, 14.51, 54.81, 14.5, None, 42.42, 2.656, 2.539, 5.0, None, 14.5, 6.7, 5.0, 0.0, None, None, 55.0,2022-06-25 09:00:00, None,26
0.0, 16.44, 49.57, 16.5, None, 42.87, 3.539, 328.3, 6.0, None, 16.4, 6.7, 6.0, 0.0, None, None, 50.0,2022-06-25 10:00:00, None,26
0.0, 18.02, 41.24, 18.4, None, 36.55, 5.38, 323.9, 5.0, None, 18.0, 6.7, 5.0, 0.0, None, None, 41.0,2022-06-25 11:00:00, None,26
0.0, 18.58, 38.63, 19.0, None, 40.92, 7.122, 303.0, 5.0, None, 18.6, 6.7, 5.0, 0.0, None, None, 39.0,2022-06-25 12:00:00, None,26
0.0, 20.13, 37.72, 20.0, None, 49.13, 5.421, 358.0, 5.0, None, 20.1, 6.7, 5.0, 0.0, None, None, 38.0,2022-06-25 13:00:00, None,26
0.0, 21.28, 35.98, 21.1, None, 60.25, 5.152, 13.04, 5.0, None, 21.3, 6.7, 5.0, 0.0, None, None, 36.0,2022-06-25 14:00:00, None,26
0.0, 22.01, 34.18, 22.2, None, 32.97, 8.29, 303.2, 6.0, None, 22.0, 6.7, 6.0, 0.0, None, None, 34.0,2022-06-25 15:00:00, None,26
0.0, 22.39, 32.66, 22.6, None, 58.52, 4.883, 340.8, 6.0, None, 22.4, 6.7, 6.0, 0.0, None, None, 33.0,2022-06-25 16:00:00, None,26
