pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 11.12, 16.2, None, None, None, None, 11.1, 11.0, 0.0, None, 0.0,2022-06-25 00:00:00, 2.0, 2.483, None,26
None, 10.21, 16.2, None, None, None, None, 10.2, 9.6, -0.3, None, 0.0,2022-06-25 01:00:00, 2.0, 2.41, None,26
None, 9.84, 16.2, None, None, None, None, 9.8, 9.6, 0.0, None, 0.0,2022-06-25 02:00:00, 2.0, 2.422, None,26
None, 9.12, None, None, None, None, None, None, None, None, None, None,2022-06-25 03:00:00, None, 2.4, None,26
None, 8.4, 16.2, None, None, None, None, 8.4, 7.6, -0.1, None, 0.0,2022-06-25 04:00:00, 2.0, 2.409, None,26
None, 7.47, 16.2, None, None, None, None, 7.5, 6.9, 0.0, None, 0.0,2022-06-25 05:00:00, 2.0, 2.452, None,26
None, 7.45, 16.2, None, None, None, None, 7.5, 6.8, -0.3, None, 0.0,2022-06-25 06:00:00, 2.0, 2.413, None,26
None, 7.43, 7.6, None, None, None, None, 7.4, 6.9, 0.1, None, 0.0,2022-06-25 07:00:00, 2.0, 2.333, None,26
None, 10.28, 10.6, None, None, None, None, 10.3, 6.9, -0.1, None, 0.0,2022-06-25 08:00:00, 3.0, 2.571, None,26
None, 12.62, 14.1, None, None, None, None, 12.6, 6.9, 0.0, None, -1.0,2022-06-25 09:00:00, 2.0, 2.051, None,26
None, 15.71, 15.7, None, None, None, None, 15.7, 6.9, 0.0, None, 1.0,2022-06-25 10:00:00, 3.0, 2.665, None,26
None, 18.96, 19.0, None, None, None, None, 19.0, 6.9, -0.1, None, 0.0,2022-06-25 11:00:00, 3.0, 2.846, None,26
None, 20.17, 20.7, None, None, None, None, 20.2, 6.9, 0.0, None, -1.0,2022-06-25 12:00:00, 2.0, 2.071, None,26
None, 18.94, 20.7, None, None, None, None, 18.9, 6.9, 0.0, None, 0.0,2022-06-25 13:00:00, 2.0, 2.36, None,26
None, 20.75, 21.2, None, None, None, None, 20.8, 6.9, -0.1, None, 0.0,2022-06-25 14:00:00, 2.0, 2.4, None,26
None, 22.24, 24.3, None, None, None, None, 22.2, 6.9, -0.2, None, 0.0,2022-06-25 15:00:00, 2.0, 2.233, None,26
None, 24.42, 25.2, None, None, None, None, 24.4, 6.9, -0.1, None, 0.0,2022-06-25 16:00:00, 2.0, 1.891, None,26
None, 22.56, 25.2, None, None, None, None, 22.6, 6.9, 0.2, None, 0.0,2022-06-25 17:00:00, 2.0, 2.216, None,26
None, 20.91, 25.2, None, None, None, None, 20.9, 6.9, 0.0, None, 0.0,2022-06-25 18:00:00, 2.0, 2.277, None,26
None, 19.65, 21.0, None, None, None, None, 19.7, 19.6, -0.2, None, 0.0,2022-06-25 19:00:00, 2.0, 2.264, None,26
None, 18.78, 21.0, None, None, None, None, 18.8, 18.8, 0.0, None, 0.0,2022-06-25 20:00:00, 2.0, 2.3, None,26
None, 16.32, 21.0, None, None, None, None, 16.3, 16.0, -0.2, None, 0.0,2022-06-25 21:00:00, 2.0, 2.456, None,26
None, 14.48, 21.0, None, None, None, None, 14.5, 14.5, -0.2, None, 0.0,2022-06-25 22:00:00, 2.0, 2.385, None,26
None, 13.9, 21.0, None, None, None, None, 13.9, 13.4, -0.3, None, 0.0,2022-06-25 23:00:00, 2.0, 2.401, None,26
None, 12.22, 21.0, None, None, None, None, 12.2, 11.8, -0.2, None, 0.0,2022-06-26 00:00:00, 2.0, 2.399, None,26
None, 10.69, 21.0, None, None, None, None, 10.7, 10.7, -0.1, None, 0.0,2022-06-26 01:00:00, 2.0, 2.285, None,26
None, 9.38, 21.0, None, None, None, None, 9.4, 9.4, -0.2, None, 0.0,2022-06-26 02:00:00, 2.0, 2.307, None,26
None, 8.92, 21.0, None, None, None, None, 8.9, 8.9, -0.2, None, 0.0,2022-06-26 03:00:00, 2.0, 2.395, None,26
None, 8.16, 21.0, None, None, None, None, 8.2, 7.9, -0.2, None, 0.0,2022-06-26 04:00:00, 2.0, 2.429, None,26
None, 7.67, 21.0, None, None, None, None, 7.7, 6.9, 0.0, None, 0.0,2022-06-26 05:00:00, 2.0, 2.46, None,26
None, 6.57, 21.0, None, None, None, None, 6.6, 6.5, -0.1, None, 0.0,2022-06-26 06:00:00, 3.0, 2.533, None,26
None, 6.802, 7.2, None, None, None, None, 6.8, 6.0, -0.1, None, 0.0,2022-06-26 07:00:00, 2.0, 2.463, None,26
None, 10.39, 10.4, None, None, None, None, 10.4, 6.0, -0.1, None, 0.0,2022-06-26 08:00:00, 3.0, 2.514, None,26
None, 14.49, 14.6, None, None, None, None, 14.5, 6.0, 0.0, None, 0.0,2022-06-26 09:00:00, 2.0, 2.146, None,26
None, 17.4, 17.4, None, None, None, None, 17.4, 6.0, 0.0, None, 0.0,2022-06-26 10:00:00, 3.0, 2.606, None,26
None, 20.93, 20.9, None, None, None, None, 20.9, 6.0, -0.3, None, 0.0,2022-06-26 11:00:00, 3.0, 2.758, None,26
None, 23.35, 23.9, None, None, None, None, 23.4, 6.0, 0.0, None, 0.0,2022-06-26 12:00:00, 3.0, 2.635, None,26
None, 25.49, 25.6, None, None, None, None, 25.5, 6.0, 0.0, None, 0.0,2022-06-26 13:00:00, 3.0, 2.731, None,26
None, 26.95, 27.3, None, None, None, None, 27.0, 6.0, 0.0, None, 0.0,2022-06-26 14:00:00, 3.0, 2.651, None,26
None, 27.42, 27.6, None, None, None, None, 27.4, 6.0, -0.2, None, -1.0,2022-06-26 15:00:00, 2.0, 2.144, None,26
None, 27.17, 28.0, None, None, None, None, 27.2, 6.0, 0.0, None, 0.0,2022-06-26 16:00:00, 2.0, 2.139, None,26
None, 25.84, 28.0, None, None, None, None, 25.8, 6.0, 0.1, None, 0.0,2022-06-26 17:00:00, 2.0, 1.977, None,26
None, 24.15, 28.0, None, None, None, None, 24.2, 6.0, 0.0, None, 0.0,2022-06-26 18:00:00, 2.0, 2.204, None,26
None, 22.42, 24.2, None, None, None, None, 22.4, 22.4, -0.2, None, 0.0,2022-06-26 19:00:00, 2.0, 2.297, None,26
None, 20.8, 24.2, None, None, None, None, 20.8, 20.8, -0.2, None, 0.0,2022-06-26 20:00:00, 2.0, 2.264, None,26
None, 18.94, 24.2, None, None, None, None, 18.9, 18.9, -0.3, None, 0.0,2022-06-26 21:00:00, 2.0, 2.161, None,26
None, 17.4, 24.2, None, None, None, None, 17.4, 17.4, -0.3, None, 0.0,2022-06-26 22:00:00, 2.0, 2.289, None,26
None, 16.31, 24.2, None, None, None, None, 16.3, 16.3, 0.0, None, 0.0,2022-06-26 23:00:00, 2.0, 2.296, None,26
None, 14.29, 24.2, None, None, None, None, 14.3, 14.1, -0.3, None, 0.0,2022-06-27 00:00:00, 2.0, 2.292, None,26
None, 12.62, 24.2, None, None, None, None, 12.6, 12.6, None, None, 0.0,2022-06-27 02:00:00, 2.0, 2.327, None,26
None, 12.48, 24.2, None, None, None, None, 12.5, 11.4, -0.1, None, 0.0,2022-06-27 03:00:00, 2.0, 2.281, None,26
None, 11.02, 24.2, None, None, None, None, 11.0, 9.9, -0.1, None, 0.0,2022-06-27 04:00:00, 2.0, 2.425, None,26
None, 9.86, 24.2, None, None, None, None, 9.9, 9.6, -0.2, None, 0.0,2022-06-27 05:00:00, 2.0, 2.441, None,26
None, 8.47, 24.2, None, None, None, None, 8.5, 8.4, -0.2, None, 0.0,2022-06-27 06:00:00, 3.0, 2.537, None,26
None, 9.22, 9.6, None, None, None, None, 9.2, 7.9, -0.1, None, 0.0,2022-06-27 07:00:00, 2.0, 2.468, None,26
None, 11.52, 11.5, None, None, None, None, 11.5, 7.9, -0.3, None, 0.0,2022-06-27 08:00:00, 2.0, 2.495, None,26
None, 14.81, 15.1, None, None, None, None, 14.8, 7.9, 0.0, None, 0.0,2022-06-27 09:00:00, 3.0, 2.547, None,26
None, 18.95, 19.0, None, None, None, None, 19.0, 7.9, 0.0, None, 0.0,2022-06-27 10:00:00, 2.0, 2.291, None,26
None, 22.18, 22.2, None, None, None, None, 22.2, 7.9, -0.1, None, 0.0,2022-06-27 11:00:00, 3.0, 2.786, None,26
None, 25.95, 26.0, None, None, None, None, 26.0, 7.9, -0.2, None, 0.0,2022-06-27 12:00:00, 3.0, 2.566, None,26
None, 29.29, 29.3, None, None, None, None, 29.3, 7.9, 0.0, None, 0.0,2022-06-27 13:00:00, 3.0, 2.65, None,26
None, 28.89, 29.5, None, None, None, None, 28.9, 7.9, -0.2, None, 0.0,2022-06-27 14:00:00, 2.0, 2.173, None,26
None, 29.32, 31.2, None, None, None, None, 29.3, 7.9, 0.0, None, 0.0,2022-06-27 15:00:00, 2.0, 2.252, None,26
None, 28.93, 31.2, None, None, None, None, 28.9, 7.9, 0.2, None, 0.0,2022-06-27 16:00:00, 2.0, 2.322, None,26
None, 27.39, 31.2, None, None, None, None, 27.4, 7.9, 0.0, None, 0.0,2022-06-27 17:00:00, 2.0, 2.326, None,26
None, 26.6, 31.2, None, None, None, None, 26.6, 7.9, 0.0, None, 0.0,2022-06-27 18:00:00, 2.0, 2.456, None,26
None, 25.27, 26.6, None, None, None, None, 25.3, 25.2, -0.2, None, 0.0,2022-06-27 19:00:00, 2.0, 2.313, None,26
None, 24.02, None, None, None, None, None, None, None, None, None, None,2022-06-27 20:00:00, None, 2.398, None,26
None, 21.42, 26.6, None, None, None, None, 21.4, 21.3, -0.4, None, 0.0,2022-06-27 21:00:00, 2.0, 2.436, None,26
None, 19.87, 26.6, None, None, None, None, 19.9, 19.9, -0.3, None, 0.0,2022-06-27 22:00:00, 2.0, 2.22, None,26
None, 17.75, 26.6, None, None, None, None, 17.8, 17.8, -0.2, None, 0.0,2022-06-27 23:00:00, 2.0, 2.178, None,26
None, 17.06, 26.6, None, None, None, None, 17.1, 16.8, -0.2, None, 0.0,2022-06-28 00:00:00, 2.0, 2.459, None,26
None, 16.05, 26.6, None, None, None, None, 16.1, 15.7, -0.7, None, 0.0,2022-06-28 01:00:00, 2.0, 2.399, None,26
None, 14.37, 26.6, None, None, None, None, 14.4, 14.3, 0.0, None, 0.0,2022-06-28 02:00:00, 3.0, 2.54, None,26
None, 13.32, 26.6, None, None, None, None, 13.3, 13.3, -0.3, None, 0.0,2022-06-28 03:00:00, 3.0, 2.602, None,26
None, 12.83, 26.6, None, None, None, None, 12.8, 12.7, 0.0, None, 0.0,2022-06-28 04:00:00, 3.0, 2.6, None,26
None, 12.51, 26.6, None, None, None, None, 12.5, 12.4, -0.1, None, 0.0,2022-06-28 05:00:00, 3.0, 2.634, None,26
None, 12.49, 26.6, None, None, None, None, 12.5, 12.3, -0.1, None, 0.0,2022-06-28 06:00:00, 3.0, 2.663, None,26
None, 13.73, 13.7, None, None, None, None, 13.7, 12.4, -0.2, None, 0.0,2022-06-28 07:00:00, 3.0, 2.661, None,26
None, 15.41, 15.5, None, None, None, None, 15.4, 12.4, -0.2, None, 0.0,2022-06-28 08:00:00, 3.0, 2.599, None,26
None, 17.05, 17.1, None, None, None, None, 17.1, 12.4, -0.5, None, 0.0,2022-06-28 09:00:00, 3.0, 2.726, None,26
None, 18.55, 18.6, None, None, None, None, 18.6, 12.4, 0.4, None, 0.0,2022-06-28 10:00:00, 3.0, 2.575, None,26
None, 19.88, 20.1, None, None, None, None, 19.9, 12.4, -0.3, None, 0.0,2022-06-28 11:00:00, 2.0, 2.464, None,26
None, 20.74, 21.0, None, None, None, None, 20.7, 12.4, 0.3, None, 0.0,2022-06-28 12:00:00, 3.0, 2.531, None,26
None, 26.33, 26.3, None, None, None, None, 26.3, 12.4, -0.5, None, 0.0,2022-06-28 13:00:00, 3.0, 2.741, None,26
None, 22.62, 26.8, None, None, None, None, 22.6, 12.4, 0.0, None, 0.0,2022-06-28 14:00:00, 3.0, 2.632, None,26
None, 22.49, 26.8, None, None, None, None, 22.5, 12.4, -0.2, None, 0.0,2022-06-28 15:00:00, 3.0, 2.506, None,26
