pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 5.178, 76.7, None, None, None, None, 4.0, None, 2.0, 5.2, 3.9, -48.9, 2.0, None, 10.7, 77.0, None,2021-10-26 16:00:00, 0.0, None, 0.299,43
None, None, 3.043, 89.8, None, None, None, None, 0.0, None, 2.0, 3.0, 3.1, 1.7, 2.0, None, 10.7, 90.0, None,2021-10-26 17:00:00, 0.0, None, 0.286,43
None, None, 2.729, 91.5, None, None, None, None, 0.0, None, 2.0, 2.7, 2.6, 0.2, 2.0, None, 10.7, 92.0, None,2021-10-26 18:00:00, 0.0, None, 0.382,43
None, None, 2.956, 92.0, None, None, None, None, 0.0, None, 2.0, 3.0, 2.7, 0.1, 2.0, None, 3.1, 92.0, None,2021-10-26 19:00:00, 0.0, None, 0.344,43
None, None, 2.128, 92.3, None, None, None, None, 0.0, None, 1.0, 2.1, 2.1, 0.0, 1.0, None, 3.1, 92.0, None,2021-10-26 20:00:00, 0.0, None, 0.302,43
None, None, 1.283, 92.8, None, None, None, None, 0.0, None, 0.0, 1.3, 1.2, 0.0, 0.0, None, 3.1, 93.0, None,2021-10-26 21:00:00, 0.0, None, 0.425,43
None, None, 0.625, 93.1, None, None, None, None, 0.0, None, 0.0, 0.6, 0.6, 0.0, 0.0, None, 3.1, 93.0, None,2021-10-26 22:00:00, 0.0, None, 0.317,43
None, None, 1.469, 93.4, None, None, None, None, 0.0, None, 1.0, 1.5, 0.6, 0.0, 1.0, None, 3.1, 93.0, None,2021-10-26 23:00:00, 0.0, None, 0.362,43
None, None, 1.5, 93.3, None, None, None, None, 0.0, None, 1.0, 1.5, 0.6, 0.0, 1.0, None, 3.1, 93.0, None,2021-10-27 00:00:00, 0.0, None, 0.314,43
None, None, 0.966, 93.3, None, None, None, None, None, None, 0.0, 1.0, 0.6, None, 0.0, None, 3.1, 93.0, None,2021-10-27 01:00:00, None, None, 0.329,43
