CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 6.562, None, None, None, None, None, 74.41, 0.0, 6.444, 65.91, None, None, 6.6, 4.3, None, None, None, None, 6.5, None, None, None, None,2021-10-22 00:00:00, 12.0, None, 11.97,43
None, 6.168, None, None, None, None, None, 72.99, 1.0, 6.294, 33.26, None, None, 6.2, 4.3, None, None, None, None, 6.6, None, None, None, None,2021-10-22 01:00:00, 13.0, None, 12.8,43
None, 6.296, None, None, None, None, None, 73.41, 0.0, 6.154, 97.7, None, None, 6.3, 4.3, None, None, None, None, 6.6, None, None, None, None,2021-10-22 02:00:00, 12.0, None, 12.4,43
None, 6.599, None, None, None, None, None, 77.4, -1.0, 7.623, 85.6, None, None, 6.6, 4.3, None, None, None, None, 6.7, None, None, None, None,2021-10-22 03:00:00, 12.0, None, 11.59,43
None, 6.066, None, None, None, None, None, 67.14, 0.0, 7.813, 39.9, None, None, 6.1, 4.3, None, None, None, None, 6.7, None, None, None, None,2021-10-22 04:00:00, 12.0, None, 11.67,43
None, 5.523, None, None, None, None, None, 65.65, 0.0, 7.41, 32.14, None, None, 5.5, 4.3, None, None, None, None, 6.7, None, None, None, None,2021-10-22 05:00:00, 12.0, None, 11.52,43
None, 4.953, None, None, None, None, None, 69.99, 0.0, 5.934, 40.05, None, None, 5.0, 4.3, None, None, None, None, 6.7, None, None, None, None,2021-10-22 06:00:00, 11.0, None, 11.17,43
None, 4.097, None, None, None, None, None, 65.46, -1.0, 6.175, 14.61, None, None, 4.1, 4.0, None, None, None, None, 5.0, None, None, None, None,2021-10-22 07:00:00, 10.0, None, 10.49,43
None, 3.739, None, None, None, None, None, 61.2, 1.0, 4.194, 28.38, None, None, 3.7, 3.8, None, None, None, None, 5.0, None, None, None, None,2021-10-22 08:00:00, 11.0, None, 10.84,43
None, 4.275, None, None, None, None, None, 79.62, 1.0, 4.95, 49.54, None, None, 4.3, 3.7, None, None, None, None, 5.0, None, None, None, None,2021-10-22 09:00:00, 11.0, None, 11.48,43
