pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 5.466, 94.8,2021-10-22 00:00:00, 6.6, None, 5.0, 5.5, 4.7, 0.1, 0.0, 95.0, None, None, -1.0, -0.611,43
None, None, 5.909, 91.4,2021-10-22 01:00:00, 6.6, None, 5.0, 5.9, 4.7, 0.2, 1.0, 91.0, None, None, 0.0, -0.29,43
None, None, 5.177, 96.2,2021-10-22 02:00:00, 6.6, None, 5.0, 5.2, 4.7, 0.1, 0.0, 96.0, None, None, -1.0, -0.523,43
None, None, 4.928, 97.1,2021-10-22 03:00:00, 6.6, None, 5.0, 4.9, 4.7, 0.0, 0.0, 97.0, None, None, 0.0, -0.454,43
None, None, 5.031, 98.6,2021-10-22 04:00:00, 6.6, None, 5.0, 5.0, 4.6, 0.1, 0.0, 99.0, None, None, 0.0, -0.364,43
None, None, 4.991, 97.6,2021-10-22 05:00:00, 6.6, None, 5.0, 5.0, 4.6, 0.3, 0.0, 98.0, None, None, 0.0, -0.48,43
None, None, 4.594, 98.5,2021-10-22 06:00:00, 6.6, None, 5.0, 4.6, 4.6, 0.6, 0.0, 99.0, None, None, 0.0, -0.347,43
None, None, 5.077, 99.0,2021-10-22 07:00:00, 5.1, None, 5.0, 5.1, 4.5, 1.6, 0.0, 99.0, None, None, 0.0, -0.225,43
None, None, 5.772, 96.2,2021-10-22 08:00:00, 6.2, None, 5.0, 5.8, 4.5, 1.4, 0.0, 96.0, None, None, 0.0, -0.494,43
None, None, 7.682, 86.2,2021-10-22 09:00:00, 8.0, None, 6.0, 7.7, 4.5, 0.5, 1.0, 86.0, None, None, 0.0, -0.172,43
None, None, 7.334, 87.7,2021-10-22 10:00:00, 8.0, None, 5.0, 7.3, 4.5, 0.9, 0.0, 88.0, None, None, 0.0, -0.214,43
None, None, 6.982, 93.7,2021-10-22 11:00:00, 8.0, None, 6.0, 7.0, 4.5, 2.0, 0.0, 94.0, None, None, 0.0, -0.122,43
None, None, 6.566, 97.9,2021-10-22 12:00:00, 8.0, None, 6.0, 6.6, 4.5, None, None, 98.0, None, None, None, -0.386,43
None, None, 7.215, 91.8,2021-10-22 13:00:00, 8.0, None, 6.0, 7.2, 4.5, -0.1, 0.0, 92.0, None, None, 0.0, -0.482,43
None, None, 7.16, 93.6,2021-10-22 14:00:00, 8.0, None, 6.0, 7.2, 4.5, 0.0, 0.0, 94.0, None, None, 0.0, -0.315,43
None, None, 6.859, 96.5,2021-10-22 15:00:00, 8.0, None, 6.0, 6.9, 4.5, 0.3, 0.0, 97.0, None, None, 0.0, -0.357,43
None, None, 6.788, 92.6,2021-10-22 16:00:00, 8.0, None, 6.0, 6.8, 4.5, 0.2, 0.0, 93.0, None, None, 0.0, -0.373,43
None, None, 6.439, 97.9,2021-10-22 17:00:00, 8.0, None, 6.0, 6.4, 4.5, 0.4, 0.0, 98.0, None, None, 0.0, -0.376,43
None, None, 5.798, 96.8,2021-10-22 18:00:00, 8.0, None, 6.0, 5.8, 4.5, 0.0, 0.0, 97.0, None, None, 0.0, -0.495,43
None, None, 4.271, 98.0,2021-10-22 19:00:00, 5.9, None, 4.0, 4.3, 4.3, 0.0, 0.0, 98.0, None, None, -1.0, -0.648,43
None, None, 3.511, 98.3,2021-10-22 20:00:00, 5.9, None, 3.0, 3.5, 3.5, 0.0, 0.0, 98.0, None, None, -1.0, -0.554,43
None, None, 3.444, 98.5,2021-10-22 21:00:00, 5.9, None, 3.0, 3.4, 3.3, 0.0, 0.0, 99.0, None, None, 0.0, -0.426,43
None, None, 3.84, 98.9,2021-10-22 22:00:00, 5.9, None, 4.0, 3.8, 3.3, 0.5, 0.0, 99.0, None, None, 0.0, -0.425,43
None, None, 3.921, 99.0,2021-10-22 23:00:00, 5.9, None, 4.0, 3.9, 3.3, 0.2, 0.0, 99.0, None, None, 0.0, -0.326,43
None, None, 3.965, 98.7,2021-10-23 00:00:00, 5.9, None, 4.0, 4.0, 3.3, 0.1, 0.0, 99.0, None, None, 0.0, -0.321,43
None, None, 4.107, 98.4,2021-10-23 01:00:00, 5.9, None, 4.0, 4.1, 3.3, 0.3, 0.0, 98.0, None, None, 0.0, -0.408,43
None, None, 4.111, 97.9,2021-10-23 02:00:00, 5.9, None, 4.0, 4.1, 3.3, 0.1, 0.0, 98.0, None, None, 0.0, -0.295,43
None, None, 3.981, 98.5,2021-10-23 03:00:00, 5.9, None, 4.0, 4.0, 3.3, 0.1, 0.0, 99.0, None, None, 0.0, -0.287,43
None, None, 3.915, 98.0,2021-10-23 04:00:00, 5.9, None, 4.0, 3.9, 3.3, 0.2, 0.0, 98.0, None, None, 0.0, -0.418,43
None, None, 4.115, 96.3,2021-10-23 05:00:00, 5.9, None, 3.0, 4.1, 3.3, 0.0, 0.0, 96.0, None, None, 0.0, -0.374,43
None, None, 4.102, 96.3,2021-10-23 06:00:00, 5.9, None, 3.0, 4.1, 3.3, 0.1, 0.0, 96.0, None, None, 0.0, -0.399,43
None, None, 4.766, 87.5,2021-10-23 07:00:00, 5.2, None, 3.0, 4.8, 4.1, 0.0, 0.0, 88.0, None, None, 0.0, -0.319,43
None, None, 4.223, 90.2,2021-10-23 08:00:00, 5.2, None, 3.0, 4.2, 4.1, 0.1, 0.0, 90.0, None, None, 0.0, -0.369,43
None, None, 4.306, 88.3,2021-10-23 09:00:00, 5.2, None, 2.0, 4.3, 4.1, 0.0, 0.0, 88.0, None, None, 0.0, -0.347,43
None, None, 4.418, 87.9,2021-10-23 10:00:00, 5.2, None, 2.0, 4.4, 4.0, 0.1, 0.0, 88.0, None, None, 0.0, -0.337,43
None, None, 4.467, 88.0,2021-10-23 11:00:00, 5.2, None, 3.0, 4.5, 4.0, 0.0, 0.0, 88.0, None, None, 0.0, -0.305,43
None, None, 4.34, 90.0,2021-10-23 12:00:00, 5.2, None, 3.0, 4.3, 4.0, 0.1, 0.0, 90.0, None, None, 0.0, -0.308,43
2.6, None, 4.35, 92.6,2021-10-23 13:00:00, 5.2, None, 3.0, 4.4, 4.0, 0.5, 0.0, 93.0, None, None, 0.0, -0.344,43
None, None, 3.863, 95.8,2021-10-23 14:00:00, 5.2, None, 3.0, 3.9, 3.7, None, None, 96.0, None, None, None, -0.313,43
None, None, 2.881, 97.1,2021-10-23 15:00:00, 5.2, None, 2.0, 2.9, 2.8, 3.8, 0.0, 97.0, None, None, 0.0, -0.194,43
None, None, 2.969, 97.1,2021-10-23 16:00:00, 5.2, None, 3.0, 3.0, 2.6, 0.0, 0.0, 97.0, None, None, 0.0, -0.385,43
None, None, 3.389, 98.0,2021-10-23 17:00:00, 5.2, None, 3.0, 3.4, 2.6, 0.0, 0.0, 98.0, None, None, 0.0, -0.221,43
None, None, 3.016, 98.0,2021-10-23 18:00:00, 5.2, None, 3.0, 3.0, 2.6, 0.0, 0.0, 98.0, None, None, 0.0, -0.346,43
None, None, 2.835, 97.7,2021-10-23 19:00:00, 3.1, None, 3.0, 2.8, 2.8, 0.0, 0.0, 98.0, None, None, 0.0, -0.431,43
None, None, 2.482, 98.0,2021-10-23 20:00:00, 3.1, None, 2.0, 2.5, 2.4, 0.0, 0.0, 98.0, None, None, 0.0, -0.372,43
None, None, 2.284, 98.0,2021-10-23 21:00:00, 3.1, None, 2.0, 2.3, 2.3, 0.1, 0.0, 98.0, None, None, 0.0, -0.397,43
None, None, 1.564, 97.9,2021-10-23 22:00:00, 3.1, None, 1.0, 1.6, 1.6, None, None, 98.0, None, None, None, -0.46,43
None, None, 1.613, 98.4,2021-10-23 23:00:00, 3.1, None, 1.0, 1.6, 1.1, 0.1, 0.0, 98.0, None, None, -1.0, -0.526,43
None, None, 1.528, 98.1,2021-10-24 00:00:00, 3.1, None, 1.0, 1.5, 1.1, 0.1, 0.0, 98.0, None, None, 0.0, -0.474,43
None, None, 1.428, 98.5,2021-10-24 01:00:00, 3.1, None, 1.0, 1.4, 1.1, 0.0, 0.0, 99.0, None, None, 0.0, -0.353,43
None, None, 1.376, 98.3,2021-10-24 02:00:00, 3.1, None, 1.0, 1.4, 1.0, 0.2, 0.0, 98.0, None, None, 0.0, -0.367,43
