pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -26.37,76.45, None, None, None, None, None, None, None, None, None,-29.0, 893.0, None, None, None,2017-12-24 00:00:00, None, 45.98, None,52
None, -26.78,77.33, None, None, None, None, None, None, None, None, None,-29.0, 893.0, None, None, None,2017-12-24 01:00:00, None, 46.08, None,52
None, -26.73,77.6, None, None, None, None, None, None, None, None, None,-29.0, 893.0, None, None, None,2017-12-24 02:00:00, None, 46.15, None,52
None, -25.79,77.61, None, None, None, None, None, None, None, None, None,-28.0, 893.0, None, None, None,2017-12-24 03:00:00, None, 45.87, None,52
None, -23.83,79.59, None, None, None, None, None, None, None, None, None,-26.0, 893.0, None, None, None,2017-12-24 04:00:00, None, 46.01, None,52
None, -23.15,79.72, None, None, None, None, None, None, None, None, None,-25.0, 892.0, None, None, None,2017-12-24 05:00:00, None, 45.93, None,52
None, -22.53,80.2, None, None, None, None, None, None, None, None, None,-25.0, 892.0, None, None, None,2017-12-24 06:00:00, None, 46.1, None,52
None, -22.77,79.21, None, None, None, None, None, None, None, None, None,-25.0, 893.0, None, None, None,2017-12-24 07:00:00, None, 45.77, None,52
None, -23.5,79.16, None, None, None, None, None, None, None, None, None,-26.0, 893.0, None, None, None,2017-12-24 08:00:00, None, 45.67, None,52
None, -22.3,80.6, None, None, None, None, None, None, None, None, None,-24.0, 892.0, None, None, None,2017-12-24 09:00:00, None, 45.63, None,52
None, -20.41,81.4, None, None, None, None, None, None, None, None, None,-23.0, 892.0, None, None, None,2017-12-24 10:00:00, None, 45.49, None,52
None, -18.28,81.4, None, None, None, None, None, None, None, None, None,-20.0, 892.0, None, None, None,2017-12-24 11:00:00, None, 45.25, None,52
None, -15.88,75.7, None, None, None, None, None, None, None, None, None,-19.0, 891.0, None, None, None,2017-12-24 12:00:00, None, 45.13, None,52
None, -13.82,68.48, None, None, None, None, None, None, None, None, None,-18.0, 890.0, None, None, None,2017-12-24 13:00:00, None, 44.63, None,52
None, -14.11,69.75, None, None, None, None, None, None, None, None, None,-18.0, 889.0, None, None, None,2017-12-24 14:00:00, None, 44.94, None,52
None, -16.05,80.1, None, None, None, None, None, None, None, None, None,-18.0, 889.0, None, None, None,2017-12-24 15:00:00, None, 45.45, None,52
None, -17.93,78.16, None, None, None, None, None, None, None, None, None,-21.0, 888.0, None, None, None,2017-12-24 16:00:00, None, 45.8, None,52
None, -19.39,78.63, None, None, None, None, None, None, None, None, None,-22.0, 888.0, None, None, None,2017-12-24 17:00:00, None, 45.65, None,52
None, -20.86,79.11, None, None, None, None, None, None, None, None, None,-23.0, 889.0, None, None, None,2017-12-24 18:00:00, None, 46.0, None,52
None, -21.78,79.81, None, None, None, None, None, None, None, None, None,-24.0, 888.0, None, None, None,2017-12-24 19:00:00, None, 46.02, None,52
None, -21.8,79.91, None, None, None, None, None, None, None, None, None,-24.0, 888.0, None, None, None,2017-12-24 20:00:00, None, 45.54, None,52
None, -22.15,78.72, None, None, None, None, None, None, None, None, None,-25.0, 888.0, None, None, None,2017-12-24 21:00:00, None, 45.26, None,52
None, -23.69,77.87, None, None, None, None, None, None, None, None, None,-26.0, 888.0, None, None, None,2017-12-24 22:00:00, None, 45.32, None,52
None, -24.56,77.79, None, None, None, None, None, None, None, None, None,-27.0, 888.0, None, None, None,2017-12-24 23:00:00, None, 45.41, None,52
None, -24.36,78.49, None, None, None, None, None, None, None, None, None,-27.0, 887.0, None, None, None,2017-12-25 00:00:00, None, 45.39, None,52
None, -23.81,79.33, None, None, None, None, None, None, None, None, None,-26.0, 887.0, None, None, None,2017-12-25 01:00:00, None, 45.41, None,52
None, -23.17,79.28, None, None, None, None, None, None, None, None, None,-26.0, 887.0, None, None, None,2017-12-25 02:00:00, None, 45.27, None,52
None, -22.79,79.23, None, None, None, None, None, None, None, None, None,-25.0, 887.0, None, None, None,2017-12-25 03:00:00, None, 45.22, None,52
None, -22.49,79.52, None, None, None, None, None, None, None, None, None,-25.0, 887.0, None, None, None,2017-12-25 04:00:00, None, 44.93, None,52
None, -23.06,78.26, None, None, None, None, None, None, None, None, None,-26.0, 887.0, None, None, None,2017-12-25 05:00:00, None, 45.24, None,52
None, -24.52,76.57, None, None, None, None, None, None, None, None, None,-27.0, 888.0, None, None, None,2017-12-25 06:00:00, None, 44.98, None,52
None, -25.72,76.26, None, None, None, None, None, None, None, None, None,-28.0, 888.0, None, None, None,2017-12-25 07:00:00, None, 45.28, None,52
None, -26.7,74.8, None, None, None, None, None, None, None, None, None,-30.0, 888.0, None, None, None,2017-12-25 08:00:00, None, 45.27, None,52
None, -27.06,75.79, None, None, None, None, None, None, None, None, None,-30.0, 889.0, None, None, None,2017-12-25 09:00:00, None, 45.13, None,52
None, -24.56,76.25, None, None, None, None, None, None, None, None, None,-27.0, 889.0, None, None, None,2017-12-25 10:00:00, None, 44.66, None,52
None, -23.04,67.06, None, None, None, None, None, None, None, None, None,-27.0, 889.0, None, None, None,2017-12-25 11:00:00, None, 44.63, None,52
None, -19.91,60.26, None, None, None, None, None, None, None, None, None,-25.0, 889.0, None, None, None,2017-12-25 12:00:00, None, 43.83, None,52
None, -18.31,61.13, None, None, None, None, None, None, None, None, None,-24.0, 888.0, None, None, None,2017-12-25 13:00:00, None, 43.92, None,52
None, -18.44,63.48, None, None, None, None, None, None, None, None, None,-23.0, 888.0, None, None, None,2017-12-25 14:00:00, None, 44.28, None,52
None, -19.69,74.32, None, None, None, None, None, None, None, None, None,-23.0, 888.0, None, None, None,2017-12-25 15:00:00, None, 44.71, None,52
None, -20.78,77.79, None, None, None, None, None, None, None, None, None,-23.0, 889.0, None, None, None,2017-12-25 16:00:00, None, 44.95, None,52
None, -21.53,77.58, None, None, None, None, None, None, None, None, None,-24.0, 889.0, None, None, None,2017-12-25 17:00:00, None, 44.82, None,52
None, -23.69,77.39, None, None, None, None, None, None, None, None, None,-26.0, 890.0, None, None, None,2017-12-25 18:00:00, None, 44.95, None,52
None, -25.34,76.49, None, None, None, None, None, None, None, None, None,-28.0, 890.0, None, None, None,2017-12-25 19:00:00, None, 44.88, None,52
None, -26.58,74.77, None, None, None, None, None, None, None, None, None,-29.0, 890.0, None, None, None,2017-12-25 20:00:00, None, 44.79, None,52
None, -27.64,74.36, None, None, None, None, None, None, None, None, None,-30.0, 890.0, None, None, None,2017-12-25 21:00:00, None, 44.85, None,52
None, -28.28,74.73, None, None, None, None, None, None, None, None, None,-31.0, 891.0, None, None, None,2017-12-25 22:00:00, None, 44.96, None,52
None, -28.84,73.91, None, None, None, None, None, None, None, None, None,-32.0, 891.0, None, None, None,2017-12-25 23:00:00, None, 44.81, None,52
None, -29.63,73.11, None, None, None, None, None, None, None, None, None,-33.0, 891.0, None, None, None,2017-12-26 00:00:00, None, 44.66, None,52
None, -30.32,72.27, None, None, None, None, None, None, None, None, None,-33.0, 891.0, None, None, None,2017-12-26 01:00:00, None, 44.77, None,52
None, -30.76,71.49, None, None, None, None, None, None, None, None, None,-34.0, 891.0, None, None, None,2017-12-26 02:00:00, None, 44.74, None,52
None, -30.93,73.08, None, None, None, None, None, None, None, None, None,-34.0, 891.0, None, None, None,2017-12-26 03:00:00, None, 44.95, None,52
None, -30.64,72.04, None, None, None, None, None, None, None, None, None,-34.0, 892.0, None, None, None,2017-12-26 04:00:00, None, 44.73, None,52
None, -30.42,72.91, None, None, None, None, None, None, None, None, None,-33.0, 891.0, None, None, None,2017-12-26 05:00:00, None, 44.75, None,52
None, -30.96,71.16, None, None, None, None, None, None, None, None, None,-34.0, 891.0, None, None, None,2017-12-26 06:00:00, None, 44.65, None,52
None, -31.14,71.35, None, None, None, None, None, None, None, None, None,-34.0, 891.0, None, None, None,2017-12-26 07:00:00, None, 44.73, None,52
None, -30.66,72.32, None, None, None, None, None, None, None, None, None,-34.0, 891.0, None, None, None,2017-12-26 08:00:00, None, 44.89, None,52
None, -28.42,74.64, None, None, None, None, None, None, None, None, None,-31.0, 891.0, None, None, None,2017-12-26 09:00:00, None, 44.78, None,52
None, -24.67,78.2, None, None, None, None, None, None, None, None, None,-27.0, 891.0, None, None, None,2017-12-26 10:00:00, None, 44.3, None,52
None, -20.08,62.18, None, None, None, None, None, None, None, None, None,-25.0, 890.0, None, None, None,2017-12-26 11:00:00, None, 43.57, None,52
None, -19.84,58.64, None, None, None, None, None, None, None, None, None,-25.0, 889.0, None, None, None,2017-12-26 12:00:00, None, 43.6, None,52
None, -17.77,61.74, None, None, None, None, None, None, None, None, None,-23.0, 889.0, None, None, None,2017-12-26 13:00:00, None, 43.74, None,52
None, -17.96,66.1, None, None, None, None, None, None, None, None, None,-22.0, 889.0, None, None, None,2017-12-26 14:00:00, None, 43.86, None,52
None, -20.65,75.89, None, None, None, None, None, None, None, None, None,-23.0, 888.0, None, None, None,2017-12-26 15:00:00, None, 44.29, None,52
None, -22.51,76.96, None, None, None, None, None, None, None, None, None,-25.0, 889.0, None, None, None,2017-12-26 16:00:00, None, 44.54, None,52
None, -24.36,75.7, None, None, None, None, None, None, None, None, None,-27.0, 889.0, None, None, None,2017-12-26 17:00:00, None, 44.21, None,52
None, -25.48,76.72, None, None, None, None, None, None, None, None, None,-28.0, 889.0, None, None, None,2017-12-26 18:00:00, None, 44.51, None,52
None, -25.76,76.45, None, None, None, None, None, None, None, None, None,-28.0, 888.0, None, None, None,2017-12-26 19:00:00, None, 44.5, None,52
None, -26.33,76.88, None, None, None, None, None, None, None, None, None,-29.0, 888.0, None, None, None,2017-12-26 20:00:00, None, 44.55, None,52
None, -27.01,75.3, None, None, None, None, None, None, None, None, None,-30.0, 888.0, None, None, None,2017-12-26 21:00:00, None, 44.38, None,52
None, -27.31,74.24, None, None, None, None, None, None, None, None, None,-30.0, 888.0, None, None, None,2017-12-26 22:00:00, None, 44.34, None,52
None, -27.55,75.1, None, None, None, None, None, None, None, None, None,-30.0, 888.0, None, None, None,2017-12-26 23:00:00, None, 44.32, None,52
None, -27.1,75.49, None, None, None, None, None, None, None, None, None,-30.0, 887.0, None, None, None,2017-12-27 00:00:00, None, 44.39, None,52
None, -25.88,77.17, None, None, None, None, None, None, None, None, None,-28.0, 887.0, None, None, None,2017-12-27 01:00:00, None, 44.61, None,52
None, -25.3,77.54, None, None, None, None, None, None, None, None, None,-28.0, 886.0, None, None, None,2017-12-27 02:00:00, None, 44.54, None,52
None, -24.68,78.0, None, None, None, None, None, None, None, None, None,-27.0, 886.0, None, None, None,2017-12-27 03:00:00, None, 44.49, None,52
None, -23.97,78.86, None, None, None, None, None, None, None, None, None,-26.0, 886.0, None, None, None,2017-12-27 04:00:00, None, 44.52, None,52
None, -23.01,79.43, None, None, None, None, None, None, None, None, None,-25.0, 885.0, None, None, None,2017-12-27 05:00:00, None, 44.36, None,52
None, -22.29,80.0, None, None, None, None, None, None, None, None, None,-25.0, 885.0, None, None, None,2017-12-27 06:00:00, None, 44.1, None,52
None, -21.8,80.5, None, None, None, None, None, None, None, None, None,-24.0, 885.0, None, None, None,2017-12-27 07:00:00, None, 44.14, None,52
None, -21.04,80.9, None, None, None, None, None, None, None, None, None,-23.0, 885.0, None, None, None,2017-12-27 08:00:00, None, 43.18, None,52
None, -20.01,82.1, None, None, None, None, None, None, None, None, None,-22.0, 885.0, None, None, None,2017-12-27 09:00:00, None, 44.01, None,52
None, -17.47,79.71, None, None, None, None, None, None, None, None, None,-20.0, 884.0, None, None, None,2017-12-27 10:00:00, None, 43.75, None,52
None, -16.37,72.37, None, None, None, None, None, None, None, None, None,-20.0, 884.0, None, None, None,2017-12-27 11:00:00, None, 43.76, None,52
None, -15.86,74.4, None, None, None, None, None, None, None, None, None,-19.0, 884.0, None, None, None,2017-12-27 12:00:00, None, 43.79, None,52
None, -16.39,76.63, None, None, None, None, None, None, None, None, None,-19.0, 884.0, None, None, None,2017-12-27 13:00:00, None, 44.0, None,52
None, -16.45,78.8, None, None, None, None, None, None, None, None, None,-19.0, 884.0, None, None, None,2017-12-27 14:00:00, None, 44.32, None,52
None, -16.45,79.3, None, None, None, None, None, None, None, None, None,-19.0, 884.0, None, None, None,2017-12-27 15:00:00, None, 44.62, None,52
None, -16.97,82.1, None, None, None, None, None, None, None, None, None,-19.0, 884.0, None, None, None,2017-12-27 16:00:00, None, 44.7, None,52
None, -16.92,83.1, None, None, None, None, None, None, None, None, None,-19.0, 885.0, None, None, None,2017-12-27 17:00:00, None, 45.15, None,52
None, -16.86,83.5, None, None, None, None, None, None, None, None, None,-19.0, 885.0, None, None, None,2017-12-27 18:00:00, None, 44.85, None,52
None, -17.04,83.3, None, None, None, None, None, None, None, None, None,-19.0, 885.0, None, None, None,2017-12-27 19:00:00, None, 44.74, None,52
None, -17.58,83.6, None, None, None, None, None, None, None, None, None,-19.0, 885.0, None, None, None,2017-12-27 20:00:00, None, 44.79, None,52
None, -18.07,83.3, None, None, None, None, None, None, None, None, None,-20.0, 886.0, None, None, None,2017-12-27 21:00:00, None, 44.76, None,52
None, -18.49,83.0, None, None, None, None, None, None, None, None, None,-20.0, 886.0, None, None, None,2017-12-27 22:00:00, None, 44.76, None,52
None, -18.68,83.1, None, None, None, None, None, None, None, None, None,-21.0, 887.0, None, None, None,2017-12-27 23:00:00, None, 44.79, None,52
None, -18.58,82.6, None, None, None, None, None, None, None, None, None,-21.0, 887.0, None, None, None,2017-12-28 00:00:00, None, 44.7, None,52
None, -19.12,82.7, None, None, None, None, None, None, None, None, None,-21.0, 887.0, None, None, None,2017-12-28 01:00:00, None, 44.76, None,52
None, -19.27,82.3, None, None, None, None, None, None, None, None, None,-21.0, 887.0, None, None, None,2017-12-28 02:00:00, None, 44.65, None,52
