CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,-13.36,60.12, None, None, None, None, 11.51, None, 21.81, 257.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 00:00:00, None, None,52
None,-13.11,58.34, None, None, None, None, 9.77, None, 24.94, 253.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 01:00:00, None, None,52
None,-12.06,52.36, None, None, None, None, 10.31, None, 27.7, 253.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 02:00:00, None, None,52
None,-11.74,50.49, None, None, None, None, 9.67, None, 28.1, 246.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 03:00:00, None, None,52
None,-9.97,42.17, None, None, None, None, 7.946, None, 28.17, 249.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 04:00:00, None, None,52
None,-9.4,41.35, None, None, None, None, 9.78, None, 24.06, 246.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 05:00:00, None, None,52
None,-8.65,40.25, None, None, None, None, 8.89, None, 28.33, 250.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 06:00:00, None, None,52
None,-8.39,39.31, None, None, None, None, 5.234, None, 35.86, 258.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 07:00:00, None, None,52
None,-9.04,41.39, None, None, None, None, 7.281, None, 35.91, 252.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 08:00:00, None, None,52
None,-9.39,42.46, None, None, None, None, 7.3, None, 40.14, 257.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 09:00:00, None, None,52
None,-11.28,52.31, None, None, None, None, 7.082, None, 39.53, 253.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 10:00:00, None, None,52
None,-10.1,46.08, None, None, None, None, 8.12, None, 33.64, 249.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 11:00:00, None, None,52
None,-9.37,44.8, None, None, None, None, 10.45, None, 29.84, 250.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 12:00:00, None, None,52
None,-9.21,43.22, None, None, None, None, 9.63, None, 24.4, 252.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 13:00:00, None, None,52
None,-9.29,45.97, None, None, None, None, 9.14, None, 23.37, 249.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 14:00:00, None, None,52
None,-9.59,48.77, None, None, None, None, 8.1, None, 24.27, 257.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 15:00:00, None, None,52
None,-9.69,50.39, None, None, None, None, 14.23, None, 19.06, 263.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 16:00:00, None, None,52
None,-9.16,48.04, None, None, None, None, 12.59, None, 16.86, 251.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 17:00:00, None, None,52
None,-8.16,40.78, None, None, None, None, 7.706, None, 11.2, 242.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 18:00:00, None, None,52
None,-8.8,45.47, None, None, None, None, 16.01, None, 7.858, 236.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 19:00:00, None, None,52
None,-7.796,37.82, None, None, None, None, 64.44, None, 2.6, 241.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 20:00:00, None, None,52
None,-8.71,47.66, None, None, None, None, 49.34, None, 1.352, 64.14, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 21:00:00, None, None,52
None,-9.03,56.51, None, None, None, None, 26.44, None, 2.056, 143.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 22:00:00, None, None,52
None,-8.54,71.42, None, None, None, None, 7.936, None, 11.17, 186.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-24 23:00:00, None, None,52
