ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None,320.0, None, None, None,2019-09-24 00:00:00,4.3, None, 0.0, None,39
None,320.0, None, None, None,2019-09-24 01:00:00,4.4, None, 1.0, None,39
None,320.0, None, None, None,2019-09-24 02:00:00,4.1, None, 1.0, None,39
None,321.0, None, None, None,2019-09-24 03:00:00,4.1, None, 1.0, None,39
None,322.0, None, None, None,2019-09-24 04:00:00,4.2, None, 0.0, None,39
None,322.0, None, None, None,2019-09-24 05:00:00,4.2, None, 1.0, None,39
None,322.0, None, None, None,2019-09-24 06:00:00,4.3, None, 1.0, None,39
None,322.0, None, None, None,2019-09-24 07:00:00,4.5, None, 0.0, None,39
None,322.0, None, None, None,2019-09-24 08:00:00,4.5, None, 1.0, None,39
None,322.0, None, None, None,2019-09-24 09:00:00,4.5, None, 0.0, None,39
None,322.0, None, None, None,2019-09-24 10:00:00,4.5, None, 1.0, None,39
None,322.0, None, None, None,2019-09-24 11:00:00,4.2, None, 0.0, None,39
None,322.0, None, None, None,2019-09-24 12:00:00,3.8, None, 1.0, None,39
None,322.0, None, None, None,2019-09-24 13:00:00,3.9, None, 0.0, None,39
None,322.0, None, None, None,2019-09-24 14:00:00,3.7, None, 1.0, None,39
None,322.0, None, None, None,2019-09-24 15:00:00,3.9, None, 1.0, None,39
None,322.0, None, None, None,2019-09-24 16:00:00,4.0, None, 1.0, None,39
None,322.0, None, None, None,2019-09-24 17:00:00,4.5, None, 1.0, None,39
None,322.0, None, None, None,2019-09-24 18:00:00,5.1, None, 0.0, None,39
None,322.0, None, None, None,2019-09-24 19:00:00,4.3, None, 0.0, None,39
None,322.0, None, None, None,2019-09-24 20:00:00,6.8, None, 0.0, None,39
None,322.0, None, None, None,2019-09-24 21:00:00,7.6, None, 0.0, None,39
None,322.0, None, None, None,2019-09-24 22:00:00,7.9, None, 0.0, None,39
None,322.0, None, None, None,2019-09-24 23:00:00,7.2, None, 0.0, None,39
None,322.0, None, None, None,2019-09-25 00:00:00,8.1, None, 0.0, None,39
None,322.0, None, None, None,2019-09-25 01:00:00,7.2, None, None, None,39
None,322.0, None, None, None,2019-09-25 02:00:00,4.1, None, 1.0, None,39
None,321.0, None, None, None,2019-09-25 03:00:00,3.3, None, 1.0, None,39
None,321.0, None, None, None,2019-09-25 04:00:00,2.9, None, 0.0, None,39
None,321.0, None, None, None,2019-09-25 05:00:00,2.3, None, 1.0, None,39
None,321.0, None, None, None,2019-09-25 06:00:00,2.6, None, 3.0, None,39
None,321.0, None, None, None,2019-09-25 07:00:00,1.6, None, None, None,39
None,322.0, None, None, None,2019-09-25 08:00:00,1.6, None, None, None,39
None,322.0, None, None, None,2019-09-25 09:00:00,1.6, None, 4.0, None,39
None,322.0, None, None, None,2019-09-25 10:00:00,1.6, None, 3.0, None,39
None,322.0, None, None, None,2019-09-25 11:00:00,1.2, None, None, None,39
None,322.0, None, None, None,2019-09-25 12:00:00,1.2, None, None, None,39
None,322.0, None, None, None,2019-09-25 13:00:00,0.7, None, None, None,39
None,322.0, None, None, None,2019-09-25 14:00:00,0.1, None, 10.0, None,39
None,322.0, None, None, None,2019-09-25 15:00:00,1.4, None, None, None,39
