CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -6.171,95.0, None, None, None, None, 24.74, 0.0, 299.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-29 00:00:00, None, None,5
None, -6.415,94.7, None, None, None, None, 27.84, 0.0, 270.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-29 01:00:00, None, None,5
None, -6.195,94.7, None, None, None, None, 13.71, 0.0, 255.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-29 02:00:00, None, None,5
None, -6.122,94.8, None, None, None, None, 7.61, 0.0, 253.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-29 03:00:00, None, None,5
None, -6.366,94.6, None, None, None, None, 1.585, 0.0, 251.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-29 04:00:00, None, None,5
None, -6.439,94.4, None, None, None, None, 0.0, 0.0, 250.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-29 05:00:00, None, None,5
None, -6.78,94.2, None, None, None, None, 0.0, 0.0, 250.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-29 06:00:00, None, None,5
None, -7.243,94.2, None, None, None, None, 0.0, 0.0, 250.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-29 07:00:00, None, None,5
None, -7.462,93.7, None, None, None, None, 0.0, 0.0, 250.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-29 08:00:00, None, None,5
None, -7.657,93.8, None, None, None, None, 0.0, 0.0, 250.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-29 09:00:00, None, None,5
