CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-8.38, 97.4, None, None, None,12.14,9.73, None,231.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 00:00:00, None, None, None, None,5
None,-8.9, 96.9, None, None, None,12.64,11.49, None,227.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 01:00:00, None, None, None, None,5
None,-9.13, 96.8, None, None, None,16.03,9.38, None,212.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 02:00:00, None, None, None, None,5
None,-8.93, 96.9, None, None, None,23.08,8.32, None,196.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 03:00:00, None, None, None, None,5
None,-9.03, 96.8, None, None, None,5.261,7.02, None,148.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 04:00:00, None, None, None, None,5
None,-9.08, 96.8, None, None, None,7.06,7.67, None,147.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 05:00:00, None, None, None, None,5
None,-8.88, 96.9, None, None, None,8.24,9.04, None,148.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 06:00:00, None, None, None, None,5
None,-8.98, 97.0, None, None, None,16.62,12.89, None,148.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 07:00:00, None, None, None, None,5
None,-9.08, 96.9, None, None, None,27.62,12.93, None,149.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 08:00:00, None, None, None, None,5
None,-9.03, 96.9, None, None, None,19.18,12.66, None,149.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 09:00:00, None, None, None, None,5
None,-8.79, 97.1, None, None, None,23.43,12.61, None,149.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 10:00:00, None, None, None, None,5
None,-8.36, 97.3, None, None, None,19.66,12.28, None,151.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 11:00:00, None, None, None, None,5
None,-8.12, 97.6, None, None, None,12.5,10.05, None,144.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-01-29 12:00:00, None, None, None, None,5
None,-7.78, 97.8, None, None, None,9.04,8.54, None,145.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-01-29 13:00:00, None, None, None, None,5
None,-7.37, 98.0, None, None, None,12.48,6.176, None,150.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-01-29 14:00:00, None, None, None, None,5
None,-7.71, 97.7, None, None, None,19.28,9.17, None,188.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-01-29 15:00:00, None, None, None, None,5
None,-7.95, 97.5, None, None, None,27.27,11.75, None,201.4, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-01-29 16:00:00, None, None, None, None,5
None,-8.23, 97.5, None, None, None,23.88,19.2, None,218.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 17:00:00, None, None, None, None,5
None,-8.71, 97.1, None, None, None,20.41,20.53, None,236.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-29 18:00:00, None, None, None, None,5
None,-9.43, 96.4, None, None, None,18.67,17.58, None,242.1, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2016-01-29 19:00:00, None, None, None, None,5
None,-10.08, 95.9, None, None, None,15.99,15.47, None,246.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2016-01-29 20:00:00, None, None, None, None,5
None,-10.42, 95.9, None, None, None,19.63,15.38, None,244.8, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2016-01-29 21:00:00, None, None, None, None,5
None,-10.47, 95.8, None, None, None,12.0,10.4, None,242.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2016-01-29 22:00:00, None, None, None, None,5
None,-10.8, 95.4, None, None, None,16.78,10.5, None,237.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2016-01-29 23:00:00, None, None, None, None,5
None,-11.14, 95.2, None, None, None,17.85,14.13, None,229.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2016-01-30 00:00:00, None, None, None, None,5
None,-11.47, 95.0, None, None, None,24.52,15.56, None,225.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2016-01-30 01:00:00, None, None, None, None,5
None,-11.33, 95.0, None, None, None,24.0,14.2, None,227.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2016-01-30 02:00:00, None, None, None, None,5
None,-11.38, 95.0, None, None, None,17.3,11.98, None,235.2, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2016-01-30 03:00:00, None, None, None, None,5
None,-11.42, 95.0, None, None, None,14.55,12.16, None,244.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2016-01-30 04:00:00, None, None, None, None,5
None,-11.47, 95.0, None, None, None,7.26,10.93, None,243.7, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2016-01-30 05:00:00, None, None, None, None,5
None,-11.66, 94.6, None, None, None,12.89,10.69, None,235.5, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2016-01-30 06:00:00, None, None, None, None,5
None,-12.0, 94.5, None, None, None,11.02,11.77, None,230.5, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2016-01-30 07:00:00, None, None, None, None,5
None,-12.14, 94.5, None, None, None,17.94,13.62, None,227.4, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2016-01-30 08:00:00, None, None, None, None,5
None,-11.9, 94.6, None, None, None,24.12,13.72, None,223.1, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2016-01-30 09:00:00, None, None, None, None,5
None,-11.62, 94.8, None, None, None,29.01,13.39, None,216.7, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2016-01-30 10:00:00, None, None, None, None,5
None,-11.23, 94.7, None, None, None,31.15,12.24, None,206.2, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2016-01-30 11:00:00, None, None, None, None,5
None,-10.99, 95.1, None, None, None,27.24,12.41, None,201.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2016-01-30 12:00:00, None, None, None, None,5
