time,tasmin,tasmax,pcp,week_of_year
2019-06-18,7.1,14.1, 0.0,25
2019-06-19,5.8,12.4, 2.0,25
2019-06-20,5.4,17.9, 2.0,25
2019-06-21,3.7,21.5, 0.0,25
2019-06-22,12.0,17.7, 0.0,25
2019-06-23,8.9,16.9, 1.0,25
2019-06-24,7.7,18.0, 0.0,25
