RelativeHumidity,AirTemperature,time,Rain,week_of_year
67.0,1.2,2020-02-19 00:00:00,0.0,8
71.0,1.0,2020-02-19 00:15:00,0.0,8
71.0,1.0,2020-02-19 00:30:00,0.0,8
76.0,0.7,2020-02-19 00:45:00,0.0,8
75.0,0.7,2020-02-19 01:00:00,0.0,8
76.0,0.9,2020-02-19 01:15:00,0.0,8
79.0,0.8,2020-02-19 01:30:00,0.0,8
79.0,0.8,2020-02-19 01:45:00,0.0,8
80.0,0.7,2020-02-19 02:00:00,0.0,8
80.0,0.6,2020-02-19 02:15:00,0.0,8
81.0,0.4,2020-02-19 02:30:00,0.0,8
83.0,0.2,2020-02-19 02:45:00,0.0,8
84.0,0.2,2020-02-19 03:00:00,0.0,8
85.0,0.1,2020-02-19 03:15:00,0.0,8
86.0,0.0,2020-02-19 03:30:00,0.0,8
87.0,0.0,2020-02-19 03:45:00,0.0,8
88.0,-0.1,2020-02-19 04:00:00,0.0,8
89.0,-0.2,2020-02-19 04:15:00,0.0,8
89.0,-0.2,2020-02-19 04:30:00,0.0,8
90.0,-0.2,2020-02-19 04:45:00,0.0,8
90.0,-0.3,2020-02-19 05:00:00,0.0,8
90.0,-0.3,2020-02-19 05:15:00,0.0,8
91.0,-0.4,2020-02-19 05:30:00,0.0,8
91.0,-0.4,2020-02-19 05:45:00,0.0,8
91.0,-0.4,2020-02-19 06:00:00,0.0,8
90.0,-0.5,2020-02-19 06:15:00,0.0,8
90.0,-0.5,2020-02-19 06:30:00,0.0,8
89.0,-0.5,2020-02-19 06:45:00,0.0,8
90.0,-0.7,2020-02-19 07:00:00,0.0,8
89.0,-0.6,2020-02-19 07:15:00,0.0,8
89.0,-0.6,2020-02-19 07:30:00,0.0,8
90.0,-0.6,2020-02-19 07:45:00,0.0,8
89.0,-0.3,2020-02-19 08:00:00,0.0,8
90.0,-0.3,2020-02-19 08:15:00,0.0,8
91.0,-0.1,2020-02-19 08:30:00,0.0,8
91.0,0.1,2020-02-19 08:45:00,0.0,8
89.0,0.3,2020-02-19 09:00:00,0.0,8
89.0,0.6,2020-02-19 09:15:00,0.0,8
86.0,0.9,2020-02-19 09:30:00,0.0,8
85.0,1.0,2020-02-19 09:45:00,0.0,8
82.0,1.2,2020-02-19 10:00:00,0.0,8
82.0,1.4,2020-02-19 10:15:00,0.0,8
79.0,1.8,2020-02-19 10:30:00,0.0,8
77.0,1.9,2020-02-19 10:45:00,0.0,8
77.0,2.1,2020-02-19 11:00:00,0.0,8
77.0,2.4,2020-02-19 11:15:00,0.0,8
75.0,2.6,2020-02-19 11:30:00,0.0,8
72.0,2.7,2020-02-19 11:45:00,0.0,8
75.0,2.8,2020-02-19 12:00:00,0.0,8
75.0,2.8,2020-02-19 12:15:00,0.0,8
73.0,3.1,2020-02-19 12:30:00,0.0,8
69.0,3.4,2020-02-19 12:45:00,0.0,8
67.0,3.6,2020-02-19 13:00:00,0.0,8
67.0,3.9,2020-02-19 13:15:00,0.0,8
66.0,4.0,2020-02-19 13:30:00,0.0,8
68.0,4.1,2020-02-19 13:45:00,0.0,8
68.0,4.0,2020-02-19 14:00:00,0.0,8
68.0,4.0,2020-02-19 14:15:00,0.0,8
66.0,3.9,2020-02-19 14:30:00,0.0,8
65.0,4.2,2020-02-19 14:45:00,0.0,8
64.0,4.4,2020-02-19 15:00:00,0.0,8
63.0,4.2,2020-02-19 15:15:00,0.0,8
63.0,4.2,2020-02-19 15:30:00,0.0,8
64.0,4.0,2020-02-19 15:45:00,0.0,8
63.0,3.9,2020-02-19 16:00:00,0.0,8
59.0,4.1,2020-02-19 16:15:00,0.0,8
59.0,3.9,2020-02-19 16:30:00,0.0,8
59.0,3.8,2020-02-19 16:45:00,0.0,8
58.0,3.7,2020-02-19 17:00:00,0.0,8
56.0,3.5,2020-02-19 17:15:00,0.0,8
60.0,3.5,2020-02-19 17:30:00,0.0,8
57.0,3.3,2020-02-19 17:45:00,0.0,8
57.0,3.2,2020-02-19 18:00:00,0.0,8
57.0,3.2,2020-02-19 18:15:00,0.0,8
56.0,3.4,2020-02-19 18:30:00,0.0,8
53.0,3.5,2020-02-19 18:45:00,0.0,8
54.0,3.4,2020-02-19 19:00:00,0.0,8
53.0,3.6,2020-02-19 19:15:00,0.0,8
54.0,3.7,2020-02-19 19:30:00,0.0,8
53.0,3.7,2020-02-19 19:45:00,0.0,8
57.0,3.8,2020-02-19 20:00:00,0.0,8
57.0,3.8,2020-02-19 20:15:00,0.0,8
58.0,3.9,2020-02-19 20:30:00,0.0,8
58.0,3.8,2020-02-19 20:45:00,0.0,8
57.0,3.9,2020-02-19 21:00:00,0.0,8
60.0,3.9,2020-02-19 21:15:00,0.0,8
59.0,4.0,2020-02-19 21:30:00,0.0,8
60.0,4.0,2020-02-19 21:45:00,0.0,8
60.0,3.9,2020-02-19 22:00:00,0.0,8
61.0,3.6,2020-02-19 22:15:00,0.0,8
63.0,3.6,2020-02-19 22:30:00,0.0,8
62.0,3.4,2020-02-19 22:45:00,0.0,8
63.0,3.3,2020-02-19 23:00:00,0.0,8
62.0,3.2,2020-02-19 23:15:00,0.0,8
65.0,3.1,2020-02-19 23:30:00,0.0,8
65.0,3.0,2020-02-19 23:45:00,0.0,8
67.0,2.7,2020-02-20 00:00:00,0.0,8
69.0,2.5,2020-02-20 00:15:00,0.0,8
67.0,2.5,2020-02-20 00:30:00,0.0,8
