station_observations
AirTemperature, Rain, WindSpeed, time, WindDirection, RelativeHumidity
0.6, 0.26, 13.7, 2012-01-27 11:00:00, 233.0, 85.0
0.9, 0.0, 12.9, 2012-01-27 11:15:00, 227.0, 85.0
0.8, 0.0, 11.6, 2012-01-27 11:30:00, 228.0, 85.0
0.3, 0.0, 12.9, 2012-01-27 11:45:00, 244.0, 91.0
0.4, 0.0, 13.2, 2012-01-27 12:00:00, 230.0, 92.0
0.7, 0.0, 10.4, 2012-01-27 12:15:00, 226.0, 92.0
1.0, 0.25, 13.0, 2012-01-27 12:30:00, 234.0, 90.0
0.9, 0.0, 12.7, 2012-01-27 12:45:00, 240.0, 88.0
2.0, 0.0, 13.1, 2012-01-27 13:00:00, 251.0, 81.0
1.7, 0.26, 14.5, 2012-01-27 13:15:00, 246.0, 79.0
1.5, 0.0, 13.3, 2012-01-27 13:30:00, 239.0, 83.0
1.2, 0.0, 11.3, 2012-01-27 13:45:00, 228.0, 82.0
1.6, 0.0, 11.0, 2012-01-27 14:00:00, 231.0, 79.0
1.6, 0.0, 11.2, 2012-01-27 14:15:00, 225.0, 78.0
1.6, 0.25, 11.5, 2012-01-27 14:30:00, 230.0, 80.0
1.3, 0.0, 11.9, 2012-01-27 14:45:00, 235.0, 81.0
1.5, 0.0, 11.5, 2012-01-27 15:00:00, 238.0, 79.0
1.7, 0.0, 10.7, 2012-01-27 15:15:00, 234.0, 80.0
1.1, 0.0, 12.8, 2012-01-27 15:30:00, 228.0, 82.0
0.5, 0.0, 11.2, 2012-01-27 15:45:00, 226.0, 85.0
0.5, 0.0, 10.0, 2012-01-27 16:00:00, 227.0, 84.0
0.3, 0.0, 9.1, 2012-01-27 16:15:00, 199.0, 86.0
-0.1, 0.0, 10.2, 2012-01-27 16:30:00, 219.0, 88.0
-0.2, 0.0, 12.2, 2012-01-27 16:45:00, 208.0, 89.0
-0.4, 0.0, 9.0, 2012-01-27 17:00:00, 209.0, 90.0
-0.7, 0.0, 10.9, 2012-01-27 17:15:00, 202.0, 90.0
-0.5, 0.0, 13.6, 2012-01-27 17:30:00, 226.0, 88.0
-0.8, 0.0, 7.6, 2012-01-27 17:45:00, 215.0, 88.0
-0.8, 0.0, 10.6, 2012-01-27 18:00:00, 225.0, 88.0
-1.0, 0.0, 12.3, 2012-01-27 18:15:00, 219.0, 88.0
-1.0, 0.0, 11.9, 2012-01-27 18:30:00, 233.0, 87.0
-1.0, 0.0, 9.6, 2012-01-27 18:45:00, 233.0, 88.0
-0.8, 0.0, 10.9, 2012-01-27 19:00:00, 231.0, 85.0
-0.7, 0.0, 12.0, 2012-01-27 19:15:00, 240.0, 85.0
-0.9, 0.0, 11.7, 2012-01-27 19:30:00, 222.0, 87.0
-1.3, 0.0, 12.1, 2012-01-27 19:45:00, 216.0, 89.0
-1.3, 0.0, 11.7, 2012-01-27 20:00:00, 243.0, 88.0
-1.3, 0.0, 12.8, 2012-01-27 20:15:00, 211.0, 86.0
-1.2, 0.0, 12.1, 2012-01-27 20:30:00, 219.0, 87.0
-0.9, 0.0, 12.9, 2012-01-27 20:45:00, 215.0, 86.0
-0.9, 0.0, 11.6, 2012-01-27 21:00:00, 226.0, 88.0
-1.1, 0.0, 12.5, 2012-01-27 21:15:00, 220.0, 88.0
-1.1, 0.0, 12.0, 2012-01-27 21:30:00, 237.0, 88.0
-1.0, 0.0, 11.6, 2012-01-27 21:45:00, 228.0, 86.0
-1.1, 0.0, 10.0, 2012-01-27 22:00:00, 221.0, 84.0
-1.0, 0.0, 11.8, 2012-01-27 22:15:00, 228.0, 83.0
-0.8, 0.0, 12.3, 2012-01-27 22:30:00, 229.0, 81.0
-0.9, 0.0, 10.5, 2012-01-27 22:45:00, 241.0, 83.0
-1.0, 0.0, 10.0, 2012-01-27 23:00:00, 225.0, 83.0
-0.9, 0.0, 9.4, 2012-01-27 23:15:00, 221.0, 81.0
-0.6, 0.0, 10.2, 2012-01-27 23:30:00, 196.0, 80.0
-0.4, 0.0, 10.6, 2012-01-27 23:45:00, 203.0, 76.0
-0.3, 0.0, 11.8, 2012-01-28 00:00:00, 196.0, 75.0
-0.1, 0.0, 12.3, 2012-01-28 00:15:00, 202.0, 75.0
0.0, 0.0, 12.4, 2012-01-28 00:30:00, 194.0, 71.0
0.1, 0.0, 11.2, 2012-01-28 00:45:00, 186.0, 68.0
0.0, 0.0, 9.5, 2012-01-28 01:00:00, 165.0, 69.0
0.0, 0.0, 8.5, 2012-01-28 01:15:00, 160.0, 67.0
-0.1, 0.0, 10.2, 2012-01-28 01:30:00, 149.0, 66.0
-0.1, 0.0, 10.9, 2012-01-28 01:45:00, 142.0, 68.0
-0.2, 0.0, 12.3, 2012-01-28 02:00:00, 131.0, 68.0
-0.2, 0.0, 12.0, 2012-01-28 02:15:00, 134.0, 70.0
-0.4, 0.0, 13.2, 2012-01-28 02:30:00, 119.0, 74.0
-0.5, 0.0, 13.3, 2012-01-28 02:45:00, 117.0, 79.0
-0.7, 0.0, 14.1, 2012-01-28 03:00:00, 113.0, 85.0
-0.7, 0.0, 14.8, 2012-01-28 03:15:00, 111.0, 88.0
-0.7, 0.0, 11.3, 2012-01-28 03:30:00, 110.0, 91.0
-0.6, 0.0, 9.9, 2012-01-28 03:45:00, 122.0, 91.0
-0.6, 0.0, 6.9, 2012-01-28 04:00:00, 121.0, 92.0
-0.7, 0.0, 8.5, 2012-01-28 04:15:00, 142.0, 87.0
-0.7, 0.0, 9.3, 2012-01-28 04:30:00, 131.0, 90.0
-0.6, 0.0, 7.4, 2012-01-28 04:45:00, 151.0, 84.0
-0.7, 0.0, 5.4, 2012-01-28 05:00:00, 157.0, 84.0
-0.8, 0.0, 6.7, 2012-01-28 05:15:00, 140.0, 87.0
-1.0, 0.0, 9.1, 2012-01-28 05:30:00, 131.0, 90.0
-1.0, 0.0, 5.8, 2012-01-28 05:45:00, 114.0, 89.0
-1.0, 0.0, 8.6, 2012-01-28 06:00:00, 118.0, 91.0
-1.0, 0.0, 10.7, 2012-01-28 06:15:00, 119.0, 91.0
-1.1, 0.0, 13.1, 2012-01-28 06:30:00, 111.0, 90.0
-1.0, 0.0, 12.7, 2012-01-28 06:45:00, 111.0, 90.0
-0.9, 0.0, 10.3, 2012-01-28 07:00:00, 88.0, 86.0
-0.9, 0.0, 15.4, 2012-01-28 07:15:00, 111.0, 89.0
-0.9, 0.0, 12.9, 2012-01-28 07:30:00, 110.0, 92.0
-0.8, 0.0, 6.4, 2012-01-28 07:45:00, 113.0, 91.0
-0.9, 0.0, 0.0, 2012-01-28 08:00:00, 116.0, 93.0
-1.0, 0.0, 0.0, 2012-01-28 08:15:00, 121.0, 94.0
-1.0, 0.0, 0.0, 2012-01-28 08:30:00, 107.0, 95.0
-1.0, 0.0, 0.0, 2012-01-28 08:45:00, 96.0, 95.0
-0.8, 0.0, 0.0, 2012-01-28 09:00:00, 106.0, 95.0
-0.7, 0.0, 0.0, 2012-01-28 09:15:00, 109.0, 96.0
-0.8, 0.0, 0.0, 2012-01-28 09:30:00, 107.0, 94.0
-0.8, 0.0, 0.0, 2012-01-28 09:45:00, 111.0, 92.0
-0.8, 0.0, 0.0, 2012-01-28 10:00:00, 99.0, 94.0
-0.7, 0.0, 0.0, 2012-01-28 10:15:00, 90.0, 94.0
-0.5, 0.0, 0.0, 2012-01-28 10:30:00, 74.0, 95.0
-0.5, 0.0, 0.0, 2012-01-28 10:45:00, 79.0, 94.0
-0.3, 0.0, 0.0, 2012-01-28 11:00:00, 84.0, 94.0
-0.2, 0.0, 0.0, 2012-01-28 11:15:00, 76.0, 94.0
0.0, 0.0, 0.0, 2012-01-28 11:30:00, 77.0, 95.0
0.0, 0.25, 0.0, 2012-01-28 11:45:00, 58.0, 95.0
-0.2, 0.0, 0.0, 2012-01-28 12:00:00, 58.0, 95.0
-0.2, 0.0, 0.0, 2012-01-28 12:15:00, 56.0, 96.0
-0.2, 0.26, 8.2, 2012-01-28 12:30:00, 57.0, 96.0
-0.2, 0.0, 8.2, 2012-01-28 12:45:00, 66.0, 96.0
-0.2, 0.25, 9.3, 2012-01-28 13:00:00, 58.0, 96.0
-0.2, 0.26, 9.0, 2012-01-28 13:15:00, 76.0, 96.0
-0.1, 0.25, 8.2, 2012-01-28 13:30:00, 66.0, 96.0
-0.3, 0.0, 11.7, 2012-01-28 13:45:00, 76.0, 96.0
-0.6, 0.0, 12.8, 2012-01-28 14:00:00, 75.0, 96.0
-0.5, 0.0, 12.7, 2012-01-28 14:15:00, 83.0, 97.0
-0.4, 0.0, 12.0, 2012-01-28 14:30:00, 75.0, 97.0
-0.4, 0.0, 12.6, 2012-01-28 14:45:00, 71.0, 97.0
-0.4, 0.0, 13.6, 2012-01-28 15:00:00, 76.0, 97.0
-0.5, 0.0, 13.4, 2012-01-28 15:15:00, 84.0, 97.0
-0.5, 0.0, 13.0, 2012-01-28 15:30:00, 78.0, 97.0
-0.5, 0.0, 12.2, 2012-01-28 15:45:00, 81.0, 97.0
-0.4, 0.0, 13.1, 2012-01-28 16:00:00, 86.0, 97.0
-0.4, 0.25, 14.1, 2012-01-28 16:15:00, 84.0, 97.0
-0.3, 0.0, 13.2, 2012-01-28 16:30:00, 86.0, 97.0
-0.3, 0.0, 12.3, 2012-01-28 16:45:00, 84.0, 97.0
-0.4, 0.0, 10.8, 2012-01-28 17:00:00, 83.0, 97.0
-0.4, 0.0, 11.9, 2012-01-28 17:15:00, 95.0, 97.0
-0.3, 0.0, 12.9, 2012-01-28 17:30:00, 98.0, 97.0
-0.2, 0.0, 11.6, 2012-01-28 17:45:00, 97.0, 97.0
-0.1, 0.0, 11.8, 2012-01-28 18:00:00, 97.0, 97.0
0.0, 0.0, 12.2, 2012-01-28 18:15:00, 97.0, 95.0
0.0, 0.0, 13.2, 2012-01-28 18:30:00, 93.0, 95.0
0.2, 0.0, 13.6, 2012-01-28 18:45:00, 93.0, 93.0
0.2, 0.0, 13.4, 2012-01-28 19:00:00, 86.0, 94.0
0.1, 0.0, 16.0, 2012-01-28 19:15:00, 79.0, 96.0
0.3, 0.0, 13.8, 2012-01-28 19:30:00, 86.0, 94.0
0.4, 0.0, 12.5, 2012-01-28 19:45:00, 86.0, 94.0
0.4, 0.26, 12.5, 2012-01-28 20:00:00, 87.0, 94.0
0.4, 0.0, 12.7, 2012-01-28 20:15:00, 87.0, 94.0
0.3, 0.0, 12.6, 2012-01-28 20:30:00, 91.0, 94.0
0.4, 0.0, 9.9, 2012-01-28 20:45:00, 98.0, 94.0
0.4, 0.25, 11.2, 2012-01-28 21:00:00, 89.0, 93.0
0.4, 0.0, 11.5, 2012-01-28 21:15:00, 87.0, 93.0
0.6, 0.26, 11.1, 2012-01-28 21:30:00, 107.0, 92.0
0.9, 0.0, 10.6, 2012-01-28 21:45:00, 120.0, 92.0
0.6, 0.0, 5.1, 2012-01-28 22:00:00, 43.0, 94.0
0.7, 0.0, 8.3, 2012-01-28 22:15:00, 93.0, 90.0
1.2, 0.25, 9.2, 2012-01-28 22:30:00, 161.0, 91.0
0.8, 0.25, 11.4, 2012-01-28 22:45:00, 163.0, 94.0
1.1, 0.0, 9.9, 2012-01-28 23:00:00, 207.0, 96.0
2.5, 0.26, 11.7, 2012-01-28 23:15:00, 246.0, 97.0
3.2, 0.25, 8.8, 2012-01-28 23:30:00, 229.0, 97.0
3.3, 0.51, 14.2, 2012-01-28 23:45:00, 255.0, 97.0
3.7, 0.76, 18.3, 2012-01-29 00:00:00, 233.0, 97.0
3.9, 0.51, 19.9, 2012-01-29 00:15:00, 216.0, 97.0
4.0, 2.29, 24.1, 2012-01-29 00:30:00, 233.0, 98.0
4.3, 2.54, 22.2, 2012-01-29 00:45:00, 208.0, 98.0
5.0, 1.77, 22.4, 2012-01-29 01:00:00, 211.0, 98.0
4.4, 1.78, 22.1, 2012-01-29 01:15:00, 234.0, 98.0
4.3, 1.27, 18.6, 2012-01-29 01:30:00, 223.0, 98.0
4.3, 1.27, 20.9, 2012-01-29 01:45:00, 225.0, 98.0
4.5, 0.51, 24.5, 2012-01-29 02:00:00, 226.0, 98.0
4.6, 1.02, 25.6, 2012-01-29 02:15:00, 227.0, 98.0
4.5, 0.76, 25.3, 2012-01-29 02:30:00, 222.0, 98.0
4.6, 0.76, 23.9, 2012-01-29 02:45:00, 222.0, 98.0
4.7, 0.51, 22.8, 2012-01-29 03:00:00, 221.0, 98.0
4.9, 0.51, 26.8, 2012-01-29 03:15:00, 222.0, 98.0
5.1, 0.5, 29.8, 2012-01-29 03:30:00, 217.0, 99.0
5.1, 0.77, 29.6, 2012-01-29 03:45:00, 220.0, 99.0
5.1, 0.5, 30.4, 2012-01-29 04:00:00, 230.0, 99.0
5.3, 0.51, 33.0, 2012-01-29 04:15:00, 229.0, 99.0
5.4, 0.51, 29.6, 2012-01-29 04:30:00, 230.0, 99.0
5.6, 0.51, 29.0, 2012-01-29 04:45:00, 229.0, 99.0
5.6, 0.25, 31.7, 2012-01-29 05:00:00, 225.0, 99.0
5.6, 0.26, 29.1, 2012-01-29 05:15:00, 229.0, 99.0
5.8, 0.0, 29.0, 2012-01-29 05:30:00, 225.0, 99.0
5.7, 0.0, 28.6, 2012-01-29 05:45:00, 221.0, 99.0
5.7, 0.25, 23.6, 2012-01-29 06:00:00, 217.0, 99.0
5.7, 0.76, 22.8, 2012-01-29 06:15:00, 222.0, 99.0
5.7, 1.02, 19.7, 2012-01-29 06:30:00, 211.0, 99.0
5.5, 0.25, 22.3, 2012-01-29 06:45:00, 207.0, 99.0
5.3, 0.76, 23.3, 2012-01-29 07:00:00, 207.0, 99.0
5.2, 0.26, 23.0, 2012-01-29 07:15:00, 205.0, 99.0
5.1, 0.51, 19.6, 2012-01-29 07:30:00, 200.0, 99.0
5.2, 0.25, 20.7, 2012-01-29 07:45:00, 203.0, 99.0
5.2, 0.51, 19.9, 2012-01-29 08:00:00, 208.0, 99.0
5.1, 1.01, 18.8, 2012-01-29 08:15:00, 208.0, 99.0
5.1, 0.77, 21.4, 2012-01-29 08:30:00, 211.0, 99.0
5.3, 0.5, 26.4, 2012-01-29 08:45:00, 210.0, 99.0
5.3, 0.51, 27.3, 2012-01-29 09:00:00, 208.0, 99.0
5.3, 0.0, 27.9, 2012-01-29 09:15:00, 206.0, 99.0
5.3, 0.26, 24.5, 2012-01-29 09:30:00, 216.0, 99.0
5.3, 0.0, 28.2, 2012-01-29 09:45:00, 224.0, 99.0
5.3, 0.25, 27.7, 2012-01-29 10:00:00, 227.0, 99.0
5.3, 0.25, 28.3, 2012-01-29 10:15:00, 228.0, 99.0
5.4, 0.26, 26.6, 2012-01-29 10:30:00, 231.0, 99.0
5.4, 0.0, 29.2, 2012-01-29 10:45:00, 231.0, 99.0
5.5, 0.25, 31.1, 2012-01-29 11:00:00, 230.0, 99.0
5.6, 0.26, 30.7, 2012-01-29 11:15:00, 227.0, 99.0
5.6, 0.25, 29.0, 2012-01-29 11:30:00, 227.0, 99.0
5.6, 0.51, 28.9, 2012-01-29 11:45:00, 229.0, 99.0
5.7, 0.76, 28.3, 2012-01-29 12:00:00, 228.0, 99.0
5.8, 0.25, 29.3, 2012-01-29 12:15:00, 225.0, 99.0
5.9, 0.26, 29.8, 2012-01-29 12:30:00, 229.0, 99.0
5.9, 0.51, 32.0, 2012-01-29 12:45:00, 227.0, 99.0
5.9, 0.25, 29.0, 2012-01-29 13:00:00, 223.0, 99.0
6.0, 0.25, 30.6, 2012-01-29 13:15:00, 222.0, 99.0
5.9, 0.26, 32.1, 2012-01-29 13:30:00, 227.0, 99.0
6.0, 0.25, 30.9, 2012-01-29 13:45:00, 227.0, 99.0
6.0, 0.26, 30.7, 2012-01-29 14:00:00, 226.0, 99.0
6.1, 0.25, 29.0, 2012-01-29 14:15:00, 215.0, 99.0
6.1, 0.0, 27.0, 2012-01-29 14:30:00, 220.0, 99.0
6.1, 0.0, 26.2, 2012-01-29 14:45:00, 223.0, 99.0
6.0, 0.0, 26.6, 2012-01-29 15:00:00, 220.0, 99.0
5.9, 0.0, 22.1, 2012-01-29 15:15:00, 219.0, 99.0
5.8, 0.0, 18.3, 2012-01-29 15:30:00, 219.0, 99.0
5.6, 0.0, 17.7, 2012-01-29 15:45:00, 212.0, 99.0
5.7, 0.0, 15.9, 2012-01-29 16:00:00, 210.0, 99.0
5.7, 0.25, 18.3, 2012-01-29 16:15:00, 214.0, 99.0
5.6, 0.0, 19.8, 2012-01-29 16:30:00, 216.0, 99.0
5.6, 0.0, 16.6, 2012-01-29 16:45:00, 220.0, 99.0
5.6, 0.0, 19.5, 2012-01-29 17:00:00, 225.0, 99.0
5.5, 0.0, 17.0, 2012-01-29 17:15:00, 219.0, 99.0
5.5, 0.0, 14.7, 2012-01-29 17:30:00, 225.0, 99.0
5.5, 0.0, 18.0, 2012-01-29 17:45:00, 225.0, 99.0
5.5, 0.51, 15.0, 2012-01-29 18:00:00, 223.0, 99.0
5.5, 0.0, 12.0, 2012-01-29 18:15:00, 215.0, 99.0
5.5, 0.26, 12.6, 2012-01-29 18:30:00, 223.0, 99.0
5.6, 0.25, 13.5, 2012-01-29 18:45:00, 216.0, 99.0
5.6, 0.0, 14.4, 2012-01-29 19:00:00, 221.0, 99.0
5.5, 0.0, 14.3, 2012-01-29 19:15:00, 222.0, 99.0
5.4, 0.25, 14.5, 2012-01-29 19:30:00, 228.0, 99.0
5.4, 0.0, 12.7, 2012-01-29 19:45:00, 233.0, 99.0
5.3, 0.0, 13.0, 2012-01-29 20:00:00, 230.0, 99.0
5.3, 0.0, 11.4, 2012-01-29 20:15:00, 228.0, 99.0
5.2, 0.0, 13.4, 2012-01-29 20:30:00, 238.0, 99.0
5.1, 0.0, 13.0, 2012-01-29 20:45:00, 239.0, 99.0
5.0, 0.0, 16.4, 2012-01-29 21:00:00, 238.0, 99.0
4.9, 0.0, 18.1, 2012-01-29 21:15:00, 242.0, 99.0
4.7, 0.0, 18.7, 2012-01-29 21:30:00, 246.0, 99.0
4.5, 0.0, 23.8, 2012-01-29 21:45:00, 254.0, 99.0
4.2, 0.0, 26.7, 2012-01-29 22:00:00, 255.0, 99.0
4.0, 0.0, 27.0, 2012-01-29 22:15:00, 256.0, 99.0
4.0, 0.0, 28.6, 2012-01-29 22:30:00, 252.0, 99.0
3.9, 0.0, 28.6, 2012-01-29 22:45:00, 249.0, 99.0
3.8, 0.0, 31.4, 2012-01-29 23:00:00, 249.0, 99.0
3.8, 0.0, 28.7, 2012-01-29 23:15:00, 250.0, 99.0
3.8, 0.0, 29.0, 2012-01-29 23:30:00, 247.0, 99.0
3.8, 0.0, 26.8, 2012-01-29 23:45:00, 246.0, 99.0
3.8, 0.0, 29.1, 2012-01-30 00:00:00, 246.0, 99.0
3.7, 0.0, 27.0, 2012-01-30 00:15:00, 247.0, 99.0
3.6, 0.0, 28.0, 2012-01-30 00:30:00, 249.0, 99.0
3.6, 0.0, 25.5, 2012-01-30 00:45:00, 241.0, 99.0
3.5, 0.0, 26.5, 2012-01-30 01:00:00, 245.0, 99.0
3.2, 0.0, 25.6, 2012-01-30 01:15:00, 236.0, 99.0
2.8, 0.0, 29.9, 2012-01-30 01:30:00, 238.0, 99.0
2.4, 0.0, 29.2, 2012-01-30 01:45:00, 240.0, 99.0
2.3, 0.0, 31.9, 2012-01-30 02:00:00, 238.0, 99.0
2.3, 0.0, 26.2, 2012-01-30 02:15:00, 244.0, 99.0
2.0, 0.26, 37.5, 2012-01-30 02:30:00, 240.0, 99.0
1.8, 0.0, 33.0, 2012-01-30 02:45:00, 252.0, 99.0
1.8, 0.0, 38.6, 2012-01-30 03:00:00, 251.0, 99.0
1.7, 0.0, 33.5, 2012-01-30 03:15:00, 248.0, 99.0
1.7, 0.0, 27.2, 2012-01-30 03:30:00, 249.0, 99.0
1.7, 0.0, 29.4, 2012-01-30 03:45:00, 244.0, 99.0
1.7, 0.0, 34.8, 2012-01-30 04:00:00, 245.0, 99.0
1.7, 0.0, 32.9, 2012-01-30 04:15:00, 246.0, 99.0
1.8, 0.0, 35.2, 2012-01-30 04:30:00, 244.0, 98.0
1.8, 0.0, 30.3, 2012-01-30 04:45:00, 248.0, 98.0
1.7, 0.0, 30.5, 2012-01-30 05:00:00, 241.0, 98.0
1.6, 0.0, 29.1, 2012-01-30 05:15:00, 235.0, 98.0
1.5, 0.0, 28.4, 2012-01-30 05:30:00, 240.0, 98.0
1.6, 0.0, 23.2, 2012-01-30 05:45:00, 237.0, 98.0
1.7, 0.0, 27.8, 2012-01-30 06:00:00, 234.0, 98.0
1.7, 0.0, 23.8, 2012-01-30 06:15:00, 233.0, 98.0
1.7, 0.0, 24.6, 2012-01-30 06:30:00, 237.0, 98.0
1.7, 0.0, 25.9, 2012-01-30 06:45:00, 247.0, 98.0
1.8, 0.0, 25.4, 2012-01-30 07:00:00, 249.0, 98.0
1.8, 0.0, 24.8, 2012-01-30 07:15:00, 243.0, 98.0
1.8, 0.0, 17.0, 2012-01-30 07:30:00, 234.0, 98.0
1.8, 0.0, 17.5, 2012-01-30 07:45:00, 231.0, 98.0
1.8, 0.0, 21.8, 2012-01-30 08:00:00, 241.0, 98.0
1.9, 0.0, 19.7, 2012-01-30 08:15:00, 241.0, 98.0
1.9, 0.0, 20.7, 2012-01-30 08:30:00, 250.0, 98.0
2.0, 0.0, 22.4, 2012-01-30 08:45:00, 246.0, 98.0
2.0, 0.0, 23.2, 2012-01-30 09:00:00, 242.0, 98.0
2.0, 0.0, 21.9, 2012-01-30 09:15:00, 244.0, 98.0
2.0, 0.0, 22.8, 2012-01-30 09:30:00, 246.0, 98.0
2.1, 0.0, 22.5, 2012-01-30 09:45:00, 242.0, 98.0
2.2, 0.0, 24.1, 2012-01-30 10:00:00, 247.0, 98.0
2.1, 0.0, 24.4, 2012-01-30 10:15:00, 252.0, 98.0
2.2, 0.0, 21.4, 2012-01-30 10:30:00, 242.0, 98.0
2.2, 0.0, 20.0, 2012-01-30 10:45:00, 232.0, 98.0
2.3, 0.0, 25.3, 2012-01-30 11:00:00, 227.0, 98.0
2.4, 0.0, 24.4, 2012-01-30 11:15:00, 230.0, 98.0
2.6, 0.0, 28.6, 2012-01-30 11:30:00, 228.0, 96.0
2.9, 0.0, 27.4, 2012-01-30 11:45:00, 228.0, 95.0
3.1, 0.0, 27.7, 2012-01-30 12:00:00, 231.0, 94.0
3.9, 0.0, 24.4, 2012-01-30 12:15:00, 229.0, 91.0
3.7, 0.0, 25.1, 2012-01-30 12:30:00, 228.0, 90.0
3.7, 0.0, 25.0, 2012-01-30 12:45:00, 236.0, 90.0
4.2, 0.0, 22.4, 2012-01-30 13:00:00, 238.0, 86.0
4.8, 0.0, 20.9, 2012-01-30 13:15:00, 221.0, 82.0
5.2, 0.0, 23.4, 2012-01-30 13:30:00, 219.0, 80.0
5.2, 0.0, 18.7, 2012-01-30 13:45:00, 219.0, 82.0
4.4, 0.0, 22.1, 2012-01-30 14:00:00, 227.0, 84.0
4.6, 0.0, 21.5, 2012-01-30 14:15:00, 229.0, 83.0
4.9, 0.0, 20.4, 2012-01-30 14:30:00, 229.0, 82.0
4.5, 0.0, 21.2, 2012-01-30 14:45:00, 226.0, 84.0
4.5, 0.0, 18.8, 2012-01-30 15:00:00, 237.0, 86.0
3.9, 0.0, 21.9, 2012-01-30 15:15:00, 235.0, 89.0
3.5, 0.0, 19.7, 2012-01-30 15:30:00, 232.0, 90.0
3.5, 0.0, 16.0, 2012-01-30 15:45:00, 232.0, 91.0
3.3, 0.0, 16.2, 2012-01-30 16:00:00, 225.0, 93.0
2.9, 0.0, 13.2, 2012-01-30 16:15:00, 224.0, 96.0
2.7, 0.25, 12.0, 2012-01-30 16:30:00, 216.0, 97.0
2.7, 0.0, 10.8, 2012-01-30 16:45:00, 216.0, 97.0
2.6, 0.26, 10.4, 2012-01-30 17:00:00, 218.0, 98.0
2.5, 0.0, 10.0, 2012-01-30 17:15:00, 207.0, 98.0
2.5, 0.25, 9.7, 2012-01-30 17:30:00, 199.0, 98.0
2.4, 0.25, 10.2, 2012-01-30 17:45:00, 191.0, 98.0
2.4, 0.0, 10.2, 2012-01-30 18:00:00, 192.0, 98.0
2.4, 0.0, 9.7, 2012-01-30 18:15:00, 168.0, 98.0
2.3, 0.26, 8.4, 2012-01-30 18:30:00, 171.0, 98.0
2.4, 0.0, 8.3, 2012-01-30 18:45:00, 189.0, 98.0
2.4, 0.0, 10.9, 2012-01-30 19:00:00, 178.0, 98.0
2.4, 0.0, 14.0, 2012-01-30 19:15:00, 169.0, 98.0
2.4, 0.25, 17.7, 2012-01-30 19:30:00, 174.0, 98.0
2.3, 0.0, 13.1, 2012-01-30 19:45:00, 173.0, 98.0
2.3, 0.0, 13.1, 2012-01-30 20:00:00, 166.0, 98.0
2.3, 0.26, 10.6, 2012-01-30 20:15:00, 170.0, 98.0
2.3, 0.0, 8.9, 2012-01-30 20:30:00, 155.0, 98.0
2.2, 0.0, 9.5, 2012-01-30 20:45:00, 160.0, 98.0
2.1, 0.0, 12.0, 2012-01-30 21:00:00, 175.0, 98.0
2.1, 0.25, 13.7, 2012-01-30 21:15:00, 184.0, 98.0
2.1, 0.0, 15.8, 2012-01-30 21:30:00, 197.0, 98.0
2.1, 0.0, 16.4, 2012-01-30 21:45:00, 206.0, 98.0
2.2, 0.25, 14.8, 2012-01-30 22:00:00, 208.0, 98.0
2.2, 0.0, 14.4, 2012-01-30 22:15:00, 213.0, 98.0
2.3, 0.26, 15.2, 2012-01-30 22:30:00, 213.0, 98.0
2.3, 0.0, 18.3, 2012-01-30 22:45:00, 218.0, 98.0
2.3, 0.25, 20.8, 2012-01-30 23:00:00, 220.0, 98.0
2.1, 0.26, 20.4, 2012-01-30 23:15:00, 222.0, 98.0
2.1, 0.0, 20.7, 2012-01-30 23:30:00, 224.0, 98.0
2.2, 0.0, 21.6, 2012-01-30 23:45:00, 219.0, 98.0
2.2, 0.0, 21.9, 2012-01-31 00:00:00, 218.0, 98.0
2.2, 0.0, 24.8, 2012-01-31 00:15:00, 220.0, 98.0
2.3, 0.25, 24.8, 2012-01-31 00:30:00, 222.0, 98.0
2.4, 0.0, 25.4, 2012-01-31 00:45:00, 220.0, 99.0
2.4, 0.0, 26.3, 2012-01-31 01:00:00, 222.0, 98.0
2.5, 0.0, 28.5, 2012-01-31 01:15:00, 222.0, 98.0
2.5, 0.0, 20.1, 2012-01-31 01:30:00, 219.0, 99.0
2.6, 0.0, 24.7, 2012-01-31 01:45:00, 220.0, 99.0
2.6, 0.0, 24.1, 2012-01-31 02:00:00, 224.0, 99.0
2.6, 0.0, 25.7, 2012-01-31 02:15:00, 218.0, 99.0
2.6, 0.0, 21.9, 2012-01-31 02:30:00, 220.0, 99.0
2.6, 0.0, 26.4, 2012-01-31 02:45:00, 217.0, 98.0
2.7, 0.0, 27.4, 2012-01-31 03:00:00, 222.0, 99.0
2.7, 0.0, 25.2, 2012-01-31 03:15:00, 218.0, 99.0
2.7, 0.0, 20.6, 2012-01-31 03:30:00, 221.0, 99.0
2.7, 0.0, 22.2, 2012-01-31 03:45:00, 221.0, 99.0
2.7, 0.0, 21.9, 2012-01-31 04:00:00, 225.0, 99.0
2.6, 0.51, 24.3, 2012-01-31 04:15:00, 225.0, 99.0
2.7, 0.0, 21.8, 2012-01-31 04:30:00, 218.0, 99.0
2.7, 0.25, 21.4, 2012-01-31 04:45:00, 221.0, 99.0
2.6, 0.26, 23.7, 2012-01-31 05:00:00, 215.0, 98.0
2.5, 0.25, 21.9, 2012-01-31 05:15:00, 221.0, 99.0
2.5, 0.25, 19.0, 2012-01-31 05:30:00, 219.0, 99.0
2.6, 0.0, 19.9, 2012-01-31 05:45:00, 222.0, 99.0
