AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
None,0.1,-9.2,2020-12-30, None,-3.4,53
None,1.0,-10.8,2020-12-31, None,-5.6,53
