pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 3.3, 3.273, 3.0, -2.4, 4.2, None,2021-11-19 00:00:00, None,47
None, 3.2, 3.194, 3.0, 0.5, 4.2, None,2021-11-19 01:00:00, None,47
None, 3.5, 3.533, 2.7, 0.4, 4.2, None,2021-11-19 02:00:00, None,47
None, 2.9, 2.92, 2.6, -1.2, 4.2, None,2021-11-19 03:00:00, None,47
None, 2.9, 2.925, 2.4, -0.1, 4.2, None,2021-11-19 04:00:00, None,47
None, 2.8, 2.787, 2.4, 0.2, 4.2, None,2021-11-19 05:00:00, None,47
None, 1.7, 1.723, 1.7, 0.0, 4.2, None,2021-11-19 06:00:00, None,47
None, 2.1, 2.053, 1.7, 0.2, 3.6, None,2021-11-19 07:00:00, None,47
None, 2.4, 2.446, 1.7, -0.4, 3.6, None,2021-11-19 08:00:00, None,47
None, 1.8, 1.84, 1.7, 0.2, 3.6, None,2021-11-19 09:00:00, None,47
None, 1.7, 1.732, 1.7, -0.1, 3.6, None,2021-11-19 10:00:00, None,47
None, 2.0, 2.049, 1.7, 0.9, 3.6, None,2021-11-19 11:00:00, None,47
None, 2.9, 2.906, 1.7, 1.8, 3.6, None,2021-11-19 12:00:00, None,47
None, 4.5, 4.546, 1.7, 2.2, 4.5, None,2021-11-19 13:00:00, None,47
None, 5.0, 4.964, 1.7, -2.1, 5.3, None,2021-11-19 14:00:00, None,47
None, 5.7, 5.657, 1.7, 2.6, 8.1, None,2021-11-19 15:00:00, None,47
None, 4.9, 4.908, 1.7, -2.8, 8.1, None,2021-11-19 16:00:00, None,47
None, 4.5, 4.52, 1.7, -0.8, 8.1, None,2021-11-19 17:00:00, None,47
None, 4.3, 4.308, 1.7, -0.5, 8.1, None,2021-11-19 18:00:00, None,47
None, 4.1, 4.1, 4.1, -0.7, 4.3, None,2021-11-19 19:00:00, None,47
None, 3.6, 3.638, 3.6, -0.2, 4.3, None,2021-11-19 20:00:00, None,47
None, 3.7, 3.717, 3.5, 0.5, 4.3, None,2021-11-19 21:00:00, None,47
None, 4.1, 4.099, 3.5, 1.4, 4.3, None,2021-11-19 22:00:00, None,47
None, 4.3, 4.26, 3.5, 0.8, 4.4, None,2021-11-19 23:00:00, None,47
None, 3.9, 3.892, 3.5, -0.6, 4.4, None,2021-11-20 00:00:00, None,47
None, 3.7, 3.74, 3.5, -1.2, 4.4, None,2021-11-20 01:00:00, None,47
None, 3.2, 3.167, 3.1, -0.3, 4.4, None,2021-11-20 02:00:00, None,47
None, 2.7, 2.673, 2.7, -0.5, 4.4, None,2021-11-20 03:00:00, None,47
None, 2.2, 2.217, 2.0, -0.2, 4.4, None,2021-11-20 04:00:00, None,47
None, 2.0, 2.034, 1.9, 0.2, 4.4, None,2021-11-20 05:00:00, None,47
None, 2.8, 2.773, 1.9, 1.7, 4.4, None,2021-11-20 06:00:00, None,47
None, 2.5, 2.522, 2.5, -1.1, 2.9, None,2021-11-20 07:00:00, None,47
None, 3.3, 3.252, 2.5, 2.0, 3.3, None,2021-11-20 08:00:00, None,47
None, 3.5, 3.502, 2.5, 0.7, 3.5, None,2021-11-20 09:00:00, None,47
None, 4.0, 3.973, 2.5, 0.4, 4.0, None,2021-11-20 10:00:00, None,47
None, 4.6, 4.572, 2.5, 1.3, 4.7, None,2021-11-20 11:00:00, None,47
None, 4.5, 4.502, 2.5, -0.1, 5.0, None,2021-11-20 12:00:00, None,47
None, 4.9, 4.85, 2.5, 0.8, 5.0, None,2021-11-20 13:00:00, None,47
None, 4.9, 4.922, 2.5, -0.2, 5.0, None,2021-11-20 14:00:00, None,47
None, 5.2, 5.243, 2.5, 0.4, 5.4, None,2021-11-20 15:00:00, None,47
None, 5.2, 5.226, 2.5, -0.6, 5.5, None,2021-11-20 16:00:00, None,47
None, 4.0, 4.003, 2.5, -3.9, 5.5, None,2021-11-20 17:00:00, None,47
None, 4.1, 4.058, 2.5, 0.9, 5.5, None,2021-11-20 18:00:00, None,47
None, 4.5, 4.465, 4.0, 0.6, 4.4, None,2021-11-20 19:00:00, None,47
None, 4.4, 4.428, 4.0, 1.1, 4.6, None,2021-11-20 20:00:00, None,47
None, 4.2, 4.24, 4.0, -1.1, 4.6, None,2021-11-20 21:00:00, None,47
None, 4.4, 4.43, 4.0, 0.0, 4.6, None,2021-11-20 22:00:00, None,47
None, 4.2, 4.201, 4.0, -0.3, 4.6, None,2021-11-20 23:00:00, None,47
None, 4.1, 4.141, 4.0, -0.3, 4.6, None,2021-11-21 00:00:00, None,47
None, 4.0, 3.962, 4.0, -0.6, 4.6, None,2021-11-21 01:00:00, None,47
None, 3.9, 3.86, 3.7, -0.3, 4.6, None,2021-11-21 02:00:00, None,47
None, 3.9, 3.91, 3.7, 1.0, 4.6, None,2021-11-21 03:00:00, None,47
None, 4.0, 3.95, 3.7, -0.1, 4.6, None,2021-11-21 04:00:00, None,47
None, 3.9, 3.896, 3.7, -0.1, 4.6, None,2021-11-21 05:00:00, None,47
None, 4.0, 3.989, 3.7, 0.1, 4.6, None,2021-11-21 06:00:00, None,47
None, 3.9, 3.89, 3.9, 0.5, 4.0, None,2021-11-21 07:00:00, None,47
None, 4.0, 3.989, 3.7, -0.7, 4.0, None,2021-11-21 08:00:00, None,47
None, 4.5, 4.474, 3.7, 2.1, 4.5, None,2021-11-21 09:00:00, None,47
None, 4.8, 4.804, 3.7, 0.9, 4.8, None,2021-11-21 10:00:00, None,47
None, 5.5, 5.522, 3.7, 1.1, 5.6, None,2021-11-21 11:00:00, None,47
None, 6.4, 6.437, 3.7, 0.7, 7.1, None,2021-11-21 12:00:00, None,47
None, 6.6, 6.591, 3.7, -0.1, 7.1, None,2021-11-21 13:00:00, None,47
None, 7.6, 7.637, 3.7, -0.2, 7.5, None,2021-11-21 14:00:00, None,47
None, 6.6, 6.637, 3.7, 0.3, 8.5, None,2021-11-21 15:00:00, None,47
None, 6.1, 6.121, 3.7, -2.3, 8.5, None,2021-11-21 16:00:00, None,47
None, 5.5, 5.517, 3.7, -0.9, 8.5, None,2021-11-21 17:00:00, None,47
None, 4.4, 4.365, 3.7, -2.7, 8.5, None,2021-11-21 18:00:00, None,47
None, 3.9, 3.872, 3.8, 0.1, 4.4, None,2021-11-21 19:00:00, None,47
None, 4.0, 4.015, 3.7, 0.1, 4.4, None,2021-11-21 20:00:00, None,47
None, 3.9, 3.873, 3.6, -0.3, 4.4, None,2021-11-21 21:00:00, None,47
None, 4.1, 4.11, 3.6, 0.8, 4.6, None,2021-11-21 22:00:00, None,47
None, 3.6, 3.603, 3.6, -0.8, 4.6, None,2021-11-21 23:00:00, None,47
None, 3.3, 3.262, 3.2, -0.1, 4.6, None,2021-11-22 00:00:00, None,47
None, 3.5, 3.471, 3.1, 0.5, 4.6, None,2021-11-22 01:00:00, None,47
None, 2.6, 2.579, 2.6, -0.8, 4.6, None,2021-11-22 02:00:00, None,47
None, 2.5, 2.48, 2.3, -0.1, 4.6, None,2021-11-22 03:00:00, None,47
None, 2.7, 2.694, 2.3, 0.8, 4.6, None,2021-11-22 04:00:00, None,47
None, 2.8, 2.781, 2.3, 0.3, 4.6, None,2021-11-22 05:00:00, None,47
None, 3.4, 3.36, 2.3, 0.6, 4.6, None,2021-11-22 06:00:00, None,47
None, 4.0, 3.969, 3.4, 1.0, 4.0, None,2021-11-22 07:00:00, None,47
None, 4.9, 4.902, 3.4, 2.2, 5.4, None,2021-11-22 08:00:00, None,47
None, 4.5, 4.482, 3.4, -1.3, 5.4, None,2021-11-22 09:00:00, None,47
None, 5.0, 5.04, 3.4, 1.7, 5.4, None,2021-11-22 10:00:00, None,47
None, 5.4, 5.35, 3.4, 0.3, 5.4, None,2021-11-22 11:00:00, None,47
