pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, -14.47, 86.6, -7.9, None, 72.29, 0.947, 223.1, -16.0, None, -14.5, -14.5, -16.0, 0.0, None, 0.0, 87.0,2021-11-19 00:00:00, None, None,47
None, -14.5, 86.6, -7.9, None, 63.91, 0.78, 161.1, -16.0, None, -14.5, -14.7, -16.0, 0.0, None, 0.0, 87.0,2021-11-19 01:00:00, None, None,47
None, -13.11, 87.5, -7.9, None, 63.88, 1.554, 181.3, -14.0, None, -13.1, -14.7, -14.0, 0.0, None, 0.0, 88.0,2021-11-19 02:00:00, None, None,47
None, -13.12, 87.3, -7.9, None, 63.16, 1.596, 196.4, -15.0, None, -13.1, -14.7, -15.0, 0.0, None, 0.0, 87.0,2021-11-19 03:00:00, None, None,47
None, -13.58, 87.4, -7.9, None, 53.51, 0.318, 241.5, -15.0, None, -13.6, -14.7, -15.0, 0.0, None, 0.0, 87.0,2021-11-19 04:00:00, None, None,47
None, -13.09, 87.5, -7.9, None, 47.28, 0.643, 168.3, -14.0, None, -13.1, -14.7, -14.0, 0.0, None, 0.0, 88.0,2021-11-19 05:00:00, None, None,47
None, -14.38, 86.4, -7.9, None, 8.31, 0.199, 174.0, -16.0, None, -14.4, -14.7, -16.0, 0.0, None, 0.0, 86.0,2021-11-19 06:00:00, None, None,47
None, -15.07, 86.2, -14.4, None, 24.54, 1.303, 172.1, -17.0, None, -15.1, -15.1, -17.0, 0.0, None, 0.0, 86.0,2021-11-19 07:00:00, None, None,47
None, -15.26, 85.7, -14.4, None, 34.02, 1.805, 187.2, -17.0, None, -15.3, -15.4, -17.0, 0.0, None, 0.0, 86.0,2021-11-19 08:00:00, None, None,47
None, -15.31, 85.7, -14.4, None, 44.29, 1.476, 162.3, -17.0, None, -15.3, -15.5, -17.0, 0.0, None, 0.0, 86.0,2021-11-19 09:00:00, None, None,47
None, -13.94, 86.1, -13.8, None, 43.19, 1.734, 182.6, -16.0, None, -13.9, -15.5, -16.0, 0.0, None, 0.0, 86.0,2021-11-19 10:00:00, None, None,47
None, -10.88, 84.1, -10.6, None, 25.45, 3.321, 185.3, -13.0, None, -10.9, -15.5, -13.0, 0.0, None, 0.0, 84.0,2021-11-19 11:00:00, None, None,47
None, -8.91, 84.9, -9.0, None, 58.69, 1.769, 232.6, -11.0, None, -8.9, -15.5, -11.0, 0.0, None, 0.0, 85.0,2021-11-19 12:00:00, None, None,47
None, -8.45, 87.2, -8.4, None, 40.96, 0.951, 293.7, -10.0, None, -8.5, -15.5, -10.0, 0.0, None, 0.0, 87.0,2021-11-19 13:00:00, None, None,47
None, -6.585, 87.4, -6.4, None, 25.58, 3.097, 323.7, -8.0, None, -6.6, -15.5, -8.0, 0.0, None, 0.0, 87.0,2021-11-19 14:00:00, None, None,47
None, -6.031, 89.7, -5.3, None, 51.18, 1.377, 311.6, -7.0, None, -6.0, -15.5, -7.0, 0.0, None, 0.0, 90.0,2021-11-19 15:00:00, None, None,47
None, -6.384, 88.5, -5.1, None, 33.95, 2.252, 319.5, -8.0, None, -6.4, -15.5, -8.0, 0.0, None, 0.0, 89.0,2021-11-19 16:00:00, None, None,47
None, -7.023, 91.3, -5.1, None, 60.39, 1.204, 315.6, -8.0, None, -7.0, -15.5, -8.0, 0.0, None, 0.0, 91.0,2021-11-19 17:00:00, None, None,47
None, -7.059, 90.9, -5.1, None, 70.6, 1.183, 317.1, -8.0, None, -7.1, -15.5, -8.0, 0.0, None, 0.0, 91.0,2021-11-19 18:00:00, None, None,47
None, -7.678, 91.9, -6.6, None, 67.47, 1.253, 185.6, -9.0, None, -7.7, -7.8, -9.0, 0.0, None, 0.0, 92.0,2021-11-19 19:00:00, None, None,47
