pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -6.213, 96.1, -4.8, 96.0, -7.0, -6.2, -6.4, 1003.8, 0.0, -7.0, 907.0, 0.0,2021-11-19 00:00:00, 10.0, 9.7, 907.0,47
None, -7.091, 95.8, -4.8, 96.0, -8.0, -7.1, -7.1, 1003.7, 0.0, -8.0, 907.0, 0.0,2021-11-19 01:00:00, 9.0, 9.31, 907.0,47
None, -6.48, 96.1, -4.8, 96.0, -7.0, -6.5, -7.4, 1003.3, 0.0, -7.0, 907.0, 2.0,2021-11-19 02:00:00, 11.0, 11.18, 907.0,47
None, -6.789, 96.3, -4.8, 96.0, -7.0, -6.8, -7.4, 1004.5, 0.0, -7.0, 908.0, 0.0,2021-11-19 03:00:00, 11.0, 10.91, 908.0,47
None, -6.484, 95.9, -4.8, 96.0, -7.0, -6.5, -7.4, 1004.7, 0.6, -7.0, 908.0, 0.0,2021-11-19 04:00:00, 11.0, 10.65, 908.0,47
None, -7.069, 95.4, -4.8, 95.0, -8.0, -7.1, -7.4, 1006.0, -0.4, -8.0, 909.0, 0.0,2021-11-19 05:00:00, 10.0, 10.25, 909.0,47
None, -7.247, 94.8, -4.8, 95.0, -8.0, -7.2, -7.4, 1006.0, 0.3, -8.0, 909.0, 0.0,2021-11-19 06:00:00, 10.0, 10.32, 909.0,47
None, -7.899, 94.5, -7.2, 95.0, -9.0, -7.9, -7.9, 1007.2, -0.5, -9.0, 910.0, 0.0,2021-11-19 07:00:00, 10.0, 10.14, 910.0,47
None, -8.93, 94.3, -7.2, 94.0, -10.0, -8.9, -8.9, 1007.3, 0.0, -10.0, 910.0, 0.0,2021-11-19 08:00:00, 10.0, 10.22, 910.0,47
None, -9.4, 94.0, -7.2, 94.0, -10.0, -9.4, -9.5, 1008.4, 0.0, -10.0, 911.0, 0.0,2021-11-19 09:00:00, 10.0, 10.02, 911.0,47
None, -8.67, 93.7, -7.2, 94.0, -9.0, -8.7, -9.5, 1008.4, 1.0, -9.0, 911.0, 0.0,2021-11-19 10:00:00, 10.0, 9.97, 911.0,47
None, -8.07, 93.3, -7.2, 93.0, -9.0, -8.1, -9.5, 1008.4, 0.0, -9.0, 911.0, 1.0,2021-11-19 11:00:00, 11.0, 10.54, 911.0,47
None, -7.306, 91.9, -7.2, 92.0, -8.0, -7.3, -9.5, 1009.4, 0.0, -8.0, 912.0, 0.0,2021-11-19 12:00:00, 10.0, 10.38, 912.0,47
None, -5.802, 91.9, -5.8, 92.0, -7.0, -5.8, -9.5, 1009.4, 0.0, -7.0, 912.0, 1.0,2021-11-19 13:00:00, 11.0, 10.85, 912.0,47
None, -5.73, 90.6, -5.6, 91.0, -7.0, -5.7, -9.5, 1009.3, 0.0, -7.0, 912.0, -1.0,2021-11-19 14:00:00, 10.0, 9.76, 912.0,47
None, -6.079, 91.7, -5.6, 92.0, -7.0, -6.1, -9.5, 1009.4, 0.0, -7.0, 912.0, 0.0,2021-11-19 15:00:00, 9.0, 9.42, 912.0,47
None, -6.506, 90.3, -5.6, 90.0, -8.0, -6.5, -9.5, 1009.4, 0.0, -8.0, 912.0, 0.0,2021-11-19 16:00:00, 9.0, 9.3, 912.0,47
None, -7.143, 88.8, -5.6, 89.0, -9.0, -7.1, -9.5, 1009.5, 0.0, -9.0, 912.0, 2.0,2021-11-19 17:00:00, 11.0, 11.17, 912.0,47
None, -8.94, 93.3, -5.6, 93.0, -10.0, -8.9, -9.5, 1010.8, 0.0, -10.0, 913.0, -1.0,2021-11-19 18:00:00, 10.0, 9.83, 913.0,47
None, -10.77, 92.5, -8.9, 93.0, -12.0, -10.8, -10.7, 1011.1, 0.0, -12.0, 913.0, 0.0,2021-11-19 19:00:00, 10.0, 9.98, 913.0,47
None, -13.09, 90.9, -8.9, 91.0, -14.0, -13.1, -13.0, 1012.6, 0.0, -14.0, 914.0, 0.0,2021-11-19 20:00:00, 10.0, 10.01, 914.0,47
None, -14.77, 90.0, -8.9, 90.0, -16.0, -14.8, -14.7, 1012.8, 0.0, -16.0, 914.0, 0.0,2021-11-19 21:00:00, 10.0, 10.25, 914.0,47
None, -15.21, 89.8, -8.9, 90.0, -16.0, -15.2, -15.3, 1013.9, 0.0, -16.0, 915.0, 0.0,2021-11-19 22:00:00, 10.0, 10.32, 915.0,47
None, -15.31, 89.6, -8.9, 90.0, -16.0, -15.3, -15.4, 1014.9, 0.0, -16.0, 916.0, 0.0,2021-11-19 23:00:00, 10.0, 10.49, 916.0,47
None, -15.45, 89.1, -8.9, 89.0, -17.0, -15.5, -15.5, 1016.0, 0.0, -17.0, 917.0, 0.0,2021-11-20 00:00:00, 10.0, 10.42, 917.0,47
None, -16.19, 88.7, -8.9, 89.0, -17.0, -16.2, -16.2, 1017.0, 0.0, -17.0, 918.0, 0.0,2021-11-20 01:00:00, 11.0, 10.51, 918.0,47
None, -18.03, 87.3, -8.9, 87.0, -19.0, -18.0, -18.0, 1018.3, 0.0, -19.0, 919.0, -1.0,2021-11-20 02:00:00, 10.0, 9.58, 919.0,47
None, -19.57, 85.3, -8.9, 85.0, -21.0, -19.6, -19.5, 1018.5, 0.0, -21.0, 919.0, 0.0,2021-11-20 03:00:00, 9.0, 9.37, 919.0,47
None, -20.42, 85.1, -8.9, 85.0, -22.0, -20.4, -20.5, 1018.6, 0.0, -22.0, 919.0, 0.0,2021-11-20 04:00:00, 9.0, 9.34, 919.0,47
None, -19.7, 85.7, -8.9, 86.0, -21.0, -19.7, -20.6, 1019.7, 0.0, -21.0, 920.0, 0.0,2021-11-20 05:00:00, 9.0, 9.28, 920.0,47
None, -18.74, 87.1, -8.9, 87.0, -20.0, -18.7, -20.6, 1019.8, 0.0, -20.0, 920.0, 1.0,2021-11-20 06:00:00, 10.0, 9.65, 920.0,47
1.0, -18.99, 85.2, -18.5, 85.0, -21.0, -19.0, -19.0, 1021.2, 0.0, -21.0, 921.0, 1.0,2021-11-20 07:00:00, 10.0, 10.05, 921.0,47
1.0, -20.11, 85.5, -18.5, 86.0, -22.0, -20.1, -20.1, 1021.5, 0.0, -22.0, 921.0, 0.0,2021-11-20 08:00:00, 10.0, 10.21, 921.0,47
1.0, -18.25, 86.1, -18.2, 86.0, -20.0, -18.3, -20.2, 1021.5, 0.0, -20.0, 921.0, 0.0,2021-11-20 09:00:00, 10.0, 10.08, 921.0,47
0.0, -18.11, 85.3, -18.1, 85.0, -20.0, -18.1, -20.2, 1021.6, 0.0, -20.0, 921.0, 0.0,2021-11-20 10:00:00, 10.0, 10.14, 921.0,47
0.0, -18.17, 86.2, -18.0, 86.0, -20.0, -18.2, -20.2, 1020.5, 0.0, -20.0, 920.0, 0.0,2021-11-20 11:00:00, 10.0, 10.23, 920.0,47
0.0, -17.54, 84.6, -17.5, 85.0, -19.0, -17.5, -20.2, 1019.3, 0.0, -19.0, 919.0, 0.0,2021-11-20 12:00:00, 10.0, 10.32, 919.0,47
0.0, -16.89, 87.2, -16.9, 87.0, -18.0, -16.9, -20.2, 1019.3, 0.0, -18.0, 919.0, 1.0,2021-11-20 13:00:00, 11.0, 10.66, 919.0,47
0.0, -16.34, 84.2, -16.3, 84.0, -18.0, -16.3, -20.2, 1018.3, 0.0, -18.0, 918.0, 1.0,2021-11-20 14:00:00, 11.0, 11.36, 918.0,47
0.0, -16.07, 85.5, -16.1, 86.0, -18.0, -16.1, -20.2, 1016.3, 0.0, -18.0, 916.0, 2.0,2021-11-20 15:00:00, 12.0, 12.38, 916.0,47
1.0, -15.71, 86.7, -15.7, 87.0, -17.0, -15.7, -20.2, 1015.2, 1.0, -17.0, 915.0, 1.0,2021-11-20 16:00:00, 13.0, 12.79, 915.0,47
2.0, -15.51, 87.0, -15.5, 87.0, -17.0, -15.5, -20.2, 1014.0, 1.0, -17.0, 914.0, 0.0,2021-11-20 17:00:00, 13.0, 13.02, 914.0,47
2.0, -15.22, 87.8, -15.2, 88.0, -17.0, -15.2, -20.2, 1011.6, 0.0, -17.0, 912.0, 1.0,2021-11-20 18:00:00, 13.0, 13.35, 912.0,47
3.0, -14.39, 88.7, -14.4, 89.0, -16.0, -14.4, -15.2, 1010.5, 1.0, -16.0, 911.0, 1.0,2021-11-20 19:00:00, 14.0, 13.93, 911.0,47
4.0, -13.68, 90.3, -13.7, 90.0, -15.0, -13.7, -15.2, 1008.3, 1.0, -15.0, 909.0, 3.0,2021-11-20 20:00:00, 17.0, 16.55, 909.0,47
4.0, -13.18, 90.2, -13.2, 90.0, -14.0, -13.2, -15.2, 1006.9, 0.0, -14.0, 908.0, 2.0,2021-11-20 21:00:00, 18.0, 18.44, 908.0,47
4.0, -12.54, 90.5, -12.5, 91.0, -14.0, -12.5, -15.2, 1006.8, 0.0, -14.0, 908.0, 2.0,2021-11-20 22:00:00, 20.0, 19.53, 908.0,47
4.0, -12.35, 90.1, -12.3, 90.0, -13.0, -12.4, -15.2, 1006.8, 0.0, -13.0, 908.0, 0.0,2021-11-20 23:00:00, 20.0, 19.5, 908.0,47
