pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
1.4, -0.147, 91.5, 1.3, 92.0, -1.0, -0.1, -0.3, -1.0, 0.0, 0.0,2021-11-19 00:00:00, None, 949.0,47
2.1, -0.112, 92.5, 1.3, 93.0, -1.0, -0.1, -0.3, -1.0, 0.7, 0.0,2021-11-19 01:00:00, None, 949.0,47
2.1, -0.236, 93.4, 1.3, 93.0, -1.0, -0.2, -0.3, -1.0, 0.1, 0.0,2021-11-19 02:00:00, None, 949.0,47
2.1, -0.152, 93.0, 1.3, 93.0, -1.0, -0.2, -0.3, -1.0, 0.0, 0.0,2021-11-19 03:00:00, None, 949.0,47
2.5, -0.175, 94.0, 1.3, 94.0, -1.0, -0.2, -0.3, -1.0, 0.4, 0.0,2021-11-19 04:00:00, None, 950.0,47
3.1, -0.278, 94.6, 1.3, 95.0, -1.0, -0.3, -0.4, -1.0, 0.6, 1.0,2021-11-19 05:00:00, None, 950.0,47
3.1, -0.379, 94.7, 1.3, 95.0, -1.0, -0.4, -0.5, -1.0, 0.1, 0.0,2021-11-19 06:00:00, None, 951.0,47
3.1, -0.465, 94.7, -0.2, 95.0, -1.0, -0.5, -0.5, -1.0, 0.0, 0.0,2021-11-19 07:00:00, None, 951.0,47
3.1, -0.619, 94.6, -0.2, 95.0, -1.0, -0.6, -0.8, -1.0, 0.0, 0.0,2021-11-19 08:00:00, None, 953.0,47
3.1, -0.176, 94.5, -0.1, 95.0, -1.0, -0.2, -0.8, -1.0, 0.0, 0.0,2021-11-19 09:00:00, None, 953.0,47
3.1, 0.097, 92.7, 0.2, 93.0, -1.0, 0.1, -0.8, -1.0, 0.0, 0.0,2021-11-19 10:00:00, None, 955.0,47
3.1, 1.004, 88.0, 1.0, 88.0, -1.0, 1.0, -0.8, -1.0, 0.0, 0.0,2021-11-19 11:00:00, None, 955.0,47
3.1, 1.179, 81.1, 1.2, 81.0, -2.0, 1.2, -0.8, -2.0, 0.0, 0.0,2021-11-19 12:00:00, None, 956.0,47
3.1, 0.819, 85.1, 1.4, 85.0, -1.0, 0.8, -0.8, -1.0, 0.0, 0.0,2021-11-19 13:00:00, None, 956.0,47
3.1, 0.277, 89.2, 1.4, 89.0, -1.0, 0.3, -0.8, -1.0, 0.0, 0.0,2021-11-19 14:00:00, None, 955.0,47
3.1, -0.236, 92.0, 1.4, 92.0, -1.0, -0.2, -0.8, -1.0, 0.0, 0.0,2021-11-19 15:00:00, None, 956.0,47
3.1, -1.099, 93.4, 1.4, 93.0, -2.0, -1.1, -1.1, -2.0, 0.0, 0.0,2021-11-19 16:00:00, None, 956.0,47
3.1, -1.558, 94.7, 1.4, 95.0, -2.0, -1.6, -1.5, -2.0, 0.0, 0.0,2021-11-19 17:00:00, None, 957.0,47
3.1, -1.845, 95.1, 1.4, 95.0, -2.0, -1.8, -2.0, -2.0, 0.0, 0.0,2021-11-19 18:00:00, None, 957.0,47
2.2, -2.201, 94.1, -1.5, 94.0, -3.0, -2.2, -2.4, -3.0, 0.0, 0.0,2021-11-19 19:00:00, None, 958.0,47
1.7, -2.355, 94.2, -1.5, 94.0, -3.0, -2.4, -2.6, -3.0, 0.0, 0.0,2021-11-19 20:00:00, None, 958.0,47
1.7, -2.751, 94.2, -1.5, 94.0, -3.0, -2.8, -2.8, -3.0, 0.0, 0.0,2021-11-19 21:00:00, None, 959.0,47
1.7, -2.653, 94.4, -1.5, 94.0, -3.0, -2.7, -2.9, -3.0, 0.0, 0.0,2021-11-19 22:00:00, None, 959.0,47
1.7, -2.47, 93.6, -1.5, 94.0, -3.0, -2.5, -2.9, -3.0, 0.0, 0.0,2021-11-19 23:00:00, None, 960.0,47
1.7, -2.237, 93.0, -1.5, 93.0, -3.0, -2.2, -2.9, -3.0, 0.0, 0.0,2021-11-20 00:00:00, None, 960.0,47
1.0, -1.996, 91.7, -1.5, 92.0, -3.0, -2.0, -2.9, -3.0, 0.0, 0.0,2021-11-20 01:00:00, None, 960.0,47
1.0, -2.027, 90.3, -1.5, 90.0, -3.0, -2.0, -2.9, -3.0, 0.0, 0.0,2021-11-20 02:00:00, None, 960.0,47
