RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
72.1, None, None, None, None, None, None, None, -4.0,888.0, None, None, None, None, None, 16.37, None, None, 0.869, None, None, None, None, None, None, None, None, None, None,2018-12-10 00:00:00, None,50
76.2, None, None, None, None, None, None, None, -3.0,888.0, None, None, None, None, None, 16.45, None, None, 0.484, None, None, None, None, None, None, None, None, None, None,2018-12-10 01:00:00, None,50
79.4, None, None, None, None, None, None, None, -3.0,889.0, None, None, None, None, None, 16.39, None, None, 0.34, None, None, None, None, None, None, None, None, None, None,2018-12-10 02:00:00, None,50
70.5, None, None, None, None, None, None, None, -4.0,890.0, None, None, None, None, None, 16.43, None, None, 0.725, None, None, None, None, None, None, None, None, None, None,2018-12-10 03:00:00, None,50
68.44, None, None, None, None, None, None, None, -5.0,890.0, None, None, None, None, None, 16.37, None, None, 0.243, None, None, None, None, None, None, None, None, None, None,2018-12-10 04:00:00, None,50
65.88, None, None, None, None, None, None, None, -5.0,891.0, None, None, None, None, None, 16.34, None, None, -0.19, None, None, None, None, None, None, None, None, None, None,2018-12-10 05:00:00, None,50
63.26, None, None, None, None, None, None, None, -6.0,892.0, None, None, None, None, None, 16.31, None, None, -0.816, None, None, None, None, None, None, None, None, None, None,2018-12-10 06:00:00, None,50
65.48, None, None, None, None, None, None, None, -7.0,892.0, None, None, None, None, None, 16.39, None, None, -1.779, None, None, None, None, None, None, None, None, None, None,2018-12-10 07:00:00, None,50
60.98, None, None, None, None, None, None, None, -7.0,892.0, None, None, None, None, None, 16.41, None, None, -1.431, None, None, None, None, None, None, None, None, None, None,2018-12-10 08:00:00, None,50
64.08, None, None, None, None, None, None, None, -7.0,892.0, None, None, None, None, None, 16.39, None, None, -1.381, None, None, None, None, None, None, None, None, None, None,2018-12-10 09:00:00, None,50
75.8, None, None, None, None, None, None, None, -5.0,892.0, None, None, None, None, None, 16.14, None, None, -1.863, None, None, None, None, None, None, None, None, None, None,2018-12-10 10:00:00, None,50
69.33, None, None, None, None, None, None, None, -6.0,892.0, None, None, None, None, None, 16.17, None, None, -1.237, None, None, None, None, None, None, None, None, None, None,2018-12-10 11:00:00, None,50
57.81, None, None, None, None, None, None, None, -7.0,892.0, None, None, None, None, None, 16.43, None, None, -0.325, None, None, None, None, None, None, None, None, None, None,2018-12-10 12:00:00, None,50
58.08, None, None, None, None, None, None, None, -6.0,891.0, None, None, None, None, None, 16.37, None, None, -0.045, None, None, None, None, None, None, None, None, None, None,2018-12-10 13:00:00, None,50
57.27, None, None, None, None, None, None, None, -7.0,890.0, None, None, None, None, None, 16.41, None, None, 0.195, None, None, None, None, None, None, None, None, None, None,2018-12-10 14:00:00, None,50
57.27, None, None, None, None, None, None, None, -7.0,890.0, None, None, None, None, None, 16.48, None, None, 0.195, None, None, None, None, None, None, None, None, None, None,2018-12-10 15:00:00, None,50
67.77, None, None, None, None, None, None, None, -6.0,888.0, None, None, None, None, None, 16.2, None, None, -1.297, None, None, None, None, None, None, None, None, None, None,2018-12-10 16:00:00, None,50
65.08, None, None, None, None, None, None, None, -7.0,888.0, None, None, None, None, None, 16.28, None, None, -1.579, None, None, None, None, None, None, None, None, None, None,2018-12-10 17:00:00, None,50
62.33, None, None, None, None, None, None, None, -7.0,887.0, None, None, None, None, None, 16.18, None, None, -1.285, None, None, None, None, None, None, None, None, None, None,2018-12-10 18:00:00, None,50
