RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 2.163, 210.1, None, None, None, None, None, None, None, None, 82.5, None, None,-4.784, None, None, None, 52.4, None, None, None, None, None,2018-12-10 00:00:00, None,50
None, None, None, None, 0.62, 110.4, None, None, None, None, None, None, None, None, 82.0, None, None,-4.72, None, None, None, 59.88, None, None, None, None, None,2018-12-10 01:00:00, None,50
None, None, None, None, 0.839, 151.1, None, None, None, None, None, None, None, None, 84.1, None, None,-4.502, None, None, None, 57.88, None, None, None, None, None,2018-12-10 02:00:00, None,50
None, None, None, None, 1.25, 173.5, None, None, None, None, None, None, None, None, 83.1, None, None,-4.86, None, None, None, 60.52, None, None, None, None, None,2018-12-10 03:00:00, None,50
None, None, None, None, 1.007, 167.8, None, None, None, None, None, None, None, None, 83.2, None, None,-5.3, None, None, None, 56.91, None, None, None, None, None,2018-12-10 04:00:00, None,50
None, None, None, None, 1.073, 103.8, None, None, None, None, None, None, None, None, 78.95, None, None,-5.372, None, None, None, 49.72, None, None, None, None, None,2018-12-10 05:00:00, None,50
None, None, None, None, 0.495, 131.2, None, None, None, None, None, None, None, None, 84.0, None, None,-5.46, None, None, None, 43.95, None, None, None, None, None,2018-12-10 06:00:00, None,50
None, None, None, None, 0.72, 93.6, None, None, None, None, None, None, None, None, 83.5, None, None,-5.542, None, None, None, 34.23, None, None, None, None, None,2018-12-10 07:00:00, None,50
None, None, None, None, 0.94, 85.4, None, None, None, None, None, None, None, None, 85.3, None, None,-5.64, None, None, None, 39.12, None, None, None, None, None,2018-12-10 08:00:00, None,50
None, None, None, None, 0.407, 98.0, None, None, None, None, None, None, None, None, 85.3, None, None,-5.693, None, None, None, 35.9, None, None, None, None, None,2018-12-10 09:00:00, None,50
None, None, None, None, 0.44, 126.6, None, None, None, None, None, None, None, None, 85.3, None, None,-5.003, None, None, None, 46.61, None, None, None, None, None,2018-12-10 10:00:00, None,50
None, None, None, None, 0.627, 111.8, None, None, None, None, None, None, None, None, 85.1, None, None,-4.93, None, None, None, 44.8, None, None, None, None, None,2018-12-10 11:00:00, None,50
None, None, None, None, 0.399, 89.2, None, None, None, None, None, None, None, None, 84.8, None, None,-4.612, None, None, None, 46.65, None, None, None, None, None,2018-12-10 12:00:00, None,50
None, None, None, None, 0.778, 101.1, None, None, None, None, None, None, None, None, 79.81, None, None,-5.3, None, None, None, 42.79, None, None, None, None, None,2018-12-10 13:00:00, None,50
None, None, None, None, 0.517, 110.3, None, None, None, None, None, None, None, None, 80.6, None, None,-5.228, None, None, None, 28.85, None, None, None, None, None,2018-12-10 14:00:00, None,50
None, None, None, None, 0.17, 85.6, None, None, None, None, None, None, None, None, None, None, None,-5.489, None, None, None, 51.47, None, None, None, None, None,2018-12-10 15:00:00, None,50
None, None, None, None, 0.071, 123.4, None, None, None, None, None, None, None, None, 86.3, None, None,-6.04, None, None, None, 39.04, None, None, None, None, None,2018-12-10 16:00:00, None,50
