air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,-1.729, None, None, None, None, 18.433,2018-12-10 00:00:00, None, None, None,50
None,-1.579, None, None, None, None, 11.72,2018-12-10 01:00:00, None, None, None,50
None,-2.018, None, None, None, None, 14.813,2018-12-10 02:00:00, None, None, None,50
None,-1.663, None, None, None, None, 13.894,2018-12-10 03:00:00, None, None, None,50
None,-1.841, None, None, None, None, 16.832,2018-12-10 04:00:00, None, None, None,50
None,-1.859, None, None, None, None, 11.618,2018-12-10 05:00:00, None, None, None,50
None,-2.13, None, None, None, None, 18.098,2018-12-10 06:00:00, None, None, None,50
None,-1.755, None, None, None, None, 18.486,2018-12-10 07:00:00, None, None, None,50
None,-2.027, None, None, None, None, 18.242,2018-12-10 08:00:00, None, None, None,50
None,-2.129, None, None, None, None, 18.917,2018-12-10 09:00:00, None, None, None,50
None,-1.42, None, None, None, None, 20.208,2018-12-10 10:00:00, None, None, None,50
None,-1.271, None, None, None, None, 21.242,2018-12-10 11:00:00, None, None, None,50
None,-0.962, None, None, None, None, 20.6,2018-12-10 12:00:00, None, None, None,50
None,-1.344, None, None, None, None, 20.883,2018-12-10 13:00:00, None, None, None,50
None,-1.762, None, None, None, None, 21.211,2018-12-10 14:00:00, None, None, None,50
None,-2.361, None, None, None, None, 20.64,2018-12-10 15:00:00, None, None, None,50
None,-2.465, None, None, None, None, 19.468,2018-12-10 16:00:00, None, None, None,50
None,-1.896, None, None, None, None, 18.742,2018-12-10 17:00:00, None, None, None,50
None,-1.681, None, None, None, None, 16.55,2018-12-10 18:00:00, None, None, None,50
None,-1.27, None, None, None, None, 16.841,2018-12-10 19:00:00, None, None, None,50
None,-1.262, None, None, None, None, 15.798,2018-12-10 20:00:00, None, None, None,50
None,-1.729, None, None, None, None, 20.116,2018-12-10 21:00:00, None, None, None,50
None,-1.169, None, None, None, None, 13.312,2018-12-10 22:00:00, None, None, None,50
None,-0.712, None, None, None, None, 20.647,2018-12-10 23:00:00, None, None, None,50
